"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"015000","fBiz00000104850000000001","新潟県","新潟市中央区","","","⑬ その他の食料・飲料販売業","小売","","","","","","","","","","","","","","","届出","",""
"015000","fBiz00000107420000000228","新潟県","新潟市中央区","株式会社九州屋　CoCoLo長岡店","カブシキガイシャキュウシュウヤ　ココロナガオカテン","⑦ 野菜果物販売業","","新潟県長岡市城内町1-611-1","CoCoLo長岡１F",37.446214,138.853305,"0258-86-5360","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"015000","fBiz00000108410000000048","新潟県","新潟市中央区","糸魚川市健康づくりセンターはぴねす","イトイガワシケンコウヅクリセンターハピネス","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","新潟県糸魚川市須沢2049-1","",37.036817,137.828839,"0255617788","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"015000","fBiz00000108410000000337","新潟県","新潟市中央区","ルネサンス長岡","ルネサンスナガオカ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","新潟県長岡市千秋２－２２１－１","",37.457057,138.827542,"025-829-5529","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"015000","fBiz00000108410000000937","新潟県","新潟市中央区","ホットヨガスタジオLAVAパティオ上越","ホットヨガスタジオラバパティオジョウエツ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","新潟県上越市富岡５３９－２　","パティオ上越２Ｆ",37.147713,138.259140,"025-527-6612","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"015000","fBiz00000108410000000996","新潟県","新潟市中央区","マシンピラティススタジオRintosull長岡リバーサイド千秋","マシンピラティススタジオリントスルナガオカリバーサイドセンシュウ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","新潟県長岡市千秋2-278","リバーサイド千秋 別棟1",37.460680,138.826739,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"015000","fBiz00000110110000000004","新潟県","新潟市中央区","株式会社鈴木コーヒー","カブシキガイシャスズキコーヒー","⑯ コーヒー製造・加工業（飲料の製造を除く。）","コーヒー販売　卸","新潟県長岡市三和3-8-21","",37.434345,138.837494,"0258-33-2551","株式会社鈴木コーヒー","8110001002101","新潟県新潟市中央区竜が島1-4-4","","","","","","","届出","",""
"015000","fBiz00000110110000000008","新潟県","新潟市中央区","クラフトマン","クラフトマン","⑯ コーヒー製造・加工業（飲料の製造を除く。）","","新潟県長岡市高畑町660","",37.419045,138.863406,"0258-89-8070","株式会社鈴木コーヒー","8110001002101","新潟県新潟市中央区竜が島1-4-4","","","","","","","届出","",""
"015000","fBiz00000111290000000001","新潟県","新潟市中央区","越後雪椿産業株式会社","エチゴユキツバキサンギョウカブシキガイシャ","⑧ 米穀類販売業","","新潟県中魚沼郡津南町下船渡丁216-9","",37.022478,138.658575,"","越後雪椿産業株式会社","4010501038617","","","","","","","","届出","",""
"015000","fBiz00000111290000000003","新潟県","新潟市中央区","越後雪椿産業株式会社","エチゴユキツバキサンギョウカブシキガイシャ","⑧ 米穀類販売業","","新潟県中魚沼郡津南町下船渡丁216-9","",37.022478,138.658575,"","越後雪椿産業株式会社","4010501038617","","","","","","","","届出","",""
