"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"013115","fBiz00000105660000000001","東京都","杉並区","株式会社小林米店","カブシキガイシャコバヤシコメテン","⑧ 米穀類販売業","","東京都杉並区杉並区高円寺南四丁目５番５号","",35.702779,139.650214,"0333142205","株式会社小林米店","5011301002547","","","","","","","","届出","",""
"013115","fBiz00000107420000000259","東京都","杉並区","株式会社九州屋　ビーンズ阿佐ヶ谷店","カブシキガイシャキュウシュウヤ　ビーンズアサガヤテン","⑦ 野菜果物販売業","","東京都杉並区阿佐谷南三丁目58番1号","ビーンズ阿佐ヶ谷　ビーンズくるく新鮮館　１F",35.704989,139.636364,"03-3310-7170","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"013115","fBiz00000108410000000181","東京都","杉並区","FASTGYM24　新高円寺","ファストジムトゥエンティフォー　シンコウエンジ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都杉並区高円寺南二丁目１９番４号","黒柳ビル地下1階",35.698055,139.648227,"03-5305-5381","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013115","fBiz00000108460000000014","東京都","杉並区","エンハーブ　ルミネ荻窪店","エンハーブルミネオギクボテン","⑬ その他の食料・飲料販売業","小売業","東京都杉並区上荻一丁目７番１号","",35.704692,139.619922,"03-6383-5066","株式会社コネクト","3010001063793","東京都港区芝大門二丁目８番１３号","","","","","","","届出","",""
"013115","fBiz00000114570000000011","東京都","杉並区","ローソンストア１００　阿佐ヶ谷北店","ローソンストアヒャク　アサガヤキタテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都杉並区阿佐谷北二丁目13番14号","",35.706120,139.635691,"0333105855","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"013115","fBiz00000114570000000012","東京都","杉並区","ローソンストア１００　高円寺南店","ローソンストアヒャク　コウエンジミナミテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都杉並区高円寺南二丁目4番3号","",35.698179,139.651809,"0333133755","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"013115","fBiz00000114570000000024","東京都","杉並区","ローソンストア１００　芦花公園店","ローソンストアヒャク　ロカコウエンテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都杉並区上高井戸一丁目18番8号","",35.671628,139.609549,"0353573199","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"013115","fBiz00000114570000000032","東京都","杉並区","ローソンストア１００　杉並上井草三丁目店","ローソンストアヒャク　スギナミカミイグササンチョウメテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都杉並区上井草三丁目32番8号","",35.725138,139.602556,"0333966716","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"013115","fBiz00000114570000000059","東京都","杉並区","ローソンストア１００　高井戸西店","ローソンストアヒャク　タカイドニシテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都杉並区高井戸西一丁目２１番１７号","",35.683675,139.607489,"0332477020","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"013115","fBiz00000115400000000001","東京都","杉並区","東京山手食糧販売協同組合","トウキョウヤマテショクリョウハンバイキョウドウクミアイ","⑧ 米穀類販売業","","東京都杉並区桃井二丁目２番１号","山手荻窪ビル2F",35.710624,139.610419,"03-3301-8031","東京山手食糧販売協同組合","8011105001370","東京都新宿区西新宿1-19-6","","","","","","","届出","",""
"013115","fBiz00000115920000000029","東京都","杉並区","カルディコーヒーファーム　浜田山店","カルディコーヒーファーム　ハマダヤマテン","⑬ その他の食料・飲料販売業","食品販売","東京都杉並区浜田山三丁目34番27号","",35.682466,139.627039,"03-5316-3361","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"013115","fBiz00000115920000000085","東京都","杉並区","カルディコーヒーファーム　荻窪店","カルディコーヒーファーム　オギクボテン","⑬ その他の食料・飲料販売業","食品販売","東京都杉並区荻窪五丁目３０番５号","",35.703864,139.621628,"03-3220-5345","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"013115","fBiz00000115920000000086","東京都","杉並区","カルディコーヒーファーム　永福町店","カルディコーヒーファーム　エイフクチョウテン","⑬ その他の食料・飲料販売業","食品販売","東京都杉並区永福二丁目60番31号　","京王リトナード永福町2Ｆ",35.676131,139.643216,"03-5376-8566","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"013115","fBiz00000115920000000087","東京都","杉並区","カルディコーヒーファーム　ビーンズ阿佐ヶ谷店","カルディコーヒーファーム　ビーンズアサガヤテン","⑬ その他の食料・飲料販売業","","東京都杉並区阿佐谷南3-58-1　","ビーンズ阿佐ヶ谷2F",35.704989,139.636364,"03-3223-0525","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"013115","fBiz00000115920000000088","東京都","杉並区","カルディコーヒーファーム　阿佐ヶ谷南店","カルディコーヒーファーム　アサガヤミナミテン","⑬ その他の食料・飲料販売業","食品販売","東京都杉並区阿佐谷南1-34-11","",35.701723,139.636537,"03-3317-9150","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"013115","fBiz00000115920000000089","東京都","杉並区","カルディコーヒーファーム　西荻窪店","カルディコーヒーファーム　ニシオギクボテン","⑬ その他の食料・飲料販売業","食品販売","東京都杉並区西荻北三丁目２０番１号"," NKスクエア　1F",35.706474,139.603139,"03-5311-1078","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"013115","fBiz00000128310000000017","東京都","杉並区","アスクル　代田橋センター","アスクル　ダイタバシセンター","⑬ その他の食料・飲料販売業","","東京都杉並区和泉一丁目22番19号","",35.675000,139.658953,"","アスクル株式会社","5010601030357","東京都江東区豊洲３丁目２番３号","","","","","","","届出","",""
"013115","fBiz00000128310000000021","東京都","杉並区","アスクル　高井戸センター","アスクル　タカイドセンター","⑬ その他の食料・飲料販売業","","東京都杉並区高井戸西2-12-８","サンフロンティア2128",35.686896,139.608560,"","アスクル株式会社","5010601030357","東京都江東区豊洲３丁目２番３号","","","","","","","届出","",""
"013115","fBiz00000129180000001744","東京都","杉並区","ダイソー　高井戸店","ダイソー　タカイドテン","⑬ その他の食料・飲料販売業","","東京都杉並区高井戸東四丁目２番４号","マクドナルド２階",35.687020,139.621596,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"013115","fBiz00000129180000001895","東京都","杉並区","ダイソー　京王リトナード永福町店","ダイソー　ケイオウリトナードエイフクチョウテン","⑬ その他の食料・飲料販売業","","東京都杉並区永福二丁目６０番３１号　","京王リトナード永福町３階",35.676131,139.643216,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"013115","fBiz00000132650000000089","東京都","杉並区","にじいろ保育園浜田山","ニジイロホイクエンハマダヤマ","㉖ 集団給食施設","認可保育園施設","東京都杉並区浜田山三丁目１７番８号","グリナージュ浜田山　１,２階",35.682566,139.630814,"03-6304-9231","ライクアカデミー株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013115","fBiz00000132650000000090","東京都","杉並区","にじいろ保育園上井草","ニジイロホイクエンカミイグサ","㉖ 集団給食施設","認可保育園施設","東京都杉並区上井草一丁目３２番５号","",35.724631,139.612745,"03-6913-9830","ライクアカデミー株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013115","fBiz00000132650000000093","東京都","杉並区","にじいろ保育園南荻窪","ニジイロホイクエンミナミオギクボ","㉖ 集団給食施設","認可保育園施設","東京都杉並区南荻窪二丁目３３番５号","",35.699902,139.608595,"03-5344-9450","ライクアカデミー株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013115","fBiz00000132650000000152","東京都","杉並区","にじいろ保育園荻窪一丁目","ニジイロホイクエンオギクボイッチョウメ","㉖ 集団給食施設","","東京都杉並区荻窪1丁目５７番３号","",35.695145,139.626561,"","ライクアカデミー株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013115","fBiz00000143440000000007","東京都","杉並区","サニーライフ杉並","サニーライフスギナミ","㉖ 集団給食施設","有料老人ホーム","東京都杉並区清水二丁目３番１０号","",35.712937,139.616681,"03-5382-3600","株式会社川島コーポレーション","2040001050435","千葉県君津市東猪原248番地2","","","","","","","届出","",""
"013115","fBiz00000144890000000174","東京都","杉並区","キッチンオリジン永福町店","キッチンオリジンエイフクチョウテン","⑬ その他の食料・飲料販売業","弁当店","東京都杉並区和泉三丁目4番5号","",35.675767,139.644138,"03-3325-3488","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
