"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"037000","fBiz00000103210000000001","香川県","高松市","土庄中央給食センター","トノショウチュウオウキュウショクセンター","㉖ 集団給食施設","学校給食センター","香川県小豆郡土庄町渕崎甲1942番地","",34.488092,134.183387,"0879-62-0912","土庄町","5000020373222","香川県小豆郡土庄町淵崎甲1400番地2　土庄町役場","","","","","","","届出","",""
"037000","fBiz00000103210000000002","香川県","高松市","土庄こども園","トノショウコドモエン","㉖ 集団給食施設","幼保連携認定こども園","香川県小豆郡土庄町甲657番地7","",34.486198,134.183371,"0879-62-0843","土庄町","5000020373222","香川県小豆郡土庄町淵崎甲1400番地2　土庄町役場","","","","","","","届出","",""
"037000","fBiz00000103210000000003","香川県","高松市","四海こども園","シカイコドモエン","㉖ 集団給食施設","幼保連携認定こども園","香川県小豆郡土庄町伊喜末81番地8","",34.514345,134.166218,"0879-62-5152","土庄町","5000020373222","香川県小豆郡土庄町淵崎甲1400番地2　土庄町役場","","","","","","","届出","",""
"037000","fBiz00000103210000000004","香川県","高松市","北浦こども園","キタウラコドモエン","㉖ 集団給食施設","幼保連携認定こども園","香川県小豆郡土庄町見目乙423番地6","",34.523436,134.231314,"0879-62-2122","土庄町","5000020373222","香川県小豆郡土庄町淵崎甲1400番地2　土庄町役場","","","","","","","届出","",""
"037000","fBiz00000103210000000005","香川県","高松市","大部こども園","オオベコドモエン","㉖ 集団給食施設","幼保連携認定こども園","香川県小豆郡土庄町大部甲2019番地","",34.544950,134.280564,"0879-67-2130","土庄町","5000020373222","香川県小豆郡土庄町淵崎甲1400番地2　土庄町役場","","","","","","","届出","",""
"037000","fBiz00000103210000000006","香川県","高松市","大鐸こども園","オオヌデコドモエン","㉖ 集団給食施設","幼保連携認定こども園","香川県小豆郡土庄町肥土山甲1729番地1","",34.504992,134.224027,"0879-62-0969","土庄町","5000020373222","香川県小豆郡土庄町淵崎甲1400番地2　土庄町役場","","","","","","","届出","",""
"037000","fBiz00000105050000000002","香川県","高松市","","","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","","","","","","","","","","","","","","","届出","",""
"037000","fBiz00000105050000000004","香川県","高松市","","","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","","","","","","","","","","","","","","","届出","",""
"037000","fBiz00000107590000000001","香川県","高松市","テーブルマーク株式会社山本工場","テーブルマークカブシキガイシャヤマモトコウジョウ","㉘ 複合型冷凍食品製造業","","香川県三豊市山本町神田3542番地の１","",34.129231,133.752161,"0875633091","テーブルマーク株式会社","8470001010919","東京都中央区築地六丁目4番10号","2090260007",2022/03/29,2022/03/29,2022/03/29,2028/05/31,"","許可","　",""
"037000","fBiz00000107720000000136","香川県","高松市","わくわく広場　イオンモール綾川店","ワクワクヒロバ　イオンモールアヤカワテン","⑪ 百貨店、総合スーパー","","","","","","","","","","","","","","",2024/07/05,"届出(廃業)","",""
"037000","fBiz00000107720000000176","香川県","高松市","わくわく広場　ゆめタウン丸亀店","ワクワクヒロバ　ユメタウンマルガメテン","⑪ 百貨店、総合スーパー","","","","","","","","","","","","","","",2024/07/05,"届出(廃業)","",""
"037000","fBiz00000107720000000217","香川県","高松市","わくわく広場　フジグラン丸亀店","ワクワクヒロバ　フジグランマルガメテン","⑪ 百貨店、総合スーパー","","","","","","","","","","","","","","",2024/07/05,"届出(廃業)","",""
"037000","fBiz00000109400000000001","香川県","高松市","コスモテック株式会社","コスモテックカブシキガイシャ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","香川県善通寺市弘田町910番地","",34.240402,133.757573,"0877-62-1200","コスモテック株式会社","1470001008011","香川県善通寺市弘田町910番地","","","","","","","届出","",""
"037000","fBiz00000111750000000001","香川県","高松市","合成樹脂事業部　丸亀第四工場","ゴウセイジュシジギョウブ　マルガメダイヨンコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","香川県丸亀市蓬莱町52番地","",34.299153,133.784080,"0877241717","大倉工業株式会社","2470001007268","香川県丸亀市中津町1515","","","","","","","届出","",""
"037000","fBiz00000111750000000002","香川県","高松市","合成樹脂事業部　丸亀第五工場","ゴウセイジュシジギョウブ　マルガメダイゴコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","香川県丸亀市蓬莱町23番地","",34.302112,133.784627,"0877255800","大倉工業株式会社","2470001007268","香川県丸亀市中津町1515","","","","","","","届出","",""
"037000","fBiz00000111750000000003","香川県","高松市","合成樹脂事業部　仲南工場","ゴウセイジュシジギョウブ　チュウナンコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","香川県仲多度郡まんのう町佐文773番地6号","",34.176503,133.811420,"0877756350","大倉工業株式会社","2470001007268","香川県丸亀市中津町1515","","","","","","","届出","",""
"037000","fBiz00000111750000000005","香川県","高松市","合成樹脂事業部　試作棟","ゴウセイジュシジギョウブ　シサクトウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","香川県丸亀市中津町1515番地","",34.286803,133.775875,"0877561124","大倉工業株式会社","2470001007268","香川県丸亀市中津町1515","","","","","","","届出","",""
"037000","fBiz00000111760000000002","香川県","高松市","松谷化学工業株式会社　番の州工場","マツタニカガクコウギョウ　カブシキガイシャ　バンノスコウジョウ","⑲ 糖類製造・加工業","","香川県綾歌郡宇多津町吉田4001番11","",34.293914,133.802827,"0877859771","松谷化学工業株式会社","7140001078932","兵庫県伊丹市北伊丹5丁目3番地","","","","","","","届出","",""
"037000","fBiz00000114120000000086","香川県","高松市","スーパードラッグひまわり豊浜店","スーパードラッグヒマワリトヨハマテン","⑬ その他の食料・飲料販売業","","香川県観音寺市豊浜町姫浜芝原1182-1","",35.882158,139.692413,"0875-23-6572","株式会社ププレひまわり","7240001032020","広島県福山市西新涯町二丁目10番11号","","","","","","","届出","",""
"037000","fBiz00000114120000000103","香川県","高松市","スーパードラッグひまわり善通寺店","スーパードラッグヒマワリゼンツウジテン","⑬ その他の食料・飲料販売業","ドラッグストア","香川県善通寺市上吉田町4丁目9-47","",34.230854,133.780486,"0877-35-7651","株式会社ププレひまわり","7240001032020","広島県福山市西新涯町二丁目10番11号","","","","","","","届出","",""
"037000","fBiz00000114120000000105","香川県","高松市","スーパードラッグひまわり琴平店","スーパードラッグヒマワリコトヒラテン","⑬ その他の食料・飲料販売業","ドラッグストア","香川県仲多度郡琴平町五條624番地1","",34.188374,133.828756,"0877-35-7103","株式会社ププレひまわり","7240001032020","広島県福山市西新涯町二丁目10番11号","","","","","","","届出","",""
"037000","fBiz00000114120000000107","香川県","高松市","スーパードラッグひまわり観音寺店","スーパードラッグヒマワリカンオンジテン","⑬ その他の食料・飲料販売業","ドラッグストア","香川県観音寺市坂本町7丁目5番35号","",34.127938,133.657846,"0875-23-6815","株式会社ププレひまわり","7240001032020","広島県福山市西新涯町二丁目10番11号","","","","","","","届出","",""
"037000","fBiz00000114120000000124","香川県","高松市","スーパードラッグひまわり志度店","スーパードラッグヒマワリシドテン","⑬ その他の食料・飲料販売業","ドラッグストア","香川県さぬき市志度995番１","",34.320495,134.181109,"087-802-7581","株式会社ププレひまわり","7240001032020","広島県福山市西新涯町二丁目10番11号","","","","","","","届出","",""
"037000","fBiz00000114540000000072","香川県","高松市","くすりのレデイ　詫間店","クスリノレデイ　タクマテン","⑬ その他の食料・飲料販売業","ドラッグストア","香川県三豊市詫間町詫間6784番地8","",34.218305,133.685718,"0875-83-3855","株式会社レデイ薬局","1500001004428","愛媛県松山市南江戸4丁目3-37","","","","","","","届出","",""
"037000","fBiz00000114540000000073","香川県","高松市","くすりのレデイ　三木店","クスリノレデイ　ミキテン","⑬ その他の食料・飲料販売業","ドラッグストア","香川県木田郡三木町平木46番地1","",34.270014,134.129973,"087-813-9050","株式会社レデイ薬局","1500001004428","愛媛県松山市南江戸4丁目3-37","","","","","","","届出","",""
"037000","fBiz00000114540000000175","香川県","高松市","くすりのレデイ　小豆島店","クスリノレデイ　ショウドシマテン","⑬ その他の食料・飲料販売業","","香川県小豆郡土庄町渕崎甲1447番地1","",34.488092,134.183387,"0879-62-6000","株式会社レデイ薬局","1500001004428","愛媛県松山市南江戸4丁目3-37","","","","","","","届出","",""
"037000","fBiz00000114540000000194","香川県","高松市","くすりのレデイ　丸亀店","クスリノレデイ　マルガメテン","⑬ その他の食料・飲料販売業","ドラッグストア","香川県丸亀市川西町南1280番地1","",34.284655,133.806622,"0877-57-2450","株式会社レデイ薬局","1500001004428","愛媛県松山市南江戸4丁目3-37","","","","","","","届出","",""
"037000","fBiz00000114540000000196","香川県","高松市","くすりのレデイ　綾川店","クスリノレデイ　アヤガワテン","⑬ その他の食料・飲料販売業","ドラッグストア","香川県綾歌郡綾川町萱原745番地1","",34.249758,133.931383,"087-876-5588","株式会社レデイ薬局","1500001004428","愛媛県松山市南江戸4丁目3-37","","","","","","","届出","",""
"037000","fBiz00000114540000000197","香川県","高松市","くすりのレデイ　坂出中央店","クスリノレデイ　サカイデチュウオウテン","⑬ その他の食料・飲料販売業","ドラッグストア","香川県坂出市寿町二丁目6番35号","",34.316123,133.850329,"0877-85-5240","株式会社レデイ薬局","1500001004428","愛媛県松山市南江戸4丁目3-37","","","","","","","届出","",""
"037000","fBiz00000114540000000198","香川県","高松市","くすりのレデイ　坂出南店","クスリノレデイ　サカイデミナミテン","⑬ その他の食料・飲料販売業","ドラッグストア","香川県坂出市川津町4894-1","",34.293621,133.850267,"0877-44-5757","株式会社レデイ薬局","1500001004428","愛媛県松山市南江戸4丁目3-37","","","","","","","届出","",""
"037000","fBiz00000114540000000199","香川県","高松市","くすりのレデイ　志度店","クスリノレデイ　シドテン","⑬ その他の食料・飲料販売業","ドラッグストア","香川県さぬき市志度字石立1020番1","",39.808593,141.631204,"087-894-6800","株式会社レデイ薬局","1500001004428","愛媛県松山市南江戸4丁目3-37","","","","","","","届出","",""
