"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"006201","fBiz00000100600000000003","山形県","山形市","福島鰹株式会社　東北支店","フクシマカツオカブシキガイシャ　トウホクシテン","⑯ 水産製品製造業","","山形県山形市漆山1851-1","",38.315990,140.358036,"023-685-1031","福島鰹株式会社","4130001022316","京都府京都市中京区堺町通御池上ル扇屋町665番地","0874",2023/03/15,2023/03/15,2023/03/15,2029/06/30,"","許可","",""
"006201","fBiz00000102990000000002","山形県","山形市","紅花亭","コウカテイ","① 飲食店営業","そうざい、弁当","山形県山形市大字風間字横堰1353-4","",38.295911,140.379703,"023-686-2222","エイムカイワ株式会社","8390001000283","山形県山形市大字風間字横堰１３５３番地４","0101",2021/06/25,2021/06/25,2021/07/01,2027/06/30,"","許可","　",""
"006201","fBiz00000102990000000003","山形県","山形市","きらやか食堂","キラヤカショクドウ","① 飲食店営業","社員食堂","山形県山形市旅篭町三丁目２－３","",38.258185,140.339838,"","エイムカイワ株式会社","8390001000283","山形県山形市大字風間字横堰１３５３番地４","0755",2022/03/22,2022/03/22,2022/03/22,2028/12/31,"","許可","",""
"006201","fBiz00000102990000000004","山形県","山形市","山形県立産業技術短期大学校学生会館食堂","ヤマガタケンリツサンギョウギジュツタンキダイガッコウガクセイカイカンショクドウ","① 飲食店営業","学生食堂","山形県山形市松栄2-2-1","",38.239684,140.290302,"","エイムカイワ株式会社","8390001000283","山形県山形市大字風間字横堰１３５３番地４","0759",2022/03/30,2022/03/30,2022/03/30,2028/11/30,"","許可","　",""
"006201","fBiz00000107420000000218","山形県","山形市","株式会社九州屋　山形井筒屋256店","カブシキガイシャキュウシュウヤ　ヤマガタイヅツヤニイゴオロクテン","⑦ 野菜果物販売業","","山形県山形市十日町5番6号","食品館　１F",38.245039,140.334854,"023-673-9111","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"006201","fBiz00000108410000000631","山形県","山形市","スポーツクラブ＆スパ ルネサンス山形","スポーツクラブスパ ルネサンスヤマガタ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","山形県山形市幸町１８－３３","",38.245999,140.326723,"02-3615-7123","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"006201","fBiz00000115920000000080","山形県","山形市","カルディコーヒーファーム　イオンモール山形南店","カルディコーヒーファーム　イオンモールヤマガタミナミテン","⑬ その他の食料・飲料販売業","小売業","山形県山形市若宮三丁目7-8","イオンモール山形南　1Ｆ",38.226580,140.305840,"023-608-6890","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"006201","fBiz00000124510000000028","山形県","山形市","","","⑬ その他の食料・飲料販売業","陳列販売","","","","","","","","","","","","","","","届出","",""
"006201","fBiz00000129180000000734","山形県","山形市","ダイソー　山形成沢ショッピングセンター店","ダイソー　ヤマガタナリサワショッピングセンターテン","⑬ その他の食料・飲料販売業","","山形県山形市成沢西五丁目３番７号","成沢ショッピングセンター内",38.208666,140.318896,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"006201","fBiz00000129180000000736","山形県","山形市","ダイソー　山形深町店","ダイソー　ヤマガタフカマチテン","⑬ その他の食料・飲料販売業","","山形県山形市深町１丁目４０－１","",38.235227,140.316226,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"006201","fBiz00000129180000000740","山形県","山形市","ダイソー　ヨークタウン嶋店","ダイソー　ロークタウンシマテン","⑬ その他の食料・飲料販売業","","山形県山形市嶋北四丁目２番１８号","ヨークタウン嶋店内",38.286809,140.317145,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"006201","fBiz00000129180000000741","山形県","山形市","ダイソー　山形久保田店","ダイソー　ヤマガタクボタテン","⑬ その他の食料・飲料販売業","","山形県山形市久保田１丁目１－１３","",38.249672,140.319278,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"006201","fBiz00000129180000000743","山形県","山形市","ダイソー　山形北店","ダイソー　ヤマガタキタテン","⑬ その他の食料・飲料販売業","","山形県山形市馬見ケ崎１－２－１４","",38.278982,140.332221,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
