"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"013201","fBiz00000107420000000197","東京都","八王子市","株式会社九州屋　セレオ西八王子店","カブシキガイシャキュウシュウヤ　セレオニシハチオウジテン","⑦ 野菜果物販売業","","東京都八王子市千人町2-21-1","セレオ西八王子店　市場館１F",35.656496,139.312389,"042-668-0220","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"013201","fBiz00000107720000000082","東京都","八王子市","わくわく広場イーアス高尾店","ワクワクヒロバイーアスタカオテン","⑪ 百貨店、総合スーパー","","","","","","","","","","","","","","","","届出","",""
"013201","fBiz00000107920000000002","東京都","八王子市","八王子精米工場","ハチオウジセイマイコウジョウ","⑳ 精穀・製粉業","精穀製粉業","東京都八王子市北野町587番1","",35.650525,139.357263,"","全農パールライス株式会社","9010001072673","東京都千代田区神田三崎町３丁目１番１６号","","","","","","","届出","",""
"013201","fBiz00000112240000000001","東京都","八王子市","株式会社　増田禎司商店","カブシキカイシャ　マスダテイジショウテン","⑬ その他の食料・飲料販売業","","東京都八王子市川口町１４１５","",35.689180,139.295798,"","","","東京都八王子市川口町１４１５番地","","","","","","","届出","",""
"013201","fBiz00000114570000000127","東京都","八王子市","ローソンストア１００　元八王子町店","ローソンストアヒャク　モトハチオウジマチテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都八王子市元八王子町一丁目494番地","",35.666435,139.289671,"0426207199","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"013201","fBiz00000114570000000128","東京都","八王子市","ローソンストア１００　八王子万町店","ローソンストアヒャク　ハチオウジヨロズチョウテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都八王子市万町124番地1","",35.654581,139.331266,"0426557299","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"013201","fBiz00000115920000000370","東京都","八王子市","カルディコーヒーファーム　八王子オーパ店","カルディコーヒーファーム　ハチオウジオーパテン","⑬ その他の食料・飲料販売業","食品販売","東京都八王子市旭町1番12号","八王子オーパ2階",35.654953,139.337997,"042-620-1232","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"013201","fBiz00000115920000000371","東京都","八王子市","カルディコーヒーファーム　イーアス高尾店","カルディコーヒーファーム　イーアスタカオテン","⑬ その他の食料・飲料販売業","食品販売","東京都八王子市東浅川町550番地1","イーアス高尾１階",35.643195,139.288483,"042-668-8303","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"013201","fBiz00000115920000000388","東京都","八王子市","カルディコーヒーファーム　イトーヨーカドー南大沢店","カルディコーヒーファーム　イトーヨーカドーミナミオオサワテン","⑬ その他の食料・飲料販売業","食品販売","東京都八王子市南大沢2-28-1　","イトーヨーカドー南大沢店1Ｆ",35.613166,139.379419,"042-670-1055","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"013201","fBiz00000129180000000209","東京都","八王子市","ダイソー　八王子ＯＰＡ店","ダイソー　ハチオウジオーパテン","⑬ その他の食料・飲料販売業","小売業","東京都八王子市旭町１－１２","八王子ＯＰＡ３階",35.654953,139.337997,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"013201","fBiz00000129180000000347","東京都","八王子市","ダイソー　イトーヨーカドー南大沢店","ダイソー　イトーヨーカドーミナミオオサワテン","⑬ その他の食料・飲料販売業","小売業","東京都八王子市南大沢２－２８－１","イトーヨーカドー南大沢店内４階",35.613166,139.379419,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"013201","fBiz00000129180000001838","東京都","八王子市","ダイソー　ぐりーんうぉーく多摩店","ダイソー　グリーンウォークタマテン","⑬ その他の食料・飲料販売業","","東京都八王子市別所２－５６","",35.611543,139.396312,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
