"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"044000","fBiz00000105870000000001","大分県","大分市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"044000","fBiz00000115300000000001","大分県","大分市","株式会社山忠","カブシキガイシャヤマチュウ","㉒ 海藻製造・加工業","","大分県佐伯市鶴谷町1丁目4番30号","",32.973179,131.907009,"0972233344","株式会社山忠","4320001009137","大分県佐伯市鶴谷町1丁目4番30号","","","","","","","届出","",""
"044000","fBiz00000115300000000002","大分県","大分市","株式会社山忠リバーパーク犬飼工場","カブシキガイシャヤマチュウリバーパークイヌカイコウジョウ","㉒ 海藻製造・加工業","","大分県豊後大野市犬飼町田原舞田原655番","",34.668683,137.264274,"0975781100","株式会社山忠","4320001009137","大分県佐伯市鶴谷町1丁目4番30号","","","","","","","届出","",""
"044000","fBiz00000115300000000003","大分県","大分市","株式会社山忠港事業所","カブシキガイシャヤマチュウミナトジギョウショ","㉒ 海藻製造・加工業","","大分県佐伯市春日町8番20号","",32.975613,131.903636,"0972236789","株式会社山忠","4320001009137","大分県佐伯市鶴谷町1丁目4番30号","","","","","","","届出","",""
"044000","fBiz00000117920000000040","大分県","大分市","株式会社丸珠物産　サンリブ臼杵店","カブシキガイシャマルタマブッサン　サンリブウスキテン","⑦ 野菜果物販売業","","大分県臼杵市江無田266-5","",33.125616,131.790028,"0972-64-7211","株式会社丸珠物産","9290801004162","福岡県北九州市小倉北区西港町９４番地の９","","","","","","","届出","",""
"044000","fBiz00000117920000000047","大分県","大分市","株式会社丸珠物産　マルショク東中津店","カブシキガイシャマルタマブッサン　マルショクヒガシナカツテン","⑦ 野菜果物販売業","","大分県中津市上如水1314-1","",33.580433,131.233600,"0979-27-9070","株式会社丸珠物産","9290801004162","福岡県北九州市小倉北区西港町９４番地の９","","","","","","","届出","",""
"044000","fBiz00000117920000000055","大分県","大分市","株式会社丸珠物産　マルショク一ツ松店","カブシキガイシャマルタマブッサン　マルショクヒトツマツテン","⑦ 野菜果物販売業","","大分県中津市一ツ松51-9","",33.594860,131.208473,"0979-85-0910","株式会社丸珠物産","9290801004162","福岡県北九州市小倉北区西港町９４番地の９","","","","","","","届出","",""
"044000","fBiz00000117920000000056","大分県","大分市","株式会社丸珠物産　サンリブ中津店","カブシキガイシャマルタマブッサン　サンリブナカツテン","⑦ 野菜果物販売業","","大分県中津市豊田町9-10","",33.598814,131.189763,"0979-85-3090","株式会社丸珠物産","9290801004162","福岡県北九州市小倉北区西港町９４番地の９","","","","","","","届出","",""
"044000","fBiz00000117920000000057","大分県","大分市","株式会社丸珠物産　マルショク長洲店","カブシキガイシャマルタマブッサン　マルショクナガステン","⑦ 野菜果物販売業","","大分県宇佐市長洲坂の上1539-1","",33.567115,131.379670,"0978-38-7150","株式会社丸珠物産","9290801004162","福岡県北九州市小倉北区西港町９４番地の９","","","","","","","届出","",""
"044000","fBiz00000118260000000001","大分県","大分市","松岡椎茸","マツオカシイタケ","㉔ その他の食料品製造・加工業","","大分県玖珠郡九重町菅原1433","",33.189254,131.149038,"0973788114","松岡椎茸生産販売株式会社","3320001010293","大分県玖珠郡九重町大字菅原１４３３番地","","","","","","","届出","",""
