"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"040000","fBiz00000101250000000001","福岡県","福岡市博多区","馬場飼料株式会社 エッグセンター","ババシリョウカブシキカイシャ　エッグセンター","㉓ 卵選別包装業","","福岡県八女市蒲原1950-15","",33.222907,130.538370,"0943231622","馬場飼料株式会社","6290001047444","福岡県八女市本町202-4","","","","","","","届出","",""
"040000","fBiz00000107250000000001","福岡県","福岡市博多区","介護老人保健施設さくら園","カイゴロウジンホケンシセツサクラエン","㉖ 集団給食施設","","福岡県嘉穂郡桂川町大字土居877番地の１","",33.588834,130.673343,"0948-65-5550","医療法人雅紀会","1290005008018","福岡県嘉穂郡桂川町大字土居８７７番地の１","","","","","","","届出","",""
"040000","fBiz00000107720000000016","福岡県","福岡市博多区","わくわく広場イオンモール福津店","ワクワクヒロバイオンモールフクツテン","⑥ 弁当販売業","","","","","","","","","","","","","","","","届出","",""
"040000","fBiz00000107720000000016","福岡県","福岡市博多区","わくわく広場イオンモール福津店","ワクワクヒロバイオンモールフクツテン","⑦ 野菜果物販売業","","","","","","","","","","","","","","","","届出","",""
"040000","fBiz00000107720000000047","福岡県","福岡市博多区","わくわく広場イオンモール直方店","ワクワクヒロバイオンモールノオガタテン","⑥ 弁当販売業","","","","","","","","","","","","","","","","届出","",""
"040000","fBiz00000107720000000047","福岡県","福岡市博多区","わくわく広場イオンモール直方店","ワクワクヒロバイオンモールノオガタテン","⑦ 野菜果物販売業","","","","","","","","","","","","","","","","届出","",""
"040000","fBiz00000107720000000165","福岡県","福岡市博多区","","","⑥ 弁当販売業","","","","","","","","","","","","","","","","届出","",""
"040000","fBiz00000107720000000165","福岡県","福岡市博多区","","","⑦ 野菜果物販売業","","","","","","","","","","","","","","","","届出","",""
"040000","fBiz00000107920000000006","福岡県","福岡市博多区","福岡工場","フクオカコウジョウ","⑳ 精穀・製粉業","精穀製粉業","福岡県筑後市山ノ井117番地1","",33.211506,130.497540,"","全農パールライス株式会社","9010001072673","東京都千代田区神田三崎町３丁目１番１６号","","","","","","","届出","",""
"040000","fBiz00000108410000000207","福岡県","福岡市博多区","ホットヨガスタジオLAVA　田川伊田","ホットヨガスタジオラバ　タガワイダ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","福岡県田川市伊田2736-65　1F","",33.638309,130.813761,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"040000","fBiz00000108410000000208","福岡県","福岡市博多区","ホットヨガスタジオLAVA　くりえいと宗像","ホットヨガスタジオラバ　クリエイトムナカタ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","福岡県宗像市くりえいと1-4-7","",33.811109,130.564181,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"040000","fBiz00000108410000000261","福岡県","福岡市博多区","ホットヨガスタジオLAVA　イオン小郡","ホットヨガスタジオラバ　イオンオゴオリ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","福岡県小郡市大保字弓場110  ","イオン小郡ショッピングセンター1F",33.410478,130.562295,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"040000","fBiz00000108410000000358","福岡県","福岡市博多区","スポーツクラブ ルネサンス イオンモール福岡","スポーツクラブ ルネサンス イオンモールフクオカ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","福岡県糟屋郡粕屋町大字酒殿字老ノ木192-1 ","イオンモール福岡内",33.597072,130.480909,"092-939-9155","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"040000","fBiz00000111800000000017","福岡県","福岡市博多区","メディパルフーズ株式会社　福岡広域支店","メディパルフーズカブシキガイシャ　フクオカコウイキシテン","⑬ その他の食料・飲料販売業","","福岡県筑紫野市上古賀4丁目5－1","",33.480333,130.520861,"092-408-2850","メディパルフーズ株式会社","2430001006620","北海道札幌市中央区北十条西１７丁目１番４号","","","","","","","届出","",""
"040000","fBiz00000111800000000025","福岡県","福岡市博多区","小林運輸倉庫(株)配送センター","コバヤシウンユソウコハイソウセンター","⑬ その他の食料・飲料販売業","","福岡県糟屋郡粕屋町内橋柿の木672-2","",33.620128,130.457998,"","メディパルフーズ株式会社","2430001006620","北海道札幌市中央区北十条西１７丁目１番４号","","","","","","","届出","",""
"040000","fBiz00000114590000000001","福岡県","福岡市博多区","株式会社福米","カブシキガイシャフクコメ","⑧ 米穀類販売業","","福岡県柳川市吉富町330-6","",33.153497,130.395566,"","株式会社福米","9290001078825","福岡県柳川市弥四郎町３６８番地","","","","","","","届出","",""
"040000","fBiz00000114590000000002","福岡県","福岡市博多区","株式会社福米","カブシキガイシャフクコメ","⑳ 精穀・製粉業","","福岡県柳川市吉富町330番地6","",33.153497,130.395566,"0944-72-4778","株式会社福米","9290001078825","福岡県柳川市吉富町３３０番地６","","","","","","","届出","",""
"040000","fBiz00000114800000000001","福岡県","福岡市博多区","幼保連携型認定こども園　るんびにこどもえん","ヨウホレンケイガタニンテイコドモエン　ルンビニコドモエン","㉖ 集団給食施設","集団給食施設","福岡県糸島市志摩新町392-2","",33.570195,130.130846,"0923280795","社会福祉法人摩耶福祉会","1290005005048","福岡県糸島市志摩新町３９２番地の２","","","","","","","届出","",""
"040000","fBiz00000115920000000325","福岡県","福岡市博多区","カルディコーヒーファーム　イオンモール筑紫野店","カルディコーヒーファーム　イオンモールチクシノテン","⑬ その他の食料・飲料販売業","食品販売","福岡県筑紫野市立明寺434-1","イオンモール筑紫野 1F 　125",33.481276,130.526047,"092-929-6406","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040000","fBiz00000115920000000445","福岡県","福岡市博多区","カルディコーヒーファーム　ゆめタウン大牟田店","カルディコーヒーファーム　ユメタウンオオムタテン","⑬ その他の食料・飲料販売業","食品販売","福岡県大牟田市旭町2-28-1　","ゆめタウン大牟田1Ｆ",33.035645,130.453324,"0944-59-1135","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040000","fBiz00000145410000000098","福岡県","福岡市博多区","やまや福津店","ヤマヤフクツテン","⑬ その他の食料・飲料販売業","","福岡県福津市中央5-31-13","",33.769402,130.484209,"0940-72-6807","やまや関西株式会社","8120901028599","宮城県仙台市宮城野区榴岡3丁目4番1号","","","","","","","届出","",""
"040000","fBiz00000115920000000449","福岡県","福岡市博多区","カルディコーヒーファーム　イオンモール大牟田店","カルディコーヒーファーム　イオンモールオオムタテン","⑬ その他の食料・飲料販売業","食品販売","福岡県大牟田市岬町3番4　","イオンモール大牟田 1F ",33.030674,130.428012,"0944-57-7072","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040000","fBiz00000115920000000450","福岡県","福岡市博多区","カルディコーヒーファーム　イオン大野城SC店","カルディコーヒーファーム　イオンオオノジョウエスシーテン","⑬ その他の食料・飲料販売業","食品販売","福岡県大野城市錦町4-1-1　","イオン大野城SC　1F",33.537919,130.475579,"092-572-2442","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040000","fBiz00000115920000000452","福岡県","福岡市博多区","カルディコーヒーファーム　サンリブくりえいと宗像店","カルディコーヒーファーム　サンリブクリエイトムナカタテン","⑬ その他の食料・飲料販売業","食品販売","福岡県宗像市くりえいと1-5-1　","サンリブくりえいと宗像１Ｆ",33.811833,130.563856,"0940-33-6500","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040000","fBiz00000115920000000453","福岡県","福岡市博多区","カルディコーヒーファーム　イオンモール直方店","カルディコーヒーファーム　イオンモールノウガタテン","⑬ その他の食料・飲料販売業","食品販売","福岡県直方市湯野原2-1-1 ","イオンモール直方 1F",33.769201,130.749117,"0949-29-8737","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
