"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"013112","fBiz00000107420000000187","東京都","世田谷区","株式会社九州屋　東急二子玉川店","カブシキガイシャキュウシュウヤ　トウキュウフタコタマガワテン","⑦ 野菜果物販売業","","東京都世田谷区玉川2-21-1　B1F","東急フードショー　ザ・グルメパントリー内",35.611750,139.628234,"03-6805-7268","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"013112","fBiz00000108410000000005","東京都","世田谷区","FASTGYM24祖師ヶ谷大蔵","ファストジムトゥエンティーフォーソシガヤオオクラ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都世田谷区祖師谷3-35-12"," 2階",35.644899,139.608571,"03-5490-7218","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013112","fBiz00000108410000000019","東京都","世田谷区","FASTGYM24奥沢","ファストジムトゥエンティフォーオクサワ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都世田谷区奥沢5-1-16","奥沢駅前ビル2階",35.603839,139.671228,"03-5731-3790","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013112","fBiz00000108410000000149","東京都","世田谷区","ホットヨガスタジオLAVA　桜新町","ホットヨガスタジオラバ　サクラシンマチ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都世田谷区桜新町2-9-2 ","桜新町TNKビル 3F",35.631828,139.644202,"03-5426-2134","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013112","fBiz00000108410000000246","東京都","世田谷区","ティップネス 明大前","ティップネス メイダイマエ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都世田谷区松原2-46-1","フレンテ明大前 4F",35.668940,139.650191,"03-5355-3671","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013112","fBiz00000108410000000250","東京都","世田谷区","ティップネス 明大前","ティップネス メイダイマエ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都世田谷区松原2-46-1","フレンテ明大前 3F",35.668940,139.650191,"03-5355-3671","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013112","fBiz00000108410000000323","東京都","世田谷区","ティップネス喜多見","ティップネスキタミ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都世田谷区喜多見9-25-8","",35.638045,139.589281,"03-5761-3371","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013112","fBiz00000108680000000002","東京都","世田谷区","水島米穀株式会社","ミズシマベイコクカブシキガイシャ","⑧ 米穀類販売業","米穀卸売業","東京都世田谷区代田3-3-3","",35.651347,139.659114,"0334212948","水島米穀株式会社","5010901011635","東京都世田谷区代田３丁目３番３号","","","","","","","届出","",""
"013112","fBiz00000110900000000008","東京都","世田谷区","北野エース　フーズブティック　玉川高島屋店","キタノエース　フーズブティック　タマガワタカシマヤテン","⑬ その他の食料・飲料販売業","","東京都世田谷区玉川三丁目７番18号","南館B1F",35.613574,139.626227,"0357176590","株式会社エース","9140001078096","兵庫県伊丹市中央四丁目6番24号","","","","","","","届出","",""
"013112","fBiz00000114570000000056","東京都","世田谷区","ローソンストア１００　池尻店","ローソンストアヒャク　イケジリテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都世田谷区池尻四丁目29番16号","ヴィラヴィスタ1F",35.655308,139.676761,"0357798199","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
