"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"008000","fBiz00000108250000000003","茨城県","水戸市","昭和産業株式会社鹿島工場潮来ミックス分工場","ショウワサンギョウカブシキカイシャカシマコウジョウイタコミックスブンコウジョウ","㉔ その他の食料品製造・加工業","","茨城県潮来市島須3075-30","",35.986360,140.540166,"0299646911","昭和産業株式会社","3010001008690","東京都千代田区内神田2丁目2-1鎌倉河岸ビル","","","","","","","届出","",""
"008000","fBiz00000108410000000001","茨城県","水戸市","リラひたち　1階","リラヒタチ　イッカイ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","茨城県ひたちなか市堀口702番地3","",36.395318,140.513963,"029-276-7830","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"008000","fBiz00000108410000000002","茨城県","水戸市","リラひたち　2階","リラヒタチ　ニカイ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","茨城県ひたちなか市堀口702番地3","",36.395318,140.513963,"029-276-7830","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"008000","fBiz00000108410000000196","茨城県","水戸市","LAVAアクロスモール守谷","ラバアクロスモールモリヤ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","茨城県守谷市松ケ丘6-6-1"," アクロスモール守谷 1F",35.942879,139.979837,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"008000","fBiz00000109300000000002","茨城県","水戸市","","","⑬ その他の食料・飲料販売業","倉庫業","","","","","","","","","","","","","","","届出","",""
"008000","fBiz00000113080000000029","茨城県","水戸市","MEGAドン・キホーテUNY佐原東店","メガドン・キホーテユニーサワラアズマテン","⑪ 百貨店、総合スーパー","","茨城県稲敷市西代1480","",35.918547,140.488174,"0570-087-511","UDリテール株式会社","3013301041403","神奈川県横浜市神奈川区入江二丁目18番地","","","","","","","届出","",""
"008000","fBiz00000138270000000056","茨城県","水戸市","","","③ 乳類販売業","自販機","","","","","","水戸ヤクルト販売株式会社","2050001002583","","","","","","","","届出","",""
"008000","fBiz00000113140000000001","茨城県","水戸市","日本コロイド株式会社","ニホンコロイドカブシキガイシャ","㉔ その他の食料品製造・加工業","加工食品用の食品粉末の小分け、混合","茨城県石岡市東成井1883","",36.261893,140.284952,"0299-46-0156","日本コロイド株式会社","3010001033160","東京都文京区本郷1-28-24","","","","","","","届出","",""
"008000","fBiz00000113350000000001","茨城県","水戸市","東日本FtoPファクトリー","ヒガシニホンエフトゥーピーファクトリー","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","茨城県笠間市長兎路1001番地","",36.306560,140.340756,"0296-85-7188","協栄産業株式会社","3060001014197","栃木県小山市城東2-32-17","","","","","","","届出","",""
"008000","fBiz00000114570000000129","茨城県","水戸市","ローソンストア１００　筑波大学前店","ローソンストアヒャク　ツクバダイガクマエテン","⑩ コンビニエンスストア","コンビニエンスストア","茨城県つくば市天久保2丁目3-21","",36.095306,140.106851,"0298591888","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"008000","fBiz00000114880000000001","茨城県","水戸市","株式会社イノベックス古河工場","カブシキカイシャイノベックスコガコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","茨城県古河市下大野1820","",36.171243,139.765128,"0280-92-2511","株式会社イノベックス","5010001151605","東京都中央区明石町8-1","","","","","","","届出","",""
"008000","fBiz00000115330000000001","茨城県","水戸市","株式会社黒田米穀","カブシキカイシャクロダベイコク","⑧ 米穀類販売業","米穀集荷・検査・販売","茨城県稲敷市浮島6140","",35.961828,140.450764,"029-894-6650","株式会社黒田米穀","8050001025694","茨城県稲敷市浮島6140","","","","","","","届出","",""
"008000","fBiz00000115350000000002","茨城県","水戸市","フィルネクスト株式会社　つくば工場","フィルネクストカブシキガイシャ　ツクバコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","茨城県牛久市奥原町１６５０－７８","",35.951998,140.252939,"029-875-1880","フィルネクスト株式会社","3130001000677","京都府京都市右京区西院月双町５","","","","","","","届出","",""
"008000","fBiz00000115840000000002","茨城県","水戸市","豊﨑屋","トヨサキヤ","⑧ 米穀類販売業","小売","茨城県かすみがうら市中志筑2481-1","",36.180093,140.228557,"0299-59-6551","豊﨑静代","","茨城県かすみがうら市中志筑2481-1","","","","","","","届出","",""
"008000","fBiz00000115920000000022","茨城県","水戸市","カルディコーヒーファーム　イオンモール土浦店","カルディコーヒーファーム　イオンモールツチウラテン","⑬ その他の食料・飲料販売業","小売業","茨城県土浦市上高津367","イオンモール土浦　1F",36.080465,140.177843,"029-835-8674","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"008000","fBiz00000115920000000229","茨城県","水戸市","カルディコーヒーファーム　ひたちなか店","カルディコーヒーファーム　ヒタチナカテン","⑬ その他の食料・飲料販売業","小売業","茨城県ひたちなか市新光町35　","ニューポートひたちなかファッションクルーズ2F",36.404311,140.588802,"029-200-0830","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"008000","fBiz00000115920000000230","茨城県","水戸市","カルディコーヒーファーム　守谷店","カルディコーヒーファーム　モリヤテン","⑬ その他の食料・飲料販売業","小売業","茨城県守谷市百合ケ丘3-249-1　","イオンタウン守谷　1Ｆ　",35.944883,139.990699,"0297-47-0630","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"008000","fBiz00000115920000000231","茨城県","水戸市","カルディコーヒーファーム　イーアスつくば店","カルディコーヒーファーム　イーアスツクバテン","⑬ その他の食料・飲料販売業","小売業","茨城県つくば市研究学園5-19　","イーアスつくば 1Ｆ",36.085457,140.083919,"029-859-6351","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"008000","fBiz00000115920000000232","茨城県","水戸市","カルディコーヒーファーム　MEGAドン・キホーテ UNY 佐原東店","カルディコーヒーファーム　メガドン・キホーテユニーサワラアズマテン","⑬ その他の食料・飲料販売業","小売業","茨城県稲敷市西代1480　","MEGAドン・キホーテ UNY 佐原東1F",35.918547,140.488174,"0299-78-3601","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"008000","fBiz00000117530000000002","茨城県","水戸市","ライニングコンテナー株式会社","ライニングコンテナーカブシキガイシャ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","茨城県猿島郡境町下小橋８６７－１１","",36.112939,139.806873,"0280866111","ライニングコンテナー株式会社","5050001014007","茨城県猿島郡境町大字下小橋８６７番地１１","","","","","","","届出","",""
"008000","fBiz00000118550000000010","茨城県","水戸市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"008000","fBiz00000119550000000001","茨城県","水戸市","","","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","","","","","","","","","","","","","","","届出","",""
"008000","fBiz00000120010000000003","茨城県","水戸市","株式会社フジシール","カブシキカイシャフジシール","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","茨城県結城市新堤仲通り5番12号","",36.275228,139.866806,"0296-32-7632","株式会社フジシール","4120001108867","茨城県結城市新堤仲通り5番12号","","","","","","","届出","",""
"008000","fBiz00000121230000000001","茨城県","水戸市","株式会社横浜ファーム/下妻農場","カブシキガイシャヨコハマファームシモツマノウジョウ","㉓ 卵選別包装業","","茨城県下妻市大木1293","",36.225492,139.954494,"","","","","","","","","","","届出","",""
"008000","fBiz00000121390000000006","茨城県","水戸市","","","㉖ 集団給食施設","認可外保育施設","","","","","","","","","","","","","","","届出","",""
"008000","fBiz00000121750000000001","茨城県","水戸市","株式会社横山加工所　つくば工場","カブシキガイシャヨコヤマカコウショ　ツクバコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","茨城県牛久市奥原町1650-78","フィルネクスト㈱内",35.951998,140.252939,"029-830-9530","株式会社横山加工所","8430001047106","茨城県牛久市奥原町1650-78　フィルネクスト㈱内","","","","","","","届出","",""
"008000","fBiz00000138270000000051","茨城県","水戸市","","","③ 乳類販売業","自販機","","","","","","水戸ヤクルト販売株式会社","2050001002583","","","","","","","","届出","",""
"008000","fBiz00000138270000000052","茨城県","水戸市","","","③ 乳類販売業","自販機","","","","","","水戸ヤクルト販売株式会社","2050001002583","","","","","","","","届出","",""
"008000","fBiz00000124250000000003","茨城県","水戸市","富士特殊紙業株式会社筑波工場","フジトクシュシギョウカブシキガイシャツクバコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","茨城県石岡市柏原19-2","",36.221022,140.266467,"0299243011","富士特殊紙業株式会社","3180001079204","愛知県瀬戸市暁町3-143　暁西部地区工業団地内","","","","","","","届出","",""
"008000","fBiz00000124510000000014","茨城県","水戸市","","","⑬ その他の食料・飲料販売業","陳列販売と珍味はパック詰め品","","","","","","","","","","","","","","","届出","",""
"008000","fBiz00000125110000000002","茨城県","水戸市","有限会社カネコ工業","ユウゲンカイシャカネココウギョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","製造業","茨城県常陸太田市国安町1303-1","",36.598769,140.488404,"0294-85-1915","有限会社カネコ工業","5050002030424","茨城県日立市大沼町3-19-3","","","","","","","届出","",""
"008000","fBiz00000129180000000034","茨城県","水戸市","ダイソー常陸太田スクエア店","ダイソー　ヒタチオオタスクエアテン","⑬ その他の食料・飲料販売業","小売業","茨城県常陸太田市塙町２９５４","伊勢甚太田スクエア内",36.542413,140.530488,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000044","茨城県","水戸市","ダイソー　牛久栄町店","ダイソー　ウシクサカエマチテン","⑬ その他の食料・飲料販売業","小売業","茨城県牛久市栄町４丁目３６－１","",35.984303,140.153140,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000048","茨城県","水戸市","ダイソー　結城店","ダイソー　ユウキテン","⑬ その他の食料・飲料販売業","小売業","茨城県結城市新福寺６丁目１－８","",36.288219,139.866486,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000095","茨城県","水戸市","ダイソー　古河鴻巣店","ダイソー　コガコウノステン","⑬ その他の食料・飲料販売業","小売業","茨城県古河市鴻巣９５６－１","",36.176420,139.706215,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000126","茨城県","水戸市","ダイソー　茨城谷和原店","ダイソー　イバラキヤワラテン","⑬ その他の食料・飲料販売業","小売業","茨城県つくばみらい市小絹７６１","",35.979450,139.982963,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000303","茨城県","水戸市","ダイソー　ベイシア高萩モール店","ダイソー　ベイシアタカハギモールテン","⑬ その他の食料・飲料販売業","小売業","茨城県高萩市下手綱１０５８","",36.729541,140.714322,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000445","茨城県","水戸市","ダイソー　マルヘイ鹿嶋宮津台店","ダイソー　マルヘイカシマミヤツダイテン","⑬ その他の食料・飲料販売業","小売業","茨城県鹿嶋市宮津台４７６５－６","",35.984213,140.640594,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000747","茨城県","水戸市","ダイソー　常陸大宮店","ダイソー　ヒタチオオミヤテン","⑬ その他の食料・飲料販売業","","茨城県常陸大宮市姥賀町５６４－１","",36.560741,140.406393,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000750","茨城県","水戸市","ダイソー　土浦高津店","ダイソー　ツチウラタカツテン","⑬ その他の食料・飲料販売業","","茨城県土浦市中高津２－２３７－１","",36.071200,140.183895,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000751","茨城県","水戸市","ダイソー　竜ヶ崎城南ショッピングセンター店","ダイソー　リュウガサキジョウナンショッピングセンターテン","⑬ その他の食料・飲料販売業","","茨城県龍ケ崎市光順田１６９２","",35.906173,140.196688,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000752","茨城県","水戸市","ダイソー　茨城荒川沖店","ダイソー　イバラキアラカワオキテン","⑬ その他の食料・飲料販売業","","茨城県稲敷郡阿見町うずら野二丁目５番地１","",36.034300,140.175290,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000754","茨城県","水戸市","ダイソー　下館玉戸店","ダイソー　シモダテタマトテン","⑬ その他の食料・飲料販売業","","茨城県筑西市玉戸山ヶ島１０１８","",35.704774,139.712838,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000755","茨城県","水戸市","ダイソー　ジェーソン石下店","ダイソー　ジェーソンイシゲテン","⑬ その他の食料・飲料販売業","","茨城県常総市新石下字八反田１７７９","ジェーソン石下店内",36.105815,139.985619,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000756","茨城県","水戸市","ダイソー　日立大みか店","ダイソー　ジタチオオミカテン","⑬ その他の食料・飲料販売業","","茨城県日立市大みか町２－１－１５","",36.515303,140.625850,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000757","茨城県","水戸市","ダイソー　茨城とうかい店","ダイソー　イバラキトウカイテン","⑬ その他の食料・飲料販売業","","茨城県那珂郡東海村舟石川駅西４丁目４－６","",36.465507,140.561687,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000758","茨城県","水戸市","ダイソー　新治ＳＣさん・あぴお店","ダイソー　ニイハリショッピングセンターサンピアオテン","⑬ その他の食料・飲料販売業","","茨城県土浦市大畑１６１１","新治ＳＣさんあぴお店２階",36.119264,140.174625,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000759","茨城県","水戸市","ダイソー　ひたちなか店","ダイソー　ヒタチナカテン","⑬ その他の食料・飲料販売業","","茨城県ひたちなか市峰後７－７","",36.349526,140.577347,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000760","茨城県","水戸市","ダイソー　ヤオコー藤代町店","ダイソー　ヤオコーフジシロチョウテン","⑬ その他の食料・飲料販売業","","茨城県取手市藤代南二丁目１６番地２","",35.916788,140.117098,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000761","茨城県","水戸市","ダイソー　高萩安良川店","ダイソー　タカハギアラカワテン","⑬ その他の食料・飲料販売業","","茨城県高萩市安良川７７４－３","",36.706645,140.706164,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000762","茨城県","水戸市","ダイソー　神栖平泉店","ダイソー　カミスヒライズミテン","⑬ その他の食料・飲料販売業","","茨城県神栖市平泉２５５－１２","",35.914940,140.638110,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000764","茨城県","水戸市","ダイソー　ヨークタウン坂東店","ダイソー　ヨークタウンバントウテン","⑬ その他の食料・飲料販売業","","茨城県坂東市辺田１１０４－１","ダイソー棟",36.039359,139.891052,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000765","茨城県","水戸市","ダイソー　カスミ阿見店","ダイソー　カスミアミテン","⑬ その他の食料・飲料販売業","","茨城県稲敷郡阿見町中郷２－７－２４　","カスミ阿見店２階",36.039087,140.214866,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000766","茨城県","水戸市","ダイソー　カスミ下妻店","ダイソー　カスミシモツマテン","⑬ その他の食料・飲料販売業","","茨城県下妻市大字長塚２４－１","カスミ下妻店２階",36.181558,139.952471,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000769","茨城県","水戸市","ダイソー　マルト日立滑川店","ダイソー　マルトヒタチナメカワテン","⑬ その他の食料・飲料販売業","","茨城県日立市滑川本町５－４－２","",36.616362,140.673072,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000770","茨城県","水戸市","ダイソー　北茨城中郷店","ダイソー　キタイバラキナカゴウテン","⑬ その他の食料・飲料販売業","","茨城県北茨城市中郷町上桜井２７６２番地","",36.774611,140.732866,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000771","茨城県","水戸市","ダイソー　江戸崎ＳＣ店","ダイソー　エドサキショッピングセンターテン","⑬ その他の食料・飲料販売業","","茨城県稲敷市戸崎４８３６","江戸崎ＳＣ店２階",35.959291,140.315530,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000772","茨城県","水戸市","ダイソー　ウェルサイト石岡店","ダイソー　ウェルサイトイシオカテン","⑬ その他の食料・飲料販売業","","茨城県石岡市東大橋１９３７－１","",36.197901,140.305780,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000773","茨城県","水戸市","ダイソー　カスミ日立鮎川店","ダイソー　カスミヒタチアユカワテン","⑬ その他の食料・飲料販売業","","茨城県日立市鮎川町４－１－５５","",36.568874,140.647360,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000774","茨城県","水戸市","ダイソー　マーケットシティ古河店","ダイソー　マーケットシティコガテン","⑬ その他の食料・飲料販売業","","茨城県古河市松並２丁目１８－１０","マーケットシティ古河Ｃ棟",36.210230,139.707472,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000775","茨城県","水戸市","ダイソー　イオンタウン水戸南店","ダイソー　イオンタウンミトミナミテン","⑬ その他の食料・飲料販売業","","茨城県東茨城郡茨城町長岡３４８０","イオンタウン水戸南店内",36.312587,140.439557,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000776","茨城県","水戸市","ダイソー　アクロスプラザ笠間店","ダイソー　アクロスプラザカサマテン","⑬ その他の食料・飲料販売業","","茨城県笠間市寺崎１－１アクロスプラザ笠間内","",36.394507,140.253821,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000777","茨城県","水戸市","ダイソー　Ｔ－ＰＬＡＣＥ境店","ダイソー　ティープレイスサカイテン","⑬ その他の食料・飲料販売業","","茨城県猿島郡境町１２２番地Ｔ－ＰＬＡＣＥ２階","",36.114162,139.798334,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000778","茨城県","水戸市","ダイソー　アクロスショッピングガーデン鉾田店","ダイソー　アクロスショッピングガーデンホコタテン","⑬ その他の食料・飲料販売業","","茨城県鉾田市塔ケ崎字塙下１０８４番地","アクロスショッピングガーデン鉾田内",36.154305,140.500623,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000779","茨城県","水戸市","ダイソー　土浦木田余ＳＭ店","ダイソー　ツチウラキダマリショッピングモールテン","⑬ その他の食料・飲料販売業","","茨城県土浦市木田余４５８０－３","土浦木田余ＳＭ内",36.107817,140.215671,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000780","茨城県","水戸市","ダイソー　イーアスつくば店","ダイソー　イーアスツクバテン","⑬ その他の食料・飲料販売業","","茨城県つくば市研究学園５丁目１９番地","イーアスつくば店２階",36.085457,140.083919,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000781","茨城県","水戸市","ダイソー　アクロスプラザひたち野うしく店","ダイソー　アクロスプラザヒタチノウシクテン","⑬ その他の食料・飲料販売業","","茨城県牛久市ひたち野東２－７－３","アクロスプラザひたち野うしく内",36.007520,140.164194,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000150970000000139","茨城県","水戸市","","","② 食肉販売業（包装済みの食肉のみの販売）","","","","","","","","","","","","","","","","届出","",""
"008000","fBiz00000129180000000782","茨城県","水戸市","ダイソー　イオンモール土浦店","ダイソー　イオンモールツチウラテン","⑬ その他の食料・飲料販売業","","茨城県土浦市上高津３６７イオンモール土浦店１階","",36.080002,140.180826,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"008000","fBiz00000129180000000783","茨城県","水戸市","ダイソー　ヨークタウン結城店","ダイソー　ヨークタウンユウキテン","⑬ その他の食料・飲料販売業","","茨城県結城市結城１１８３９番地１","",36.306140,139.868326,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
