"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"011000","fBiz00000102310000000001","埼玉県","さいたま市浦和区","社会福祉法人東光会　新里第二保育園","シャカイフクシホウジントウコウカイ　ニイサトダイニホイクエン","㉖ 集団給食施設","保育園（給食）","埼玉県熊谷市筑波3-202","ティアラ21４階",36.139474,139.391637,"048-599-0022","","","","","","","","","","届出","",""
"011000","fBiz00000102310000000002","埼玉県","さいたま市浦和区","社会福祉法人東光会　新里第二保育園　分園","シャカイフクシホウジントウコウカイ　ニイサトダイニホイクエン　ブンエン","㉖ 集団給食施設","保育園（給食）","埼玉県熊谷市佐谷田615","",36.130222,139.413604,"048-577-4343","","","","","","","","","","届出","",""
"011000","fBiz00000107420000000179","埼玉県","さいたま市浦和区","株式会社九州屋　鮮場21航空公園店","カブシキガイシャキュウシュウヤ　センバニジュウイチコウクウコウエンテン","⑪ 百貨店、総合スーパー","","埼玉県所沢市並木2-4-1","西武航空公園駅内　１F",35.798199,139.466163,"042-991-7581","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"011000","fBiz00000107420000000227","埼玉県","さいたま市浦和区","株式会社九州屋　八木橋熊谷店","カブシキガイシャキュウシュウヤ　ヤギハシクマガヤテン","⑦ 野菜果物販売業","","埼玉県熊谷市仲町74","八木橋百貨店　B1F",36.146007,139.382016,"048-594-9318","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"011000","fBiz00000107720000000140","埼玉県","さいたま市浦和区","わくわく広場　イオンタウンふじみ野店","ワクワクヒロバ　イオンタウンフジミノテン　","⑪ 百貨店、総合スーパー","","","","","","","","","","","","","","","","届出","",""
"011000","fBiz00000107920000000001","埼玉県","さいたま市浦和区","埼玉精米工場","サイタマセイマイコウジョウ","⑳ 精穀・製粉業","精穀製粉業","埼玉県久喜市大字樋ノ口15番地1号","",36.044728,139.655930,"","全農パールライス株式会社","9010001072673","東京都千代田区神田三崎町３丁目１番１６号","","","","","","","届出","",""
"011000","fBiz00000108060000000005","埼玉県","さいたま市浦和区","日本マタイ株式会社　埼玉工場","ニホンマタイカブシキガイシャ　サイタマコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","埼玉県久喜市菖蒲町昭和沼22番地","",36.062642,139.628154,"0480855511","日本マタイ株式会社","1010501016237","東京都台東区元浅草2丁目6-7","","","","","","","届出","",""
"011000","fBiz00000108410000000003","埼玉県","さいたま市浦和区","ルネサンスイオンタウン吉川美南","ルネサンスイオンタウンヨシカワミナミ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","埼玉県吉川市美南3-23-1増床区画3F","",35.865924,139.859105,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"011000","fBiz00000108410000000074","埼玉県","さいたま市浦和区","ジェクサー・フィットネス＆スパ 戸田公園","ジェクサー・フィットネスアンドスパトダコウエン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","埼玉県戸田市本町４丁目１０−３","",35.806335,139.679906,"048-432-5060","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"011000","fBiz00000108410000000077","埼玉県","さいたま市浦和区","スポーツクラブ ルネサンス・イオンタウン吉川美南","スポーツクラブ ルネサンス・イオンタウンヨシカワミナミ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","埼玉県吉川市美南3丁目25-1","イオンタウン吉川美南 東街区  3F",35.865924,139.859105,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
