"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"001204","fBiz00000127620000000036","北海道","旭川市","ヤクルト末広センター","スエヒロ","⑬ その他の食料・飲料販売業","","北海道旭川市春光4条9丁目2-10","",43.806199,142.374428,"0166-53-4660","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000037","北海道","旭川市","ヤクルト末広北センター","スエヒロキタ","⑬ その他の食料・飲料販売業","","北海道旭川市末広３条6丁目7-10","",43.812566,142.385524,"0166-53-8960","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000038","北海道","旭川市","ヤクルト北星センター","ホクセイ","⑬ その他の食料・飲料販売業","","北海道旭川市旭町２条8丁目","",43.787769,142.352346,"0166-52-0472","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000039","北海道","旭川市","ヤクルト東センター","ヒガシ","⑬ その他の食料・飲料販売業","","北海道旭川市東５条7丁目9-3","",43.783261,142.379464,"0166-24-8901","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000040","北海道","旭川市","ヤクルト永山南センター","ナガヤマミナミ","⑬ その他の食料・飲料販売業","","北海道旭川市永山4条7丁目87-6","",43.793033,142.410410,"0166-47-3501","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000041","北海道","旭川市","ヤクルト永山センター","ナガヤマ","③ 乳類販売業","","北海道旭川市永山２条20丁目1-13","",43.813153,142.435984,"0166-48-6801","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000041","北海道","旭川市","ヤクルト永山センター","ナガヤマ","⑬ その他の食料・飲料販売業","","北海道旭川市永山２条20丁目1-13","",43.813153,142.435984,"0166-48-6801","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000042","北海道","旭川市","ヤクルト春光台センター","シュンコウダイ","⑬ その他の食料・飲料販売業","","北海道旭川市春光３条3丁目9-27","",43.798656,142.395128,"0166-54-8961","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000043","北海道","旭川市","ヤクルト北彩都センター","キタサイト","⑬ その他の食料・飲料販売業","","北海道旭川市２条通１８丁目10","",43.762035,142.375524,"0166-31-7253","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000044","北海道","旭川市","ヤクルト新町センター","シンマチ","⑬ その他の食料・飲料販売業","","北海道旭川市３条西2丁目2-4","",43.771377,142.347641,"0166-24-0786","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00003817420000000001","北海道","旭川市","","","㉕ 行商","","","","","","","","","","","","","","","","届出","",""
"001204","fBiz00000127620000000045","北海道","旭川市","ヤクルト中央センター","チュウオウ","⑬ その他の食料・飲料販売業","","北海道旭川市６条通11丁目55-10","",43.769110,142.367888,"0166-23-2083","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000046","北海道","旭川市","ヤクルト神楽センター","カグラ","⑬ その他の食料・飲料販売業","","北海道旭川市神楽５条14丁目2-13","クレスト514",43.744528,142.357407,"0166-63-8961","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000047","北海道","旭川市","ヤクルト神楽岡センター","カグラオカ","⑬ その他の食料・飲料販売業","","北海道旭川市神楽岡６条6丁目4-7","",43.739037,142.372874,"0166-65-1668","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000048","北海道","旭川市","ヤクルト神居センター","カムイ","⑬ その他の食料・飲料販売業","","北海道旭川市神居３条13丁目1-8","",43.755708,142.337207,"0166-61-8962","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000049","北海道","旭川市","ヤクルト神居北センター","カムイキタ","⑬ その他の食料・飲料販売業","","北海道旭川市神居３条1丁目1-14","",43.768905,142.329415,"0166-63-8960","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000055","北海道","旭川市","","","③ 乳類販売業","","","","","","","","","","","","","","","","届出","",""
"001204","fBiz00000127620000000058","北海道","旭川市","","","③ 乳類販売業","","","","","","","","","","","","","","","","届出","",""
"001204","fBiz00000127620000000059","北海道","旭川市","","","③ 乳類販売業","","","","","","","","","","","","","","","","届出","",""
"001204","fBiz00000127620000000061","北海道","旭川市","","","③ 乳類販売業","","","","","","","","","","","","","","","","届出","",""
"001204","fBiz00000127620000000062","北海道","旭川市","","","③ 乳類販売業","","","","","","","","","","","","","","","","届出","",""
"001204","fBiz00000127620000000071","北海道","旭川市","","","③ 乳類販売業","","","","","","","","","","","","","","","","届出","",""
"001204","fBiz00000127620000000072","北海道","旭川市","","","③ 乳類販売業","","","","","","","","","","","","","","","","届出","",""
"001204","fBiz00000127620000000073","北海道","旭川市","イオン旭川西従食","イオンアサヒカワニシジュウショク","③ 乳類販売業","","北海道旭川市緑町２３丁目 ２１８１番３","",43.793825,142.323717,"0166-59-7900","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000098","北海道","旭川市","日本生命旭川支社３F","ニホンセイメイアサヒカワシシャサンカイ","③ 乳類販売業","","北海道旭川市３条通９丁目右１","",43.764263,142.371162,"0166-26-1481","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000099","北海道","旭川市","（株）ヤクルト北北海道本社","カブヤクルトキタホッカイドウホンシャ","③ 乳類販売業","","北海道旭川市花咲町7丁目2407番","",43.798915,142.384283,"0166-46-8960","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000100","北海道","旭川市","（株）共立メンテンナンスドーミーイン旭川","カブキョウリツメンテナンスドーミーインアサヒカワ","③ 乳類販売業","","北海道旭川市五条通6丁目964-1","",43.770983,142.359897,"0166-27-5489","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000101","北海道","旭川市","真口内科医院","マグチナイカイイン","③ 乳類販売業","","北海道旭川市旭川市緑町17丁目 2148－48","",43.788648,142.331231,"0166541221 ","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000102","北海道","旭川市","土田こどもクリニック","ツチダコドモクリニック","③ 乳類販売業","","北海道旭川市旭町２条10丁目128-50","",43.789705,142.350599,"0166550202","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000103","北海道","旭川市","永山イオン1階セントラルコート","ナガヤマイオンイッカイセントラルコート","③ 乳類販売業","","北海道旭川市旭川市永山3条12丁目 2-11","",43.801530,142.421503,"0166477111","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127620000000106","北海道","旭川市","パーラートーエー3条本店","パーラートーエーサンジョウホンテン","③ 乳類販売業","","北海道旭川市3条通7丁目右4号","",43.767646,142.359237,"0166-22-5184","株式会社ヤクルト北北海道","5450001000379","北海道旭川市花咲町7丁目2407番122","","","","","","","届出","",""
"001204","fBiz00000127800000000001","北海道","旭川市","東日本フード株式会社","ヒガシニッポンフードカブシキガイシャ","② 食肉販売業（包装済みの食肉のみの販売）","","北海道旭川市工業団地１条３丁目1番16号","",43.771016,142.465936,"0166-36-2977","東日本フード株式会社","7430001028230","北海道札幌市北区北七条西1丁目1番地２","","","","","","","届出","",""
"001204","fBiz00000129180000000515","北海道","旭川市","ダイソー　旭川ルミネ東光店","ダイソー　アサヒカワルミネトウコウテン","⑬ その他の食料・飲料販売業","","北海道旭川市豊岡１条５丁目１番２７号","",43.755292,142.404190,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"001204","fBiz00000129180000000911","北海道","旭川市","ダイソー　イオンモール旭川駅前店","ダイソー　イオンモールアサヒカワエキマエテン","⑬ その他の食料・飲料販売業","","北海道旭川市宮下通７丁目２番５","イオンモール旭川駅前３階",43.763819,142.357132,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"001204","fBiz00000129180000000912","北海道","旭川市","ダイソー　ウエスタン川端店","ダイソー　ウエスタンカワバタテン","⑬ その他の食料・飲料販売業","","北海道旭川市川端町７条１０丁目２２１３－３１","",43.781478,142.338584,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"001204","fBiz00000129180000001425","北海道","旭川市","ダイソー　旭川永山アスパ店","ダイソー　アサヒカワナガヤマアスパテン","⑬ その他の食料・飲料販売業","","北海道旭川市永山８条４丁目５－７","",43.785685,142.409327,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"001204","fBiz00000149690000000278","北海道","旭川市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","一般オフィス","","","","","","","","","","","","","","","届出","",""
"001204","fBiz00000129180000001448","北海道","旭川市","ダイソー　旭川パワーズ店","ダイソー　アサヒカワパワーズテン","⑬ その他の食料・飲料販売業","","北海道旭川市永山１１条４丁目１２１－１６","",43.780824,142.412488,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"001204","fBiz00000129180000002021","北海道","旭川市","ダイソー　トライアル旭川店","ダイソー　トライアルアサヒカワテン","⑬ その他の食料・飲料販売業","","北海道旭川市６条通１４ー６４　","トライアル旭川２階",43.768723,142.372421,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"001204","fBiz00000138720000000002","北海道","旭川市","社会福祉法人旭川木の実会旭川春光台保育園","シャカイフクシホウジンアサヒカワコノミカイアサヒカワシュンコウダイホイクエン","㉖ 集団給食施設","集団給食施設","北海道旭川市春光台３条3丁目","",43.817900,142.354598,"0166543106","社会福祉法人旭川木の実会旭川春光台保育園","5450005000235","北海道旭川市春光台３条3丁目５番２７号","","","","","","","届出","",""
"001204","fBiz00000139870000000360","北海道","旭川市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","自販","","","","","","","","","","","","","","","届出","",""
"001204","fBiz00000139870000000361","北海道","旭川市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","自販","","","","","","","","","","","","","","","届出","",""
"001204","fBiz00000141890000000143","北海道","旭川市","ダイナム旭川店","ダイナムアサヒカワテン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","北海道旭川市永山３条8丁目83番1","",43.795723,142.412279,"03-3802-8141","株式会社日本ヒュウマップ","4011501008097","東京都荒川区西日暮里5丁目15番7","","","","","","","届出","",""
"001204","fBiz00000141890000000159","北海道","旭川市","ダイナム　旭川近文店","ダイナム　アサヒカワチカブミテン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","北海道旭川市川端町７条１０丁目１－５３","",43.781612,142.337103,"03-3802-8141","株式会社日本ヒュウマップ","4011501008097","東京都荒川区西日暮里5丁目15番7","","","","","","","届出","",""
"001204","fBiz00000141890000000407","北海道","旭川市","肉辣油蕎麦はち旭川本店","ニクラーユソバハチハチアサヒカワホンテン","① 飲食店営業","一般食堂A","北海道旭川市川端町７条10丁目1番53号","",43.781612,142.337103,"070-1455-6027","株式会社日本ヒュウマップ","4011501008097","東京都荒川区西日暮里5丁目15番7","旭衛検指令第1376号",2022/12/07,2022/12/07,2022/12/07,2029/01/30,"","許可","",""
"001204","fBiz00000145700000000001","北海道","旭川市","株式会社野口商店動物園通りSS","カブシキガイシャノグチショウテンドウブツエンドオリエスエス","① 魚介類販売業（包装済みの魚介類のみの販売）","","北海道旭川市豊岡１４条７丁目１－１０","",43.771692,142.413408,"","株式会社野口商店","3450001002328","北海道上川郡当麻町四条南３丁目７番３４号","","","","","","","届出","",""
"001204","fBiz00000146310000001431","北海道","旭川市","スターバックスコーヒー旭川北彩都店","スターバックスコーヒーアサヒカワキタサイトテン","⑬ その他の食料・飲料販売業","喫茶店","北海道旭川市宮前２条1-1-1","",43.758798,142.361576,"0166-76-5861","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"001204","fBiz00000146310000001442","北海道","旭川市","スターバックスコーヒー旭川医科大学病院店","スターバックスコーヒーアサヒカワイカダイガクビョウインテン","⑬ その他の食料・飲料販売業","喫茶店","北海道旭川市緑が丘東二条1丁目1番1号","旭川医科大学病院内２F",43.730505,142.384121,"0166-60-6577","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"001204","fBiz00000146310000001456","北海道","旭川市","スターバックスコーヒー旭川東光店","スターバックスコーヒーアサヒカワトウコウテン","⑬ その他の食料・飲料販売業","喫茶店","北海道旭川市東光１３条6丁目2-6","",43.742822,142.407445,"0166-37-4010","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"001204","fBiz00000146310000001488","北海道","旭川市","スターバックスコーヒーイオンモール旭川駅前店","スターバックスコーヒーイオンモールアサヒカワエキマエテン","⑬ その他の食料・飲料販売業","喫茶店","北海道旭川市宮下通7-2-5","イオンモール旭川駅前1F",43.763819,142.357132,"0166-21-3811","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"001204","fBiz00000146310000001504","北海道","旭川市","スターバックスコーヒー旭川大雪通店","スターバックスコーヒーアサヒカワタイセツドオリテン","⑬ その他の食料・飲料販売業","喫茶店","北海道旭川市大雪通4-491-2","",43.777502,142.385679,"0166-73-3178","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"001204","fBiz00000146310000001506","北海道","旭川市","スターバックスコーヒーイオンモール旭川西店","スターバックスコーヒーイオンモールアサヒカワニシテン","⑬ その他の食料・飲料販売業","喫茶店","北海道旭川市緑町23丁目2161-3","イオンモール旭川西1F",43.793996,142.325864,"0166-59-7919","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"001204","fBiz00000146310000002171","北海道","旭川市","スターバックスコーヒーイオンモール旭川駅前店","スターバックスコーヒーイオンモールアサヒカワエキマエテン　","① 飲食店営業","軽飲","北海道旭川市宮下通７丁目2-5イオンモ－ル旭川駅前1F","",43.763819,142.357132,"","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","旭衛検指令第1061号",2022/03/09,2022/03/09,2022/03/09,2029/03/10,"","許可","　",""
"001204","fBiz00000149200000000002","北海道","旭川市","Dear パティズ 旭川西店","ディア パティズ アサヒカワニシテン","㉙ その他","","北海道旭川市緑町23丁目2161-3","イオンモール旭川西店内3階",43.793996,142.325864,"0166-73-6677","株式会社パティズ　","8380001017733","福島県会津若松市インター西31","","","","","","","届出","",""
"001204","fBiz00000149690000000002","北海道","旭川市","1100209725ピータウン春光店","ピータウンシュンコウテン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","パチンコ店","北海道旭川市春光１条７丁目２番２５号","",43.798188,142.374042,"0166-76-4781","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000109","北海道","旭川市","　","　","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","北海道旭川市６条通１１丁目旭川東高等学校2F","",43.770158,142.368593,"","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000003","北海道","旭川市","1100206527ベルシステム２４旭川ＳＣ休憩室大","ベルシステムアサヒカワキュウケイシツダイ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","従業員休憩室","北海道旭川市１条通８丁目１０８番地","フィール旭川９階",43.765785,142.359803,"0166-22-8024","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000004","北海道","旭川市","1100705961市立病院鈴木売店２Ｆ森永借用機","シリツビョウインスズキバイテンモリナガシャクヨウキ","③ 乳類販売業","病院","北海道旭川市金星町１丁目０","",43.778472,142.364894,"0166-23-6753","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000006","北海道","旭川市","1100211769豊岡中央病院３Ｆ","トヨオカチュウオウビョウイン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","病院","北海道旭川市豊岡７条２丁目１－５","",43.765306,142.392533,"0166-32-8181","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000009","北海道","旭川市","1100224429東邦電設株式会社","トウホウデンセツカブシキカイシャ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","事務所","北海道旭川市東光３条３丁目１","",43.754729,142.406027,"0166312361","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000014","北海道","旭川市","1100705825唐沢病院1F（明治）","カラサワビョウイン","③ 乳類販売業","病院","北海道旭川市４条通９丁目左8号","",43.768383,142.363698,"0166-23-3165","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000016","北海道","旭川市","1100702127ﾍﾞﾙｼｽﾃﾑ24旭川SC（森永）","ベルシステムニジュウヨンアサヒカワ","③ 乳類販売業","従業員休憩室","北海道旭川市１条通８丁目１０８","ﾌｨ-ﾙ旭川9F",43.765785,142.359803,"0166-23-8024","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000017","北海道","旭川市","1100700955中島病院2F","ナカジマビョウイン","③ 乳類販売業","病院","北海道旭川市４条通１６丁目1152","",43.764886,142.373732,"0166-24-1211","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000018","北海道","旭川市","1100705819JR旭川運転所1F（明治）","ジェイアールアサヒカワウンテンショ","③ 乳類販売業","従業員休憩室","北海道旭川市永山１条９丁目 ","",43.799361,142.411485,"0166-47-7834","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000020","北海道","旭川市","1100702294ｲｵﾝ旭川西ｷｯｽﾞｺ-ﾅ-2F（明治）","イオンアサヒカワニシキッズ","③ 乳類販売業","大型総合量販店","北海道旭川市緑町２３丁目 ２１６－３","ｲｵﾝﾓ-ﾙ旭川西ｷｯｽﾞｺ-ﾅ-2F",43.793825,142.323717,"0166-59-7800","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000021","北海道","旭川市","1100704949旭川脳神経外科病院1F（明治）","アサヒカワノウシンケイゲカビョウイン","③ 乳類販売業","病院","北海道旭川市１０条通２１丁目2-11","",43.769969,142.385401,"0166-33-2311","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000022","北海道","旭川市","　ｲｵﾝﾓ-ﾙ旭川駅前4F授乳室","イオンモールアサヒカワエキマエ","③ 乳類販売業","大型総合量販店","北海道旭川市宮下通７丁目2-5","ｲｵﾝﾓ-ﾙ旭川駅前4F授乳室",43.763819,142.357132,"0166-21-4100","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000027","北海道","旭川市","1100702128忠和公園体育館1F（明治）","チュウワタイイクカン","③ 乳類販売業","スポーツ施設","北海道旭川市神居町忠和３条３丁目","",43.781071,142.314521,"0166-69-2345","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000030","北海道","旭川市","1100702246旭川医師会看護専門学校（森永）","アサヒカワイシカイカンゴセンモンガッコウ","③ 乳類販売業","専門学校","北海道旭川市金星町１丁目1-50","旭川医師会看護専門学校",43.779281,142.367546,"0166-23-5716","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000033","北海道","旭川市","1100704807ｲｵﾝﾓ-ﾙ旭川駅前4F授乳室（明治）","イオンモールアサヒカワエキマエ","③ 乳類販売業","大型総合量販店","北海道旭川市宮下通７丁目2-5","ｲｵﾝﾓ-ﾙ旭川駅前4F授乳室",43.763819,142.357132,"0166-21-4100","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000035","北海道","旭川市","1100788803旭川大学高等学校","アサヒカワダイガクコウトウガッコウ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","高等学校","北海道旭川市永山７条１６丁目3-16","旭川大学高校",43.803126,142.435600,"0166-48-1221","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000040","北海道","旭川市","1100780952北洋銀行旭川中央支店3F","ホクヨウギンコウアサヒカワチュウオウ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","従業員休憩室","北海道旭川市４条通９丁目1703","北洋銀行旭川中央支店3F",43.768515,142.363521,"0166-31-6281","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000042","北海道","旭川市","1100211923ﾎﾞﾝﾎﾞﾝ豊岡店","ボンボントヨオカ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","パチンコ店","北海道旭川市豊岡３条２丁目2-21","",43.760145,142.393556,"0166-32-8000","北海道コカ・コーラボトリング株式会社","9430001021794","北海道札幌市清田区清田一条1丁目2番1号","","","","","","","届出","",""
"001204","fBiz00000149690000000269","北海道","旭川市","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","行政","","","","","","","","","","","","","","","届出","",""
