"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"033202","fBiz00000107420000000240","岡山県","倉敷市","株式会社九州屋　天満屋倉敷店","カブシキガイシャキュウシュウヤ　テンマヤクラシキテン","⑦ 野菜果物販売業","","岡山県倉敷市阿知1-7-1","天満屋倉敷店　B1F",34.601800,133.767071,"086-426-2757","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"033202","fBiz00000108410000000364","岡山県","倉敷市","ルネサンス玉島","ルネサンスタマシマ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","岡山県倉敷市玉島７４５","",34.547932,133.684370,"086-522-7666","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"033202","fBiz00000109950000000002","岡山県","倉敷市","デリカ―テ日本ハム","デリカーテニッポンハム","⑬ その他の食料・飲料販売業","販売業","岡山県倉敷市阿知1-7-1","",34.601800,133.767071,"0864262186","日本ハム株式会社","6120001077615","大阪府大阪市北区梅田二丁目4番９号　","","","","","","","届出","",""
"033202","fBiz00000111510000000003","岡山県","倉敷市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"033202","fBiz00000111510000000016","岡山県","倉敷市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"033202","fBiz00000114120000000012","岡山県","倉敷市","スーパードラッグひまわり新倉敷店","スーパードラッグヒマワリシンクラシキテン","⑬ その他の食料・飲料販売業","ドラッグストア","岡山県倉敷市新倉敷駅前4丁目102番地","",34.559474,133.678830,"086-523-6206","株式会社ププレひまわり","7240001032020","広島県福山市西新涯町二丁目10番11号","","","","","","","届出","",""
"033202","fBiz00000114120000000014","岡山県","倉敷市","スーパードラッグひまわりグラン倉敷","スーパードラッグヒマワリグランクラシキ","⑬ その他の食料・飲料販売業","ドラッグストア","岡山県倉敷市川入854-1","",34.584978,133.771981,"086-435-4202","株式会社ププレひまわり","7240001032020","広島県福山市西新涯町二丁目10番11号","","","","","","","届出","",""
"033202","fBiz00000114120000000016","岡山県","倉敷市","スーパードラッグひまわり大高店","スーパードラッグヒマワリオオタカテン","⑬ その他の食料・飲料販売業","ドラッグストア","岡山県倉敷市東富井字村東805番地2","",34.584978,133.771981,"086-430-6388","株式会社ププレひまわり","7240001032020","広島県福山市西新涯町二丁目10番11号","","","","","","","届出","",""
"033202","fBiz00000114120000000020","岡山県","倉敷市","スーパードラッグひまわり児島店","スーパードラッグヒマワリコジマテン","⑬ その他の食料・飲料販売業","ドラッグストア","岡山県倉敷市児島駅前2丁目32番地","",34.465778,133.804708,"086-470-0523","株式会社ププレひまわり","7240001032020","広島県福山市西新涯町二丁目10番11号","","","","","","","届出","",""
"033202","fBiz00000114120000000029","岡山県","倉敷市","ププレひまわり中庄店","ププレヒマワリナカショウテン","⑬ その他の食料・飲料販売業","ドラッグストア","岡山県倉敷市松島1096-1","",34.633193,133.814348,"086-462-3514","株式会社ププレひまわり","7240001032020","広島県福山市西新涯町二丁目10番11号","","","","","","","届出","",""
"033202","fBiz00000114120000000032","岡山県","倉敷市","スーパードラッグひまわり児島東店","スーパードラッグヒマワリコジマヒガシテン","⑬ その他の食料・飲料販売業","ドラッグストア","岡山県倉敷市児島下の町10丁目390-5","",34.472446,133.824990,"086-474-9066","株式会社ププレひまわり","7240001032020","広島県福山市西新涯町二丁目10番11号","","","","","","","届出","",""
"033202","fBiz00000114120000000036","岡山県","倉敷市","スーパードラッグひまわり中島店","スーパードラッグヒマワリナカシマテン","⑬ その他の食料・飲料販売業","","岡山県倉敷市中島997-3","",34.580984,133.734514,"086-460-1237","株式会社ププレひまわり","7240001032020","広島県福山市西新涯町二丁目10番11号","","","","","","","届出","",""
"033202","fBiz00000114120000000048","岡山県","倉敷市","スーパードラッグひまわり茶屋町店","スーパードラッグヒマワリチャヤマチテン","⑬ その他の食料・飲料販売業","","岡山県倉敷市茶屋町234","",34.577534,133.824430,"086-441-2553","株式会社ププレひまわり","7240001032020","広島県福山市西新涯町二丁目10番11号","","","","","","","届出","",""
"033202","fBiz00000114120000000053","岡山県","倉敷市","スーパードラッグひまわり水島店","スーパードラッグヒマワリミズシマテン","⑬ その他の食料・飲料販売業","ドラッグストア","岡山県倉敷市連島中央5丁目8番24号","",34.545746,133.724812,"086-441-8128","株式会社ププレひまわり","7240001032020","広島県福山市西新涯町二丁目10番11号","","","","","","","届出","",""
"033202","fBiz00000114120000000073","岡山県","倉敷市","スーパードラッグひまわり田ノ上店","スーパードラッグヒマワリタノウエテン","⑬ その他の食料・飲料販売業","ドラッグストア","岡山県倉敷市田ノ上1114-3","",34.587579,133.759378,"086-441-2307","株式会社ププレひまわり","7240001032020","広島県福山市西新涯町二丁目10番11号","","","","","","","届出","",""
