"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"034100","fBiz00000107420000000251","広島県","広島市中区","株式会社九州屋　ラクア緑井店","カブシキガイシャキュウシュウヤ　ラクアミドリイテン","⑦ 野菜果物販売業","","広島県広島市安佐南区緑井5-22-1","ラクア緑井店　１F",34.467039,132.478174,"082-876-5115","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"034100","fBiz00000107420000000252","広島県","広島市中区","株式会社九州屋　そごう広島店","カブシキガイシャキュウシュウヤ　ソゴウヒロシマテン","⑦ 野菜果物販売業","","広島県広島市中区基町6-27","そごう広島店　本館B1F",34.397083,132.457226,"082-512-7968","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"034100","fBiz00000107420000000269","広島県","広島市中区","株式会社九州屋　広島アルパーク店","カブシキガイシャキュウシュウヤ　ヒロシマアルパークテン","⑦ 野菜果物販売業","","広島県広島市西区草津新町2丁目26番1号","アルパーク東棟B1F",34.373644,132.394743,"082-270-1136","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"034100","fBiz00000107720000000062","広島県","広島市中区","わくわく広場レクト広島店","ワクワクヒロバレクトヒロシマテン","⑪ 百貨店、総合スーパー","","","","","","","","","","","","","","","","届出","",""
"034100","fBiz00000108410000000230","広島県","広島市中区","スポーツクラブ＆スパ　ルネサンス広島ボールパークタウン","スポーツクラブスパ　ルネサンスヒロシマボールパークタウン","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水の量り売り自動販売機","広島県広島市南区南蟹屋2-3-3　3階","",34.390816,132.485230,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"034100","fBiz00000108410000000231","広島県","広島市中区","スポーツクラブ＆スパ　ルネサンス広島ボールパークタウン","スポーツクラブスパ　ルネサンスヒロシマボールパークタウン","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水の量り売り自動販売機","広島県広島市南区南蟹屋2-3-3 4階","",34.391241,132.485652,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"034100","fBiz00000108410000000232","広島県","広島市中区","スポーツクラブ＆スパ　ルネサンス広島ボールパークタウン","スポーツクラブスパ　ルネサンスヒロシマボールパークタウン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","広島県広島市南区南蟹屋2-3-3 4階","",34.391241,132.485652,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"034100","fBiz00000108410000000245","広島県","広島市中区","スポーツクラブルネサンス広島緑井","スポーツクラブルネサンスヒロシマミドリイ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","広島県広島市安佐南区緑井1-5-2","",34.466401,132.476382,"082-831-2820","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"034100","fBiz00000108410000000391","広島県","広島市中区","スポーツクラブ ルネサンス　広島東千田24","スポーツクラブ ルネサンス　ヒロシマヒガシセンダニジュウヨン","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","広島県広島市中区東千田町1丁目1-26　1階2階","",34.381532,132.459499,"082-545-3723","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"034100","fBiz00000110900000000077","広島県","広島市中区","北野エース　ラクア緑井店","キタノエース　ラクアミドリイテン","⑬ その他の食料・飲料販売業","","広島県広島市安佐南区緑井5丁目22-1","ラクア緑井1F",34.467039,132.478174,"","株式会社エース","9140001078096","兵庫県伊丹市中央四丁目6番24号","","","","","","","届出","",""
"034100","fBiz00000114120000000033","広島県","広島市中区","スーパードラッグひまわり瀬野川店","スーパードラッグヒマワリセノガワテン","⑬ その他の食料・飲料販売業","","広島県広島市安芸区中野東4丁目1番40号","",34.399613,132.580473,"082-892-9191","株式会社ププレひまわり","7240001032020","広島県福山市西新涯町二丁目10番11号","","","","","","","届出","",""
