"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"028203","fBiz00000107420000000250","兵庫県","明石市","株式会社九州屋　明石ビブレ店","カブシキガイシャキュウシュウヤ　アカシビブレテン","⑦ 野菜果物販売業","","兵庫県明石市大久保町ゆりのき通1-3-2","明石ビブレ　１F",34.681004,134.937720,"078-937-4621","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"028203","fBiz00000107980000000001","兵庫県","明石市","焙煎豆鶴","バイセンマメツル","⑯ コーヒー製造・加工業（飲料の製造を除く。）","","兵庫県明石市朝霧南町2-197-2","",34.645963,135.018556,"","","","","","","","","","","届出","",""
"028203","fBiz00000108410000000126","兵庫県","明石市","コナミスポーツクラブ明石大久保2階","コナミスポーツクラブアカシオオクボニカイ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","兵庫県明石市大久保町ゆりのき通２－３－１","コナミスポーツクラブ明石大久保2階",34.679556,134.936293,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"028203","fBiz00000108410000000127","兵庫県","明石市","コナミスポーツクラブ明石大久保3階","コナミスポーツクラブアカシオオクボサンカイ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","兵庫県明石市大久保町ゆりのき通２－３－１","コナミスポーツクラブ明石大久保3階",34.679556,134.936293,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"028203","fBiz00000108410000000128","兵庫県","明石市","コナミスポーツクラブ明石","コナミスポーツクラブアカシ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","兵庫県明石市大明石町２－３－３１","コナミスポーツクラブ明石2階",34.648592,134.987690,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"028203","fBiz00000108410000000131","兵庫県","明石市","ホットヨガスタジオLAVA土山店","ホットヨガスタジオラバツチヤマテン","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","兵庫県明石市魚住町清水2427-3　2F","",34.721788,134.898819,"078-942-8501","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"028203","fBiz00000110900000000025","兵庫県","明石市","北野エース　西明石店","キタノエース　ニシアカシテン","⑪ 百貨店、総合スーパー","スーパーマーケット","兵庫県明石市小久保2-7-20","プリコ西明石1階",34.667102,134.960896,"0789297101","株式会社エース","9140001078096","兵庫県伊丹市中央四丁目6番24号","","","","","","","届出","",""
"028203","fBiz00000112340000000001","兵庫県","明石市","平野商店","ヒラノショウテン","⑧ 米穀類販売業","","兵庫県明石市大観町14-11","",34.644159,134.981618,"0789113804","平野達也","","","","","","","","","届出","",""
"028203","fBiz00000115920000000216","兵庫県","明石市","カルディコーヒーファーム　イトーヨーカドー明石店","カルディコーヒーファーム　イトーヨーカドーアカシテン","⑬ その他の食料・飲料販売業","小売業","兵庫県明石市二見町西二見駅前1-18 ","イトーヨーカドー明石　1Ｆ",34.704738,134.878389,"078-944-8688","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"028203","fBiz00000115920000000502","兵庫県","明石市","カルディコーヒーファーム　アスピア明石店","カルディコーヒーファーム　アスピアアカシテン","⑬ その他の食料・飲料販売業","小売業","兵庫県明石市東仲ノ町6-1　","アスピア明石　1F",34.647805,134.995082,"078-962-4420","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
