"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"019201","fBiz00000116360000000001","山梨県","甲府市","株式会社UNKOROHIME","カブシキガイシャウンコロヒメ","⑨ 通信販売・訪問販売による販売業","通信販売・訪問販売による販売業","山梨県甲府市若松町４−７","アーバンシティ甲府若松ウインフォート２０７",35.655749,138.570749,"0552092490","株式会社ＵＮＫＯＲＯＨＩＭＥ","2012401035992","山梨県甲府市若松町４番７号アーバンシティ甲府若松ウインフォート２０７","","","","","","","届出","",""
"019201","fBiz00000116360000000004","山梨県","甲府市","天然酵母無添加冷凍宅配専門店　panKOROhime","テンネンコウボムテンカレイトウタクハイセンモンテン　パンコロヒメ","⑪ 菓子製造業","パン屋","山梨県甲府市小瀬町６８－６","",35.627346,138.576308,"090-6158-2480","株式会社ＵＮＫＯＲＯＨＩＭＥ","2012401035992","山梨県甲府市若松町４番７号アーバンシティ甲府若松ウインフォート２０７","福指令第20251号",2023/07/03,2023/07/03,2023/07/03,2029/12/31,"","許可","なし",""
"019201","fBiz00000126850000000002","山梨県","甲府市","清月　貢川店","セイゲツ　クガワテン","⑬ その他の食料・飲料販売業","","山梨県甲府市貢川本町9-33","",35.655019,138.550528,"0552207000","株式会社　清月","5090001004945","山梨県南アルプス市桃園591","","","","","","","届出","",""
"019201","fBiz00000126850000000007","山梨県","甲府市","清月　セレオ甲府店","セイゲツ　セレオコウフテン","⑬ その他の食料・飲料販売業","","山梨県甲府市丸の内1-1-8","",35.667335,138.567850,"055-236-0688","株式会社　清月","5090001004945","山梨県南アルプス市桃園591","","","","","","","届出","",""
"019201","fBiz00000129180000000855","山梨県","甲府市","ダイソー　オギノイーストモールショッピングセンターバリオ店","ダイソー　オギノイーストモールショッピングセンターバリオテン","⑬ その他の食料・飲料販売業","","山梨県甲府市朝気３－１－１２","オギノイーストモールＳＣバリオ２階",35.649965,138.584479,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"019201","fBiz00000129180000000862","山梨県","甲府市","ダイソー　グリーンタウン甲府東店","ダイソー　グリーンタウンコウフヒガシテン","⑬ その他の食料・飲料販売業","","山梨県甲府市向町２０２","グリーンタウン甲府東内",35.648449,138.609290,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"019201","fBiz00000138470000000294","山梨県","甲府市","ダイレックス貢川店","ダイレックスクガワテン","⑪ 百貨店、総合スーパー","ﾃﾞｨｽｶｳﾝﾄｽﾄｱ","山梨県甲府市徳行1丁目6番4号","",35.655113,138.543342,"055-298-4400","ダイレックス株式会社","6300001004245","佐賀県佐賀市高木瀬町大字長瀬９３０番地","","","","","","","届出","",""
"019201","fBiz00000138470000000381","山梨県","甲府市","ダイレックス蓬沢店","ダイレックスヨモギサワテン","⑪ 百貨店、総合スーパー","ﾃﾞｨｽｶｳﾝﾄｽﾄｱ","山梨県甲府市蓬沢1丁目7番22号","",35.643748,138.589863,"055-236-9691","ダイレックス株式会社","6300001004245","佐賀県佐賀市高木瀬町大字長瀬９３０番地","","","","","","","届出","",""
"019201","fBiz00000139870000000316","山梨県","甲府市","Private gym THE BANANA","プライベートジムザバナナ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","山梨県甲府市寿町2-12　ＫＭ－５ビル1Ｆ","",35.659565,138.561505,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
"019201","fBiz00000139870000000525","山梨県","甲府市","FIT PLACE 24 甲府向町","フィットプレイスニジュウヨンコウフムカイマチ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","山梨県甲府市向町202","グリーンタウン甲府東A棟",35.648449,138.609290,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
