"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"025000","fBiz00000100510000000003","滋賀県","大津市","フライスター株式会社　滋賀工場","フライスターカブシキガイシャ　シガコウジョウ","㉚ 密封包装食品製造業","","滋賀県甲賀市水口町宇川1426番地","",34.967240,136.133946,"0748-62-8311","フライスター株式会社","5020001021534","神奈川県横浜市港北区新横浜3-6-1","1-307571-130",2022/09/05,2022/09/05,2022/09/05,2030/02/28,"","許可","",""
"025000","fBiz00000100510000000003","滋賀県","大津市","フライスター株式会社　滋賀工場","フライスターカブシキガイシャ　シガコウジョウ","㉔ その他の食料品製造・加工業","","滋賀県甲賀市水口町宇川1426番地","",34.967240,136.133946,"0748-62-8311","フライスター株式会社","5020001021534","神奈川県横浜市港北区新横浜3-6-1","","","","","","","届出","",""
"025000","fBiz00000106400000000001","滋賀県","大津市","株式会社りぼん　琵琶湖くじら保育園","カブシキガイシャリボン　ビワコクジラホイクエン","㉘ 露店、仮設店舗等における飲食の提供のうち、営業とみなされないもの","給食室で調理　園敷地内にてキッチンカーから園児・保育者に提供","滋賀県草津市矢橋町484-1","琵琶湖くじら保育園",35.003623,135.928401,"08031163894","株式会社りぼん","6310001013352","滋賀県草津市草津１丁目１３番１２号","","","","","","","届出","",""
"025000","fBiz00000107720000000046","滋賀県","大津市","わくわく広場エイスクエア店","ワクワクヒロバエイスクエアテン","⑥ 弁当販売業","","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000107720000000046","滋賀県","大津市","わくわく広場エイスクエア店","ワクワクヒロバエイスクエアテン","⑦ 野菜果物販売業","","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000108060000000006","滋賀県","大津市","日本マタイ株式会社　滋賀工場","ニホンマタイカブシキガイシャ　シガコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","滋賀県守山市古高町808番32号","",35.047431,135.973092,"0775837000","日本マタイ株式会社","1010501016237","東京都台東区元浅草2丁目6-7","","","","","","","届出","",""
"025000","fBiz00000108410000000320","滋賀県","大津市","ラック湖南リゾート　スポーツ&スパ","ラックコナンリゾート　スポーツアンドスパ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","滋賀県野洲市野洲1447-3","",35.062660,135.998839,"077-518-0500","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"025000","fBiz00000108410000000467","滋賀県","大津市","ホットヨガロイブビバシティ彦根","ホットヨガロイブビバシティヒコネ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","滋賀県彦根市竹ケ鼻町４３−１","ビバシティ彦根1階",35.243836,136.251496,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"025000","fBiz00000108410000000596","滋賀県","大津市","24h Burrn Gym愛荘","バーンジムアイショウ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","滋賀県愛知郡愛荘町市678番地の1","",35.170543,136.214058,"0749-42-3344","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"025000","fBiz00000108940000000002","滋賀県","大津市","","","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","食品の計量・包装・検査機器の製造","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000111510000000015","滋賀県","大津市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000111510000000018","滋賀県","大津市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000111510000000019","滋賀県","大津市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000111510000000020","滋賀県","大津市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000111510000000025","滋賀県","大津市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000111510000000034","滋賀県","大津市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000113080000000013","滋賀県","大津市","","","⑪ 百貨店、総合スーパー","純水機による水の販売","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000113080000000016","滋賀県","大津市","","","⑪ 百貨店、総合スーパー","純水機による水の販売","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000113500000000001","滋賀県","大津市","小泉製麻株式会社　滋賀工場","コイズミセイマカブシキガイシャ　シガコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","滋賀県東近江市下岸本町220-5","",35.122249,136.227470,"0749-45-0105","小泉製麻株式会社","7140001003329","兵庫県神戸市灘区新在家南町1-2-1","","","","","","","届出","",""
"025000","fBiz00000113820000000002","滋賀県","大津市","株式会社日本デキシー　滋賀工場","カブシキガイシャ　ニホンデキシー　シガコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","滋賀県愛知郡愛荘町愛知川１３６３","",35.175268,136.201830,"0749-42-6161","株式会社日本デキシー","9010401022947","東京都千代田区丸の内2-7-2　ＪＰタワー８階","","","","","","","届出","",""
"025000","fBiz00000115920000000220","滋賀県","大津市","カルディコーヒーファーム　草津店","カルディコーヒーファーム　クサツテン","⑬ その他の食料・飲料販売業","小売業","滋賀県草津市新浜町300　","イオンモール草津 1F  119",34.997754,135.917438,"077-599-5119","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"025000","fBiz00000115920000000221","滋賀県","大津市","カルディコーヒーファーム　三井アウトレットパーク 滋賀竜王店","カルディコーヒーファーム　ミツイアウトレットパークシガリュウオウテン","⑬ その他の食料・飲料販売業","小売業","滋賀県蒲生郡竜王町薬師1178-694　","三井アウトレットパーク 滋賀竜王1Ｆ　3060",35.058809,136.099564,"0748-58-3062","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"025000","fBiz00000115920000000222","滋賀県","大津市","カルディコーヒーファーム　ビバシティ彦根店","カルディコーヒーファーム　ビバシティヒコネテン","⑬ その他の食料・飲料販売業","小売業","滋賀県彦根市竹ケ鼻町43-1　","ビバシティ彦根　1F",35.243725,136.250131,"0749-30-2705","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"025000","fBiz00000223310000000001","滋賀県","大津市","GLAMPING VILLAGE滋賀今津浜","グランピングヴィレッジシガイマヅハマ","① 魚介類販売業（包装済みの魚介類のみの販売）","","滋賀県高島市今津町浜分363番地","",35.412199,136.043768,"0120-959-015","株式会社ＬＵＣＫＥＬ","9120001197237","大阪府大阪市住之江区御崎４丁目１番１号","","","","","","","届出","",""
"025000","fBiz00000117490000000001","滋賀県","大津市","東洋アルミエコープロダクツ株式会社　滋賀工場","トウヨウアルミエコープロダクツカブシキカイシャ　シガコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","滋賀県湖南市高松町4-1","",35.012926,136.135513,"0748752121","東洋アルミエコープロダクツ株式会社","2120001077494","大阪府大阪市西区西本町1-4-1","","","","","","","届出","",""
"025000","fBiz00000126830000000030","滋賀県","大津市","アミング栗東店","アミングリットウテン","⑬ その他の食料・飲料販売業","","滋賀県栗東市霊仙寺5-2-20","",35.040819,135.969987,"0775993136","株式会社アミング","4220001001533","石川県金沢市無量寺５丁目５４番地３","","","","","","","届出","",""
