"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"040203","fBiz00000103840000000005","福岡県","久留米市","","","① 飲食店営業","軽食喫茶","","","","","","","","","04衛第1000311号",2022/06/21,2022/06/21,2022/06/21,2028/06/30,"","許可","なし",""
"040203","fBiz00000107720000000098","福岡県","久留米市","わくわく広場　ゆめタウン久留米店","ワクワクヒロバ　ユメタウンクルメテン","⑪ 百貨店、総合スーパー","","","","","","","","","","","","","","","","届出","",""
"040203","fBiz00000115230000000002","福岡県","久留米市","株式会社　伊藤製煎部本店　久留米出張所","カブシキガイシャ　イトウセイセンブホンテン　クルメシュッチョウジョ","㉔ その他の食料品製造・加工業","菓子種原料製造業","福岡県久留米市御井町１９４４の２","",33.308500,130.542085,"0942-43-5973","株式会社　伊藤製煎部本店","5190001014315","三重県四日市市天カ須賀二丁目23番6号","","","","","","","届出","",""
"040203","fBiz00000115920000000202","福岡県","久留米市","カルディコーヒーファーム　ゆめタウン久留米店","カルディコーヒーファーム　ユメタウンクルメテン","⑬ その他の食料・飲料販売業","小売業","福岡県久留米市新合川1-2-1","ゆめタウン久留米1F　",33.321569,130.538494,"0942-43-0014","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040203","fBiz00000117920000000014","福岡県","久留米市","株式会社丸珠物産　サンリブ久留米店","カブシキガイシャマルタマブッサン　サンリブクルメテン","⑦ 野菜果物販売業","","福岡県久留米市野中町1411-1","",33.303253,130.530053,"0942-46-1955","株式会社丸珠物産","9290801004162","福岡県北九州市小倉北区西港町９４番地の９","","","","","","","届出","",""
"040203","fBiz00000119430000000001","福岡県","久留米市","JA全農たまご株式会社　久留米TC","ジェイエイゼンノウタマゴ　クルメティーシー","⑬ その他の食料・飲料販売業","","福岡県久留米市藤光町７６８－１","",33.275088,130.515279,"0942-51-4300","ＪＡ全農たまご株式会社","1011101039347","東京都新宿区中落合２丁目７番１号","","","","","","","届出","",""
"040203","fBiz00000129180000000408","福岡県","久留米市","ダイソー　イオンタウン田主丸ショッピングセンター店","ダイソー　イオンタウンタヌシマルショッピングセンターテン","⑬ その他の食料・飲料販売業","小売業","福岡県久留米市田主丸町豊城下ツブロ１８９５番　","イオンタウン田主丸ＳＣ内",33.341176,130.679690,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"040203","fBiz00000129180000000660","福岡県","久留米市","ダイソー　久留米上津店","ダイソー　クメカミツテン","⑬ その他の食料・飲料販売業","","福岡県久留米市上津町１４０６－１","",33.289008,130.530896,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"040203","fBiz00000129180000001206","福岡県","久留米市","ダイソー　サザンモール久留米南ＳＣ店","ダイソー　サザンモールクルメミナミショッピングセンターテン","⑬ その他の食料・飲料販売業","","福岡県久留米市大善寺町宮本４５６","サザンモール久留米南ＳＣ",33.281376,130.480749,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"040203","fBiz00000129180000001386","福岡県","久留米市","ダイソー　久留米白山店","ダイソー　クルメシラヤマテン","⑬ その他の食料・飲料販売業","","福岡県久留米市白山町字南崎５５２－１他","",33.312463,130.496272,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
