"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"038201","fBiz00000102800000000001","愛媛県","松山市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000107860000000001","愛媛県","松山市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000107860000000003","愛媛県","松山市","","","① 飲食店営業","仕出し・弁当","","","","","","","","","松保（生衛）第1670号",2022/02/18,2022/02/18,2022/04/01,2027/03/31,"","許可","　",""
"038201","fBiz00000107860000000004","愛媛県","松山市","","","⑪ 菓子製造業","パン製造所","","","","","","","","","松保（生衛）第1133号",2023/11/24,2023/11/24,2024/01/01,2028/12/31,"","許可","",""
"038201","fBiz00000107940000000004","愛媛県","松山市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000108240000000001","愛媛県","松山市","（株）フジデリカ・クオリティ　社員食堂","フジデリカクオリティ　シャインショクドウ","① 飲食店営業","事業場食堂（社食）","愛媛県松山市安城寺町571-2　","3F",33.873476,132.739916,"","株式会社フジデリカ・クオリティ","2500001002380","愛媛県松山市安城寺町571-2","松保（生衛）第1062号",2022/11/07,2022/11/07,2023/01/01,2027/12/31,"","許可","　",""
"038201","fBiz00000108240000000003","愛媛県","松山市","株式会社フジデリカ・クオリティ","カブシキガイシャ　フジデリカ　クオリティ","㉖ 複合型そうざい製造業","製造業","愛媛県松山市安城寺町571-2","",33.873476,132.739916,"","株式会社フジデリカ・クオリティ","2500001002380","愛媛県松山市安城寺町571-2","松保（生衛）第1547号",2023/01/25,2023/01/25,2023/01/25,2028/03/31,"","許可"," ",""
"038201","fBiz00000108240000000004","愛媛県","松山市","株式会社フジデリカ・クオリティ　新空港通り店","カブシキガイシャフジデリカクオリティシンクウコウドオリテン","㉕ そうざい製造業","弁当・惣菜（卸売予定あり）","愛媛県松山市南江戸4丁目3-37","くすりのレデイ 新空港通り店内",33.837570,132.739754,"","株式会社フジデリカ・クオリティ","2500001002380","愛媛県松山市安城寺町571-2","松保（生衛）第38号",2023/04/13,2023/04/13,2023/04/13,2028/06/30,"","許可","　",""
"038201","fBiz00000108240000000005","愛媛県","松山市","株式会社フジデリカ・クオリティ　","カブシキガイシャフジデリカクオリティ","② 食肉販売業（包装済みの食肉のみの販売）","","愛媛県松山市安城寺町５７１－２","",33.873476,132.739916,"","株式会社フジデリカ・クオリティ","2500001002380","愛媛県松山市安城寺町571-2","","","","","","","届出","",""
"038201","fBiz00000108260000000001","愛媛県","松山市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000108410000000448","愛媛県","松山市","フィッタ和泉","フィッタイズミ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","愛媛県松山市和泉南二丁目13番14号","",33.815902,132.760883,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"038201","fBiz00000108410000000652","愛媛県","松山市","フィッタ重信","フィッタシゲノブ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","愛媛県松山市南梅本町1296番地","",33.797307,132.832582,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"038201","fBiz00000108410000000653","愛媛県","松山市","フィッタ松山","フィッタマツヤマ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","愛媛県松山市宮西一丁目5番10号","",33.845674,132.752766,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"038201","fBiz00000111570000000001","愛媛県","松山市","末広マート　立花店","スエヒロマート　タチバナテン","⑪ 菓子製造業","スーパーマーケット","愛媛県松山市立花6丁目5-23","",33.826298,132.769708,"089-933-5008","有限会社末広マート","1500002003643","愛媛県松山市末広町１５番地１２","松保（生衛）第1334号",2022/12/14,2022/12/14,2022/12/14,2027/12/31,"","許可"," ",""
"038201","fBiz00000111570000000001","愛媛県","松山市","","","① 魚介類販売業（包装済みの魚介類のみの販売）","","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000111570000000001","愛媛県","松山市","","","③ 乳類販売業","","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000111570000000001","愛媛県","松山市","","","⑦ 野菜果物販売業","","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000111570000000001","愛媛県","松山市","","","⑧ 米穀類販売業","","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000111570000000001","愛媛県","松山市","","","⑪ 百貨店、総合スーパー","","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000111570000000002","愛媛県","松山市","末広マート　立花店","スエヒロマート　タチバナテン","㉕ そうざい製造業","","愛媛県松山市立花6丁目5-23","",33.826298,132.769708,"","有限会社末広マート","1500002003643","愛媛県松山市末広町１５番地１２","松保（生衛）第1324号",2022/12/12,2022/12/12,2022/12/12,2027/12/31,"","許可","",""
"038201","fBiz00000111570000000003","愛媛県","松山市","末広マート　本店","スエヒロマート　ホンテン","④ 魚介類販売業","スーパー内鮮魚コーナー","愛媛県松山市末広町15-12","",33.833482,132.763753,"089-946-2441","有限会社末広マート","1500002003643","","松保（生衛）第1322号",2022/12/12,2022/12/12,2023/01/01,2027/12/31,"","許可","",""
"038201","fBiz00000111570000000004","愛媛県","松山市","末広マート（スイーツ部）","スエヒロマートスイーツブ","① 飲食店営業","菓子製造（フルーツサンド）、ソフトクリームテイクアウト","愛媛県松山市立花5丁目348-4","",33.827918,132.770504,"","有限会社末広マート","1500002003643","愛媛県松山市末広町１５番地１２","松保（生衛）第683号",2023/08/28,2023/08/28,2023/08/28,2028/09/30,"","許可","",""
"038201","fBiz00000111570000000004","愛媛県","松山市","末広マート（スイーツ部）","スエヒロマートスイーツブ","⑪ 菓子製造業","菓子製造（フルーツサンド）、ソフトクリームテイクアウト","愛媛県松山市立花5丁目348-4","",33.827918,132.770504,"","有限会社末広マート","1500002003643","愛媛県松山市末広町１５番地１２","松保（生衛）第684号",2023/08/28,2023/08/28,2023/08/28,2028/09/30,"","許可","",""
"038201","fBiz00000112230000000001","愛媛県","松山市","松山エデンの園","マツヤマエデンノソノ","㉖ 集団給食施設","集団給食","愛媛県松山市祝谷6丁目1248","",33.864286,132.773136,"089-922-6656","社会福祉法人 聖隷福祉事業団","8080405000142","静岡県浜松市中区元城町218番地26","","","","","","","届出","",""
"038201","fBiz00000112690000000001","愛媛県","松山市","","","③ 乳類販売業","みなし届出","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000112690000000002","愛媛県","松山市","","","③ 乳類販売業","みなし届出","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000112800000000001","愛媛県","松山市","ジャックと豆の木園　どいだ園","ジャックトマメノキエン　ドイダエン","㉖ 集団給食施設","","愛媛県松山市土居田町98-1","",33.821138,132.752937,"089-932-5588","株式会社ジャックと豆の木園","5000020003546","愛媛県松山市枝松６丁目７－１６","","","","","","","届出","",""
"038201","fBiz00000142540000000001","愛媛県","松山市","","","① 飲食店営業","","","","","","","","","","松保（生衛）第377号",2021/06/18,2021/06/18,2021/07/01,2026/06/30,"","許可","　",""
"038201","fBiz00000318980000000001","愛媛県","松山市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000112800000000002","愛媛県","松山市","認定こども園　ジャックと豆の木園　余戸園","ニンテイコドモエン　ジャックトマメノキエン　ヨウゴエン","㉖ 集団給食施設","","愛媛県松山市余戸南2丁目24-38","",33.810950,132.734911,"089-965-1330","株式会社ジャックと豆の木園","5000020003546","愛媛県松山市枝松６丁目７－１６","","","","","","","届出","",""
"038201","fBiz00000112800000000003","愛媛県","松山市","認定こども園ジャックと豆の木園　枝松園","ニンテイコドモエンジャックトマメノキエンエダマツエン","㉖ 集団給食施設","","愛媛県松山市枝松6丁目7-16","",33.825636,132.785348,"0899317911","株式会社ジャックと豆の木園","5000020003546","愛媛県松山市枝松６丁目７－１６","","","","","","","届出","",""
"038201","fBiz00000112890000000001","愛媛県","松山市","セブン－イレブン松山土橋町店","セブンイレブンマツヤマドバシマチテン","① 飲食店営業","コンビニ","愛媛県松山市土橋町13-1","",33.833258,132.756182,"089-934-9117","岡屋由伸","","","松保（生衛）第1590号",2022/02/03,2022/02/03,2022/04/01,2027/03/31,"","許可","　",""
"038201","fBiz00000112890000000002","愛媛県","松山市","","","① 魚介類販売業（包装済みの魚介類のみの販売）","みなし届出","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000112890000000002","愛媛県","松山市","","","② 食肉販売業（包装済みの食肉のみの販売）","みなし届出","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000112890000000002","愛媛県","松山市","","","③ 乳類販売業","みなし届出","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000113130000000001","愛媛県","松山市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000113230000000001","愛媛県","松山市","玉川製パン所","タマガワセイパンショ","① 飲食店営業","パン屋、かき氷","愛媛県松山市中央2丁目40","",33.854915,132.746508,"0899251868","株式会社玉川製パン所","2500001013799","愛媛県松山市中央２丁目４０番地","松保（生衛）第762号",2021/08/25,2021/08/25,2021/10/01,2026/09/30,"","許可","　",""
"038201","fBiz00000113230000000001","愛媛県","松山市","玉川製パン所","タマガワセイパンショ","⑪ 菓子製造業","パン屋、かき氷","愛媛県松山市中央2丁目40","",33.854915,132.746508,"0899251868","株式会社玉川製パン所","2500001013799","愛媛県松山市中央２丁目４０番地","松保（生衛）第761号",2021/08/25,2021/08/25,2021/10/01,2026/09/30,"","許可","　",""
"038201","fBiz00000113230000000004","愛媛県","松山市","玉川製パン所","タマガワセイパンショ","③ 乳類販売業","","愛媛県松山市中央2丁目40","",33.854915,132.746508,"0899251868","株式会社玉川製パン所","2500001013799","愛媛県松山市中央２丁目４０番地","","","","","","","届出","",""
"038201","fBiz00000113270000000001","愛媛県","松山市","障害者支援施設久谷","ショウガイシャシエンシセツクタニ","㉖ 集団給食施設","","愛媛県松山市中野町甲589","",33.779090,132.827226,"089-963-1126","社会福祉法人親和園","3500005000867","愛媛県松山市中野町甲589番地","","","","","","","届出","",""
"038201","fBiz00000113270000000002","愛媛県","松山市","障害者支援施設 アイル","ショウガイシャシエンシセツ アイル","㉖ 集団給食施設","","愛媛県松山市中野町甲589","",33.779090,132.827226,"089-963-1283","社会福祉法人親和園","3500005000867","愛媛県松山市中野町甲589番地","","","","","","","届出","",""
"038201","fBiz00000113310000000001","愛媛県","松山市","セブンイレブン松山勝山町1丁目店","セブンイレブンマツヤマカツヤマチョウイッチョウメテン","① 飲食店営業","コンビニ","愛媛県松山市勝山町1丁目18-4","",33.841546,132.775153,"089-987-7087","","","","松保（生衛）第735号",2021/08/23,2021/08/23,2021/10/01,2026/09/30,"","許可","　",""
"038201","fBiz00000113310000000002","愛媛県","松山市","","","① 魚介類販売業（包装済みの魚介類のみの販売）","みなし届出","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000113310000000002","愛媛県","松山市","","","② 食肉販売業（包装済みの食肉のみの販売）","みなし届出","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000113310000000002","愛媛県","松山市","","","③ 乳類販売業","みなし届出","","","","","","","","","","","","","","","届出","",""
"038201","fBiz00000113310000000004","愛媛県","松山市","セブン-イレブン松山御宝町店","セブンイレブンマツヤマミタカラマチテン","① 魚介類販売業（包装済みの魚介類のみの販売）","","愛媛県松山市御宝町114-7","",33.841148,132.775735,"089-986-6067","髙橋仁","","愛媛県松山市堀江町甲1782-5","","","","","","","届出","",""
"038201","fBiz00000113310000000004","愛媛県","松山市","セブン-イレブン松山御宝町店","セブンイレブンマツヤマミタカラマチテン","② 食肉販売業（包装済みの食肉のみの販売）","","愛媛県松山市御宝町114-7","",33.841148,132.775735,"089-986-6067","髙橋仁","","愛媛県松山市堀江町甲1782-5","","","","","","","届出","",""
"038201","fBiz00000113310000000004","愛媛県","松山市","セブン-イレブン松山御宝町店","セブンイレブンマツヤマミタカラマチテン","⑩ コンビニエンスストア","","愛媛県松山市御宝町114-7","",33.841148,132.775735,"089-986-6067","髙橋仁","","愛媛県松山市堀江町甲1782-5","","","","","","","届出","",""
"038201","fBiz00000113340000000003","愛媛県","松山市","社会福祉法人太山寺会太山寺保育園","シャカイフクシホウジンタイサンジカイタイサンジホイクエン","㉖ 集団給食施設","保育所","愛媛県松山市太山寺町1189-1","",33.885947,132.728929,"0899792741","社会福祉法人太山寺会","5500005000873","愛媛県松山市太山寺町１１８９番地１","","","","","","","届出","",""
"038201","fBiz00000113540000000003","愛媛県","松山市","松山三越　ゴディバ","マツヤマミツコシ　ゴディバ","① 飲食店営業","カフェ","愛媛県松山市一番町3丁目1-1 ","1F",33.840428,132.769436,"","株式会社　松山三越","1500001008833","愛媛県松山市一番町3丁目1-1","松保（生衛）第1011号",2021/10/04,2021/10/04,2021/10/04,2026/12/31,"","許可"," ",""
