"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"025000","fBiz00000100510000000003","滋賀県","大津市","フライスター株式会社　滋賀工場","フライスターカブシキガイシャ　シガコウジョウ","㉔ その他の食料品製造・加工業","","滋賀県甲賀市水口町宇川1426番地","",34.967240,136.133946,"0748-62-8311","フライスター株式会社","5020001021534","神奈川県横浜市港北区新横浜3-6-1","","","","","","","届出","",""
"025000","fBiz00000106400000000001","滋賀県","大津市","株式会社りぼん　琵琶湖くじら保育園","カブシキガイシャリボン　ビワコクジラホイクエン","㉘ 露店、仮設店舗等における飲食の提供のうち、営業とみなされないもの","給食室で調理　園敷地内にてキッチンカーから園児・保育者に提供","滋賀県草津市矢橋町484-1","琵琶湖くじら保育園",35.003623,135.928401,"08031163894","株式会社りぼん","6310001013352","滋賀県草津市草津１丁目１３番１２号","","","","","","","届出","",""
"025000","fBiz00000107720000000046","滋賀県","大津市","わくわく広場エイスクエア店","ワクワクヒロバエイスクエアテン","⑥ 弁当販売業","","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000107720000000046","滋賀県","大津市","わくわく広場エイスクエア店","ワクワクヒロバエイスクエアテン","⑦ 野菜果物販売業","","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000108060000000006","滋賀県","大津市","日本マタイ株式会社　滋賀工場","ニホンマタイカブシキガイシャ　シガコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","滋賀県守山市古高町808番32号","",35.047431,135.973092,"0775837000","日本マタイ株式会社","1010501016237","東京都台東区元浅草2丁目6-7","","","","","","","届出","",""
"025000","fBiz00000108940000000002","滋賀県","大津市","","","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","食品の計量・包装・検査機器の製造","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000111510000000015","滋賀県","大津市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000111510000000018","滋賀県","大津市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000111510000000019","滋賀県","大津市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000111510000000020","滋賀県","大津市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000111510000000025","滋賀県","大津市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"025000","fBiz00000113080000000013","滋賀県","大津市","MEGAドン・キホーテUNY近江八幡店","メガドン・キホーテユニーオウミハチマンテン","⑪ 百貨店、総合スーパー","","滋賀県近江八幡市鷹飼町字一本木223-3","",35.117317,136.106903,"0570-083-411","UDリテール株式会社","3013301041403","神奈川県横浜市神奈川区入江二丁目18番地","","","","","","","届出","",""
"025000","fBiz00000113080000000016","滋賀県","大津市","MEGAドン・キホーテUNY東近江店","メガドン・キホーテユニーヒガシオウミテン","⑪ 百貨店、総合スーパー","","滋賀県東近江市今崎町163","",35.101461,136.195417,"0570-083-811","UDリテール株式会社","3013301041403","神奈川県横浜市神奈川区入江二丁目18番地","","","","","","","届出","",""
"025000","fBiz00000113500000000001","滋賀県","大津市","小泉製麻株式会社　滋賀工場","コイズミセイマカブシキガイシャ　シガコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","滋賀県東近江市下岸本町220-5","",35.122249,136.227470,"0749-45-0105","小泉製麻株式会社","7140001003329","兵庫県神戸市灘区新在家南町1-2-1","","","","","","","届出","",""
"025000","fBiz00000113820000000002","滋賀県","大津市","株式会社日本デキシー　滋賀工場","カブシキガイシャ　ニホンデキシー　シガコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","滋賀県愛知郡愛荘町愛知川１３６３","",35.175268,136.201830,"0749-42-6161","株式会社日本デキシー","9010401022947","東京都千代田区丸の内2-7-2　ＪＰタワー８階","","","","","","","届出","",""
"025000","fBiz00000115920000000220","滋賀県","大津市","カルディコーヒーファーム　草津店","カルディコーヒーファーム　クサツテン","⑬ その他の食料・飲料販売業","小売業","滋賀県草津市新浜町300　","イオンモール草津 1F  119",34.997754,135.917438,"077-599-5119","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"025000","fBiz00000115920000000221","滋賀県","大津市","カルディコーヒーファーム　三井アウトレットパーク 滋賀竜王店","カルディコーヒーファーム　ミツイアウトレットパークシガリュウオウテン","⑬ その他の食料・飲料販売業","小売業","滋賀県蒲生郡竜王町薬師1178-694　","三井アウトレットパーク 滋賀竜王1Ｆ　3060",35.058809,136.099564,"0748-58-3062","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"025000","fBiz00000115920000000222","滋賀県","大津市","カルディコーヒーファーム　ビバシティ彦根店","カルディコーヒーファーム　ビバシティヒコネテン","⑬ その他の食料・飲料販売業","小売業","滋賀県彦根市竹ケ鼻町43-1　","ビバシティ彦根　1F",35.243725,136.250131,"0749-30-2705","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"025000","fBiz00000117490000000001","滋賀県","大津市","東洋アルミエコープロダクツ株式会社　滋賀工場","トウヨウアルミエコープロダクツカブシキカイシャ　シガコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","滋賀県湖南市高松町4-1","",35.012926,136.135513,"0748752121","東洋アルミエコープロダクツ株式会社","2120001077494","大阪府大阪市西区西本町1-4-1","","","","","","","届出","",""
"025000","fBiz00000126830000000030","滋賀県","大津市","アミング栗東店","アミングリットウテン","⑬ その他の食料・飲料販売業","","滋賀県栗東市霊仙寺5-2-20","",35.040819,135.969987,"0775993136","株式会社アミング","4220001001533","石川県金沢市無量寺５丁目５４番地３","","","","","","","届出","",""
"025000","fBiz00000129180000000653","滋賀県","大津市","ダイソー　彦根国道店","ダイソー　ヒコネコクドウテン","⑬ その他の食料・飲料販売業","","滋賀県彦根市西沼波町19","",35.258424,136.266754,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000001253","滋賀県","大津市","ダイソー　フレンドマート湖北店","ダイソー　フレンドマートコホクテン","⑬ その他の食料・飲料販売業","","滋賀県長浜市湖北町八日市１０１１番","",35.458172,136.238537,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000001254","滋賀県","大津市","ダイソー　フレンドマート五個荘店","ダイソー　フレンドマートゴカショウテン","⑬ その他の食料・飲料販売業","","滋賀県東近江市五個荘石塚町２４番地","フレンドマート五個荘店内１階",35.146081,136.180536,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000001255","滋賀県","大津市","ダイソー　アルプラザ水口店","ダイソー　アルプラザミナクチテン","⑬ その他の食料・飲料販売業","","滋賀県甲賀市水口町本綾野５６６－１","アルプラザ水口１階",34.977512,136.169276,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000001256","滋賀県","大津市","ダイソー　イオンモール草津ＳＣ店","ダイソー　イオンモールクサツショッピングセンターテン","⑬ その他の食料・飲料販売業","","滋賀県草津市新浜町３００番地","イオンモール草津　２階",34.997754,135.917438,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000001257","滋賀県","大津市","ダイソー　平和堂新あどがわ店","ダイソー　ヘイワドウシンアドガワテン","⑬ その他の食料・飲料販売業","","滋賀県高島市安曇川町西万木５５","",35.326369,136.028351,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000001258","滋賀県","大津市","ダイソー　フレンドタウン竜王店","ダイソー　フレンドタウンリュオウテン","⑬ その他の食料・飲料販売業","","滋賀県蒲生郡竜王町大字小口１６５８－１","",35.061755,136.123556,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000001259","滋賀県","大津市","ダイソー　マックスバリュ東近江ＳＣ店","ダイソー　マックスバリュヒガシオウミショッピングセンターテン","⑬ その他の食料・飲料販売業","","滋賀県東近江市青葉町１０９－１","",35.106668,136.200186,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000001260","滋賀県","大津市","ダイソー　アルプラザ長浜店","ダイソー　アルプラザナガハマテン","⑬ その他の食料・飲料販売業","","滋賀県長浜市小堀町４５０","アルプラザ長浜１階",35.383595,136.285901,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000001261","滋賀県","大津市","ダイソー　丸善アスト滋賀豊郷店","ダイソー　マルゼンアストシガトヨサトテン","⑬ その他の食料・飲料販売業","","滋賀県犬上郡豊郷町沢２５０－１","",35.196629,136.217676,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000001262","滋賀県","大津市","ダイソー　イオンタウン彦根店","ダイソー　イオンタウンヒコネテン","⑬ その他の食料・飲料販売業","","滋賀県彦根市古沢町２５５－１","",35.271240,136.268836,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000001263","滋賀県","大津市","ダイソー　イオンタウン野洲店","ダイソー　イオンタウンヤステン","⑬ その他の食料・飲料販売業","","滋賀県野洲市乙窪４８０－１","",35.102377,136.006631,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000001731","滋賀県","大津市","ダイソー　アルプラザ栗東店","ダイソー　アルプラザリットウテン","⑬ その他の食料・飲料販売業","","滋賀県栗東市綣２丁目３番２２号","アルプラザ栗東内３階",35.036601,135.981721,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000001735","滋賀県","大津市","ダイソー　平和堂今津店","ダイソー　ヘイワドウイマヅテン","⑬ その他の食料・飲料販売業","","滋賀県高島市今津町今津１６８８","平和堂今津店内２階",35.404955,136.038293,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000001738","滋賀県","大津市","ダイソー　イオン近江八幡店","ダイソー　イオンオウミハチマンテン","⑬ その他の食料・飲料販売業","","滋賀県近江八幡市鷹飼町１９０－９","イオン近江八幡ＳＣ２番街３階",35.120548,136.103780,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000001740","滋賀県","大津市","ダイソー　フレンドタウン日野店","ダイソー　フレンドタウンヒノテン","⑬ その他の食料・飲料販売業","","滋賀県蒲生郡日野町大字松尾８４４番地１０","フレンドタウン日野店内",35.021435,136.240407,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000001741","滋賀県","大津市","ダイソー　イオンタウン湖南店","ダイソー　イオンタウンコナンテン","⑬ その他の食料・飲料販売業","","滋賀県湖南市岩根４５８０","１階",34.996086,136.108001,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000002022","滋賀県","大津市","ダイソー　アルプラザ彦根店","ダイソー　アルプラザヒコネテン","⑬ その他の食料・飲料販売業","","滋賀県彦根市大東町２－２０　３階","",35.272276,136.262026,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000002051","滋賀県","大津市","ダイソー　ルビットパーク南草津店","ダイソー　ルビットパークミナミクサツテン","⑬ その他の食料・飲料販売業","小売業","滋賀県草津市南草津プリムタウン土地区画整理事業地内","",35.004491,135.942606,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000129180000002065","滋賀県","大津市","ダイソー　アルプラザ野洲店","ダイソー　アルプラザヤステン","⑬ その他の食料・飲料販売業","小売業","滋賀県野洲市小篠原１０００番地","",35.064757,136.026689,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025000","fBiz00000235290000000106","滋賀県","大津市","ドラッグユタカ栗東野尻店","ドラッグユタカリットウノジリテン","⑬ その他の食料・飲料販売業","ドラッグストア","滋賀県栗東市野尻580","",35.036181,135.986147,"077-554-7001","株式会社ユタカファーマシー","6200001014428","岐阜県大垣市林町１０丁目１３３９番地１","","","","","","","届出","",""
"025000","fBiz00000129200000000001","滋賀県","大津市","ユニバーサル製缶株式会社　滋賀工場","ユニバーサルセイカンカブシキガイシャ　シガコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","飲料用アルミニウム缶の製造","滋賀県犬上郡甲良町在士古田681","",35.211291,136.265531,"0749382001","ユニバーサル製缶株式会社　滋賀工場","9010001095740","滋賀県犬上郡甲良町在士古田681","","","","","","","届出","",""
"025000","fBiz00000129820000000001","滋賀県","大津市","株式会社小森樹脂","カブシキカイシャコモリジュシ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","容器製造及び販売業","滋賀県野洲市野田110","",35.129811,136.027997,"","株式会社小森樹脂","7122001002527","大阪府東大阪市新池島町３丁目４番５号","","","","","","","届出","",""
"025000","fBiz00000129820000000002","滋賀県","大津市","株式会社小森樹脂","カブシキカイシャコモリジュシ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","容器製造及び販売業","滋賀県野洲市野田110","",35.129811,136.027997,"","株式会社小森樹脂","7122001002527","大阪府東大阪市新池島町３丁目４番５号","","","","","","","届出","",""
"025000","fBiz00000130440000000001","滋賀県","大津市","AMAファミリーズ榮農場","アマファミリーズサカエノウジョウ","⑧ 米穀類販売業","米穀類販売業","滋賀県栗東市蜂屋833","",35.032968,135.996211,"0775520353","中井栄夫","","滋賀県栗東市蜂屋720-2","","","","","","","届出","",""
"025000","fBiz00000130720000000052","滋賀県","大津市","コーナン草津店","コーナンクサツテン","⑪ 百貨店、総合スーパー","","滋賀県草津市木川町","",35.023129,135.943201,"","","","大阪府堺市西区鳳東町4丁401番地1","","","","","","","届出","",""
