"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"020201","fBiz00000107400000000001","長野県","長野市","","","① 飲食店営業","露店","","","","","","","","","00382030",2022/03/23,2022/03/23,2022/03/23,2027/03/31,"","許可","祭礼・催事に限る。取扱品目は１品目に限る。営業区域は県内一円。",""
"020201","fBiz00000107420000000230","長野県","長野市","株式会社九州屋　ながの東急店","カブシキガイシャキュウシュウヤ　ナガノトウキュウテン","⑦ 野菜果物販売業","","長野県長野市南千歳1丁目1-1","ながの東急百貨店　本館B1F",36.645054,138.188605,"","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"020201","fBiz00000108410000001041","長野県","長野市","Rintosullながの東急","リントスルナガノトウキュウ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","長野県長野市南千歳1-1-1","ながの東急百貨店別館6F",36.645054,138.188605,"","株式会社朋コーポレーション","1010601025096","","","","","","","","届出","",""
"020201","fBiz00000110410000000001","長野県","長野市","段ふくい分家農園","ダンフクイブンケノウエン","⑦ 野菜果物販売業","農産物直売","長野県長野市篠ノ井小松原2264-t","",36.600919,138.129384,"026-299-6826","福井秀樹","","","","","","","","","届出","",""
"020201","fBiz00000110410000000001","長野県","長野市","段ふくい分家農園","ダンフクイブンケノウエン","⑧ 米穀類販売業","農産物直売","長野県長野市篠ノ井小松原2264-t","",36.600919,138.129384,"026-299-6826","福井秀樹","","","","","","","","","届出","",""
"020201","fBiz00000110900000000012","長野県","長野市","北野エースながの東急百貨店","キタノエースナガノトウキュウヒャッカテン","⑬ その他の食料・飲料販売業","","長野県長野市南千歳1丁目1-1","B１",36.645054,138.188605,"","株式会社エース","9140001078096","兵庫県伊丹市中央四丁目6番24号","","","","","","","届出","",""
"020201","fBiz00000110900000000019","長野県","長野市","KITANO FOODS BUTIQUE MIDORI長野店","キタノ　フーズブティック　ミドリナガノテン","⑬ その他の食料・飲料販売業","","長野県長野市南千歳1丁目22-6","MIDORI長野１F",36.644111,138.188531,"0262196023","株式会社エース","9140001078096","兵庫県伊丹市中央四丁目6番24号","","","","","","","届出","",""
"020201","fBiz00000111540000000001","長野県","長野市","空飛ブウサギ","ソラトブウサギ","① 飲食店営業","移動営業車","","","","","","内田光彦","","","00376711",2021/09/09,2021/09/09,2021/09/09,2026/09/30,"","許可","営業区域は県内一円。取扱品目はハンバーガー、カレー、クレープ及び飲料に限る。",""
"020201","fBiz00000111540000000004","長野県","長野市","空飛ブウサギ","ソラトブウサギ","① 飲食店営業","露店","長野県長野市（県内一円）","",36.648525,138.195037,"","内田光彦","","新潟県妙高市杉野沢２２９－２","00398746",2023/06/02,2023/06/02,2023/06/02,2028/06/30,"","許可","祭礼・催事に限る。取扱品目は1品目に限る。営業区域は県内一円。",""
"020201","fBiz00000126830000000017","長野県","長野市","アミング南高田店","アミングミナミタカタテン","⑬ その他の食料・飲料販売業","","長野県長野市南高田1丁目16番地5号","",36.643261,138.222367,"0262171210","株式会社アミング","4220001001533","石川県金沢市無量寺５丁目５４番地３","","","","","","","届出","",""
