"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"037201","fBiz00000100800000000001","香川県","高松市","ゆめタウン高松","ユメタウンタカマツ","⑪ 百貨店、総合スーパー","スーパーマーケット","香川県高松市三条町608-1","",34.316891,134.041632,"087-869-7500","","","","","","","","","","届出","",""
"037201","fBiz00000107720000000138","香川県","高松市","わくわく広場　イオンモール高松店","ワクワクヒロバ　イオンモールタカマツテン","⑪ 百貨店、総合スーパー","","","","","","","","","","","","","","","","届出","",""
"037201","fBiz00000108410000000473","香川県","高松市","インドアゴルフパーク　GRANLAB","インドアゴルフパーク　グランラボ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","香川県高松市丸の内１２−３","",34.346842,134.053928,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"037201","fBiz00000108410000000520","香川県","高松市","ダイヤジム","ダイヤジム","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","香川県高松市観光通２丁目２−１５","ダイヤビル１階",34.336583,134.053750,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"037201","fBiz00000108410000000525","香川県","高松市","ダイヤジム","ダイヤジム","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","香川県高松市観光通２丁目２−１５","ダイヤビル１階",34.336583,134.053750,"042-707-0091","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"037201","fBiz00000108410000000659","香川県","高松市","フィットネス・インドアゴルフ","フィットネス・インドアゴルフ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","香川県高松市丸の内１２−３","",34.346842,134.053928,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"037201","fBiz00000114120000000080","香川県","高松市","スーパードラッグひまわり多肥上店","スーパードラッグヒマワリタヒカミテン","⑬ その他の食料・飲料販売業","ドラッグストア","香川県高松市多肥上町55番地1","",34.289569,134.055609,"087-802-7801","株式会社ププレひまわり","7240001032020","広島県福山市西新涯町二丁目10番11号","","","","","","","届出","",""
"037201","fBiz00000114120000000096","香川県","高松市","スーパードラッグひまわり屋島店","スーパードラッグヒマワリヤシマテン","⑬ その他の食料・飲料販売業","ドラッグストア","香川県高松市高松町2510番地9","",34.338222,134.108262,"087-802-8447","株式会社ププレひまわり","7240001032020","広島県福山市西新涯町二丁目10番11号","","","","","","","届出","",""
"037201","fBiz00000114540000000001","香川県","高松市","くすりのレデイ　林店","クスリノレデイ　ハヤシテン","③ 乳類販売業","ドラッグストア","香川県高松市林町1183番地","",34.299432,134.072648,"087-813-7073","株式会社レデイ薬局","1500001004428","愛媛県松山市南江戸4丁目3-37","","","","","","","届出","",""
"037201","fBiz00000114540000000001","香川県","高松市","くすりのレデイ　林店","クスリノレデイ　ハヤシテン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","ドラッグストア","香川県高松市林町1183番地","",34.299432,134.072648,"087-813-7073","株式会社レデイ薬局","1500001004428","愛媛県松山市南江戸4丁目3-37","","","","","","","届出","",""
