"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"013122","fBiz00000114570000000212","東京都","葛飾区","ローソンストア１００　四つ木二丁目店","ローソンストアヒャク　ヨツギニチョウメテン","① 飲食店営業","コンビニエンスストア","東京都葛飾区四つ木二丁目19番4号","",35.738239,139.837840,"0356987199","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","4葛保生食令第00878号",2023/03/30,2023/03/30,2023/03/30,2030/03/31,"","許可","",""
"013122","fBiz00000114570000000212","東京都","葛飾区","ローソンストア１００　四つ木二丁目店","ローソンストアヒャク　ヨツギニチョウメテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都葛飾区四つ木二丁目19番4号","",35.738239,139.837840,"0356987199","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"013122","fBiz00000114570000000221","東京都","葛飾区","ローソンストア１００　金町店","ローソンストアヒャク　カナマチテン","① 飲食店営業","コンビニエンスストア","東京都葛飾区金町六丁目１番６号","",35.767399,139.871166,"0356487299","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","5葛保生食令第00212号",2023/07/13,2023/07/13,2023/07/13,2029/07/31,"","許可","",""
"013122","fBiz00000114570000000221","東京都","葛飾区","ローソンストア１００　金町店","ローソンストアヒャク　カナマチテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都葛飾区金町六丁目１番６号","",35.767399,139.871166,"0356487299","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"013122","fBiz00000115920000000436","東京都","葛飾区","カルディコーヒーファーム　アリオ亀有店","カルディコーヒーファーム　アリオカメアリテン","⑬ その他の食料・飲料販売業","小売業","東京都葛飾区亀有3-49-3","アリオ亀有1F-116",35.765945,139.854166,"03-5629-7188","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"013122","fBiz00000115920000000437","東京都","葛飾区","カルディコーヒーファーム　金町東急ストア店","カルディコーヒーファーム　カナマチトウキュウストアテン","⑬ その他の食料・飲料販売業","小売業","東京都葛飾区東金町一丁目36番1号","金町東急ストア1F",35.770413,139.870094,"03-5876-2600","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"013122","fBiz00000119480000000002","東京都","葛飾区","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"013122","fBiz00000121160000000001","東京都","葛飾区","（有）本田屋本店","ホンデンヤホンテン","⑬ その他の食料・飲料販売業","","東京都葛飾区東立石四丁目４５番１４号","",35.737451,139.851643,"0336910120","有限会社本田屋本店","8011802007018","東京都葛飾区東立石四丁目45番14号","","","","","","","届出","",""
"013122","fBiz00000122010000000002","東京都","葛飾区","有限会社あじろまん","ユウゲンガイシャアジロマン","⑧ 米穀類販売業","","東京都葛飾区西亀有3-21-17","",35.760621,139.839580,"","有限会社あじろまん","3011802001850","東京都葛飾区西亀有３-21-17","","","","","","","届出","",""
"013122","fBiz00000124380000000001","東京都","葛飾区","大畑商店","オオハタショウテン","⑧ 米穀類販売業","","東京都葛飾区西水元四丁目１４番１２号","",35.793300,139.849137,"03-3607-0087","有限会社大畑商店","7011802001467","東京都葛飾区西水元四丁目１４番１２号","","","","","","","届出","",""
"013122","fBiz00000124380000000001","東京都","葛飾区","大畑商店","オオハタショウテン","⑬ その他の食料・飲料販売業","","東京都葛飾区西水元四丁目１４番１２号","",35.793300,139.849137,"03-3607-0087","有限会社大畑商店","7011802001467","東京都葛飾区西水元四丁目１４番１２号","","","","","","","届出","",""
"013122","fBiz00000125310000000001","東京都","葛飾区","Café Like","カフェライク","⑦ 野菜果物販売業","","東京都葛飾区新小岩二丁目１４番７号","AMマンション１０１",35.715628,139.862666,"03-3653-5711","","","","","","","","","","届出","",""
"013122","fBiz00000126320000000001","東京都","葛飾区","株式会社YK","カブシキガイシャワイケイ","⑦ 野菜果物販売業","","東京都葛飾区西亀有３丁目２１番１３号","",35.760631,139.839862,"03-6662-5107","株式会社YK","2011801036618","東京都葛飾区西亀有３丁目２１番１３号","","","","","","","届出","",""
"013122","fBiz00000129180000000197","東京都","葛飾区","ダイソー　京成立石駅前店","ダイソー　ケイセイタテイシエキマエテン","⑬ その他の食料・飲料販売業","小売業","東京都葛飾区立石１－２０－９","",35.737543,139.849333,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"013122","fBiz00000129180000000345","東京都","葛飾区","ダイソー　新小岩ルミエール店","ダイソー　シンコイワルミエールテン","⑬ その他の食料・飲料販売業","小売業","東京都葛飾区新小岩１－３９－７","",35.714970,139.859965,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"013122","fBiz00000129180000001847","東京都","葛飾区","ダイソー　ユアエルム青戸店","ダイソー　ユアエルムアオトテン","⑬ その他の食料・飲料販売業","","東京都葛飾区青戸３丁目３６－１","ユアエルム７番街１階",35.745898,139.856298,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"013122","fBiz00000129180000001851","東京都","葛飾区","ダイソー　新小岩北口店","ダイソー　シンコイワキタグチテン","⑬ その他の食料・飲料販売業","","東京都葛飾区西新小岩１－８－７","",35.718425,139.857451,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"013122","fBiz00000129180000001902","東京都","葛飾区","ダイソー　コープ葛飾白鳥店","ダイソー　コープカツシカシラトリテン","⑬ その他の食料・飲料販売業","","東京都葛飾区白鳥４丁目１０番１７号","コープみらい葛飾白鳥店２階",35.752412,139.848487,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"013122","fBiz00000129180000001963","東京都","葛飾区","ダイソー　ヴィナシス金町店","ダイソー　ヴィナシスカナマチテン","⑬ その他の食料・飲料販売業","","東京都葛飾区金町６－２－１","ヴィナシス金町２階",35.768103,139.871169,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"013122","fBiz00000129180000001967","東京都","葛飾区","ダイソー　亀有リリオ店","ダイソー　カメアリリリオテン","⑬ その他の食料・飲料販売業","","東京都葛飾区亀有３丁目２６－１","亀有リリオ５階",35.766815,139.849527,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"013122","fBiz00000129180000002069","東京都","葛飾区","ダイソー　東急ストア金町店","ダイソー　トウキュウストアカナマチテン","⑬ その他の食料・飲料販売業","小売業","東京都葛飾区東金町１－３６－１","東急ストア金町店２階",35.770900,139.869967,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"013122","fBiz00000129780000000001","東京都","葛飾区","有限会社近藤商店","ユウゲンガイシャコンドウショウテン","⑧ 米穀類販売業","","東京都葛飾区南水元一丁目23番15号","",35.776046,139.860186,"03-3607-4444","有限会社近藤商店","9011802002851","東京都葛飾区南水元一丁目23番15号","","","","","","","届出","",""
"013122","fBiz00000130160000000003","東京都","葛飾区","葛飾区小合保育園","カツシカクコアイホイクエン","㉖ 集団給食施設","","東京都葛飾区葛飾区南水元三丁目３号１１番","",35.781247,139.861079,"0336081221","社会福祉法人　みよし会","4011805000915","東京都葛飾区柴又二丁目2番9号","","","","","","","届出","",""
"013122","fBiz00000130260000000001","東京都","葛飾区","佐藤米店","サトウコメテン","⑧ 米穀類販売業","","東京都葛飾区東金町四丁目40番16号","",35.776528,139.875026,"03-3608-0246","佐藤治男","","東京都葛飾区東金町四丁目40番16号","","","","","","","届出","",""
"013122","fBiz00000130330000000018","東京都","葛飾区","","","⑪ 百貨店、総合スーパー","","","","","","","","","","","","","","","","届出","",""
"013122","fBiz00000130330000000022","東京都","葛飾区","","","⑪ 百貨店、総合スーパー","","","","","","","","","","","","","","","","届出","",""
"013122","fBiz00000130330000000035","東京都","葛飾区","","","⑪ 百貨店、総合スーパー","","","","","","","","","","","","","","","","届出","",""
"013122","fBiz00000131880000000001","東京都","葛飾区","ほっぺるランド東新小岩","ホッペルランドヒガシシンコイワ","㉖ 集団給食施設","","東京都葛飾区東新小岩6-22-7","",35.724964,139.859246,"0356546510","株式会社　テノ．コーポレーション","4290001022507","福岡県福岡市博多区上呉服町10番10号","","","","","","","届出","",""
"013122","fBiz00000132360000000001","東京都","葛飾区","東かなまち保育園","ヒガシカナマチホイクエン","㉖ 集団給食施設","","東京都葛飾区東金町2丁目13-10","",35.774975,139.868555,"03-5876-6313","社会福祉法人　清風会　東かなまち保育園","4290005001358","福岡県福岡市博多区金の隈3-24-55","","","","","","","届出","",""
"013122","fBiz00000132650000000002","東京都","葛飾区","にじいろ保育園西亀有","ニジイロホイクエンニシカメアリ","㉖ 集団給食施設","認可保育園施設","東京都葛飾区西亀有3丁目25番11号","",35.763583,139.839256,"03-5629-1150","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013122","fBiz00000132650000000004","東京都","葛飾区","にじいろ保育園南水元","ニジイロホイクエンミナミミズモト","㉖ 集団給食施設","認可保育園施設","東京都葛飾区南水元一丁目12番6号","",35.776776,139.857160,"03-5876-4051","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013122","fBiz00000134200000000001","東京都","葛飾区","ほっぺるランド東立石","ホッペルランドヒガシタテイシ","㉖ 集団給食施設","保育園給食","東京都葛飾区東立石2丁目3番10号","",35.733516,139.844429,"0356549700","株式会社テノ.コーポレーション","4290001022507","福岡県福岡市博多区上呉服町10番10号","","","","","","","届出","",""
"013122","fBiz00000135580000000001","東京都","葛飾区","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"013122","fBiz00000135770000000001","東京都","葛飾区","さゆり保育園","サユリホイクエン","㉖ 集団給食施設","","東京都葛飾区青戸一丁目24番10号","",35.741133,139.857079,"03-3693-0815","社会福祉法人さゆり保育園","7011805000904","東京都葛飾区青戸一丁目24番10号","","","","","","","届出","",""
"013122","fBiz00000137360000000001","東京都","葛飾区","北野保育園","キタノホイクエン","㉖ 集団給食施設","","東京都葛飾区柴又二丁目２番９号","北野保育園",35.757229,139.869149,"03-3608-5558","社会福祉法人　みよし会","4011805000915","東京都葛飾区柴又二丁目２番９号","","","","","","","届出","",""
"013122","fBiz00000137400000000001","東京都","葛飾区","こひつじ保育園","コヒツジホイクエン","㉖ 集団給食施設","","東京都葛飾区東四つ木3丁目6番12号","",35.729295,139.839195,"03-3694-5439","社会福祉法人葛飾福祉館　","2011805000909","東京都葛飾区立石1丁目4番10号","","","","","","","届出","",""
"013122","fBiz00000138050000000001","東京都","葛飾区","ほっぺるランド西新小岩","ホッペルランドニシシンコイワ","㉖ 集団給食施設","","東京都葛飾区西新小岩3-14-18","",35.720068,139.849827,"03-5654-9310","株式会社テノ．コーポレーション","4290001022507","福岡県福岡市博多区上呉服町10-10","","","","","","","届出","",""
"013122","fBiz00000139410000000001","東京都","葛飾区","野口農園","ノグチノウエン","⑦ 野菜果物販売業","","東京都葛飾区西水元三丁目４番10号","",35.790542,139.845648,"03-3607-6875","野口昭司","","東京都葛飾区西水元三丁目４番10号","","","","","","","届出","",""
"013122","fBiz00000139420000000001","東京都","葛飾区","Noguchi no coffee","ノグチ　ノ　コーヒー","⑯ コーヒー製造・加工業（飲料の製造を除く。）","","東京都葛飾区西水元五丁目６番２号","メゾン水元Ⅱ301",35.787234,139.853127,"080-1098-9515","野口史仁","","東京都葛飾区西水元五丁目６番２号メゾン水元Ⅱ","","","","","","","届出","",""
"013122","fBiz00000139480000000001","東京都","葛飾区","株式会社千代の一番本社ビル","カブシキガイシャチヨノイチバンホンシャビル","⑱ 調味料製造・加工業","","東京都葛飾区立石二丁目11番6号","",35.739040,139.838666,"03-6657-7970","株式会社千代の一番","9011801014402","東京都葛飾区立石2丁目11番6号","","","","","","","届出","",""
"013122","fBiz00000139520000000002","東京都","葛飾区","きぼう保育園","キボウホイクエン","㉖ 集団給食施設","","東京都葛飾区高砂2-3-7","",35.746320,139.865327,"0336737110","社会福祉法人　希望福祉会","3011805000908","東京都葛飾区高砂2-5-17","","","","","","","届出","",""
"013122","fBiz00000139870000000474","東京都","葛飾区","FIT PLACE24 金町","フィットプレイスニジュウヨンカナマチ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都葛飾区東金町1-42-5","豊勢金町ビル3F",35.770548,139.871326,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
"013122","fBiz00000140840000000001","東京都","葛飾区","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"013122","fBiz00000141600000000002","東京都","葛飾区","かがやけ第２共同作業所","カガヤケダイニキョウドウサギョウショ","㉖ 集団給食施設","","東京都葛飾区新宿1-1-15","",35.757212,139.859460,"03-3607-3180","社会福祉法人かがやけ福祉会","5011805000922","東京都葛飾区細田3-5-3","","","","","","","届出","",""
"013122","fBiz00000141890000000433","東京都","葛飾区","ダイナム金町南口店","ダイナムカナマチミナミグチテン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都葛飾区金町6-5-8","",35.768627,139.871726,"03-3802-8141","株式会社日本ヒュウマップ","4011501008097","東京都荒川区西日暮里5丁目15番7","","","","","","","届出","",""
"013122","fBiz00000142000000000001","東京都","葛飾区","有限会社十一屋","ユウゲンガイシャジュウイチヤ","⑦ 野菜果物販売業","","東京都葛飾区お花茶屋一丁目１３番１号","青柳マンション１０１",35.749509,139.838714,"","有限会社十一屋 ","6011802003877","","","","","","","","届出","",""
"013122","fBiz00000144760000000004","東京都","葛飾区","ニチイケアセンター奥戸","ニチイケアセンターオクド","㉖ 集団給食施設","","東京都葛飾区奥戸5－16－10","",35.731984,139.866689,"03-5698-7061","株式会社　ニチイ学館","3010001025868","東京都千代田区神田駿河台2-9","","","","","","","届出","",""
"013122","fBiz00000144890000000134","東京都","葛飾区","キッチンオリジン京成立石店","キッチンオリジンケイセイタテイシテン","⑬ その他の食料・飲料販売業","弁当店","東京都葛飾区立石一丁目２０番６号","",35.737763,139.849307,"03-5671-0431","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013122","fBiz00000144890000000135","東京都","葛飾区","キッチンオリジン　お花茶屋店","キッチンオリジン　オハナチャヤテン","⑬ その他の食料・飲料販売業","弁当店","東京都葛飾区お花茶屋一丁目１９番２０号","",35.747861,139.839960,"03-5629-2091","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013122","fBiz00000144890000000136","東京都","葛飾区","キッチンオリジン金町駅前店","キッチンオリジンカナマチエキマエテン","① 飲食店営業","弁当店","東京都葛飾区東金町一丁目４５番６号","大川ビル",35.769961,139.871676,"03-5648-3326","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","4葛保生食令第00430号",2022/10/19,2022/10/19,2022/10/19,2029/10/31,"","許可","",""
"013122","fBiz00000144890000000136","東京都","葛飾区","キッチンオリジン金町駅前店","キッチンオリジンカナマチエキマエテン","⑬ その他の食料・飲料販売業","弁当店","東京都葛飾区東金町一丁目４５番６号","大川ビル",35.769954,139.871674,"03-5648-3326","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013122","fBiz00000144890000000137","東京都","葛飾区","オリジン弁当堀切菖蒲園店","オリジンベントウホリキリショウブエンテン","⑬ その他の食料・飲料販売業","弁当店","東京都葛飾区堀切四丁目９番７号","",35.746755,139.826541,"03-5671-0320","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013122","fBiz00000163270000000001","東京都","葛飾区","大権商店","ダイケンショウテン","⑦ 野菜果物販売業","","東京都葛飾区高砂3-23-1","だいけん",35.748715,139.869133,"0356680787","有限会社大権商店","1011802004541","東京都葛飾区高砂3-23-1","","","","","","","届出","",""
"013122","fBiz00000144890000000138","東京都","葛飾区","キッチンオリジン新小岩店","キッチンオリジンシンコイワテン","⑬ その他の食料・飲料販売業","弁当店","東京都葛飾区西新小岩四丁目３９番２３号","",35.720008,139.855986,"03-5654-7102","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013122","fBiz00000145420000000357","東京都","葛飾区","ココスナカムラ青戸店　清流物語","ココスナカムラアオトテン　セイリュウモノガタリ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水の量り売り自動販売機","東京都葛飾区青戸4-6-16","",35.748010,139.849021,"","ビーエスエス株式会社","3010001122467","東京都中央区日本橋二丁目16番2号","","","","","","","届出","",""
"013122","fBiz00000146310000000364","東京都","葛飾区","スターバックスコーヒーアリオ亀有店","スターバックスコーヒーアリオカメアリテン","⑬ その他の食料・飲料販売業","喫茶店","東京都葛飾区亀有3-49-3","アリオ亀有1階ー１２７",35.765945,139.854166,"03-3601-2209","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013122","fBiz00000146310000000414","東京都","葛飾区","スターバックスコーヒー金町駅南口店","スターバックスコーヒーカナマチエキミナミグチテン","⑬ その他の食料・飲料販売業","喫茶店","東京都葛飾区金町6-4-2","ラヴィクレール金町",35.769225,139.872406,"03-3826-2323","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013122","fBiz00000146310000001953","東京都","葛飾区","スターバックスコーヒー新小岩駅南口店","スターバックスコーヒーシンコイワエキミナミグチテン","① 飲食店営業","カフェ","東京都葛飾区新小岩1-45-1","シャポー新小岩",35.716761,139.858441,"03-5678-9950","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","5葛保生食令第00256号",2023/08/21,2023/08/22,2023/08/22,2030/08/31,"","許可","",""
"013122","fBiz00000146310000001954","東京都","葛飾区","スターバックスコーヒー新小岩駅南口店","スターバックスコーヒーシンコイワエキミナミグチテン","⑬ その他の食料・飲料販売業","喫茶店","東京都葛飾区新小岩1-45-1","シャポー新小岩",35.716761,139.858441,"03-5678-9950","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013122","fBiz00000146480000000001","東京都","葛飾区","コンズキムチ","コンズキムチ","⑬ その他の食料・飲料販売業","","東京都葛飾区鎌倉4-31-1","",35.744979,139.883178,"","","","","","","","","","","届出","",""
"013122","fBiz00000147150000000001","東京都","葛飾区","ひまわり保育園","ヒマワリホイクエン","㉖ 集団給食施設","","東京都葛飾区細田３丁目９番２６号","",35.745163,139.866532,"03-3673-7550","社会福祉法人　ひまわり会","7011805000920","東京都葛飾区細田３丁目９番２６号","","","","","","","届出","",""
"013122","fBiz00000147150000000002","東京都","葛飾区","金町ひまわり保育園","カナマチヒマワリホイクエン","㉖ 集団給食施設","","東京都葛飾区東金町１丁目３番１号","",35.770237,139.865237,"03-5876-3621","社会福祉法人　ひまわり会","7011805000920","東京都葛飾区細田３丁目９番２６号","","","","","","","届出","",""
"013122","fBiz00000147840000000001","東京都","葛飾区","トレジャーキッズにいじゅく保育園","トレジャーキッズニイジュクホイクエン","㉖ 集団給食施設","","東京都葛飾区新宿3丁目27-8","",35.759034,139.865765,"03-5876-4735","株式会社SERIOホールディングス","1120001198713","大阪府大阪市北区堂島1丁目5番17号","","","","","","","届出","",""
"013122","fBiz00000148120000000104","東京都","葛飾区","","","⑥ 弁当販売業","","","","","","","","","","","","","","","","届出","",""
"013122","fBiz00000148860000000001","東京都","葛飾区","（有）い志い","ユウ　イシイ","⑬ その他の食料・飲料販売業","","東京都葛飾区柴又七丁目６番２０号","",35.757853,139.876682,"03-3657-1749","有限会社い志い","2011802000548","東京都葛飾区柴又七丁目６番２０号","","","","","","","届出","",""
"013122","fBiz00000148870000000001","東京都","葛飾区","亀有ケアコミュニティそよ風","カメアリケアコミュニティソヨカゼ","㉖ 集団給食施設","","東京都葛飾区亀有1丁目12‐3","",35.758159,139.846448,"03-5629-6921","株式会社SOYOKAZE","3010401095635","東京都港区北青山２丁目７番１３号プラセオ青山ビル ","","","","","","","届出","",""
"013122","fBiz00000149180000000017","東京都","葛飾区","ツルハドラッグ亀有店","ツルハドラッグカメアリテン","⑪ 百貨店、総合スーパー","","東京都葛飾区亀有４丁目２番３号","",35.759389,139.843596,"03-5650-3268","株式会社ツルハ","1430001010672","北海道札幌市東区北二十四条東二十丁目1番21号","","","","","","","届出","",""
"013122","fBiz00000149190000000001","東京都","葛飾区","　かがやけ共同作業所","　カガヤケキョウドウサギョウショ","㉖ 集団給食施設","","東京都葛飾区細田三丁目５番３号","",35.741692,139.866668,"03-5668-1146","社会福祉法人　かがやけ福祉会","5011805000922","東京都葛飾区細田三丁目５番３号","","","","","","","届出","",""
"013122","fBiz00000149710000000039","東京都","葛飾区","ジュピター　ユアエルム青戸店","ジュピター　ユアエルムアオトテン","⑪ 百貨店、総合スーパー","","東京都葛飾区青戸3丁目36-1","ユアエルム青戸5番街1階",35.745829,139.856246,"","","","","","","","","","","届出","",""
"013122","fBiz00000150360000000002","東京都","葛飾区","社会福祉法人　新宿会　新宿保育園","シャカイフクシホウジン　ニイジュクカイ　ニイジュクホイクエン","㉖ 集団給食施設","","東京都葛飾区新宿四丁目4番16号","",35.762803,139.859774,"03-3607-2470","社会福祉法人　新宿会　","7011805001423","東京都葛飾区新宿四丁目４番１６号","","","","","","","届出","",""
"013122","fBiz00000152600000000001","東京都","葛飾区","さくら学園保育所","サクラガクエンホイクショ","㉖ 集団給食施設","","東京都葛飾区亀有一丁目２７番２号","",35.762513,139.846515,"03-3690-0660","社会福祉法人さくら学園","8011805000903","東京都葛飾区亀有一丁目２７番２号","","","","","","","届出","",""
"013122","fBiz00000153070000000001","東京都","葛飾区","（有）やおさだ","ユウ　ヤオサダ","⑦ 野菜果物販売業","","東京都葛飾区亀有三丁目２０番６号","",35.764965,139.848433,"03-3601-3203","有限会社やおさだ","5011802007904","東京都葛飾区亀有三丁目１０番５号","","","","","","","届出","",""
"013122","fBiz00000153090000000001","東京都","葛飾区","Saigon shop ","サイゴンショップ","② 食肉販売業（包装済みの食肉のみの販売）","","東京都葛飾区堀切5-19-2","",35.748782,139.830025,"","進勇グループ合同会社","9011803004599","東京都葛飾区堀切5-19-2","","","","","","","届出","",""
"013122","fBiz00000153630000000095","東京都","葛飾区","葛飾新小岩営業所","カツシカシンコイワエイギョウショ","㉖ 集団給食施設","集団給食施設(デイサービス)","東京都葛飾区東新小岩３－１４－１０","",35.723647,139.861773,"03-5654-1400","株式会社ツクイ","1020001136162","神奈川県横浜市港南区上大岡西1丁目6番1号","","","","","","","届出","",""
