"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"027140","fBiz00000108410000000036","大阪府","堺市堺区","コナミスポーツクラブ光明池","コナミスポーツクラブコウミョウイケ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","大阪府堺市南区鴨谷台2-1-5","サンピア２番館６・７・８Ｆ",34.473156,135.474721,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"027140","fBiz00000108410000000037","大阪府","堺市堺区","原山公園屋内施設","ハラヤマコウエンオクナイシセツ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","大阪府堺市南区原山台2-5-1","３階",34.482235,135.491610,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"027140","fBiz00000108410000000038","大阪府","堺市堺区","エグザス　なかもず店","エグザス　ナカモズテン","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","大阪府堺市北区中百舌鳥町3-428","コーナン中もず店内",34.554634,135.509119,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"027140","fBiz00000108410000000050","大阪府","堺市堺区","bewell堺店","ビーウェルサカイテン","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","大阪府堺市北区百舌鳥陵南町1-58-10","",34.545875,135.488460,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"027140","fBiz00000108410000000218","大阪府","堺市堺区","株式会社モリヨシ","カブシキガイシャモリヨシ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","大阪府堺市中区東山317","",34.521658,135.511413,"072-237-2201","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"027140","fBiz00000108410000000238","大阪府","堺市堺区","フィットネスクラブ コ・ス・パ さかい","フィットネスクラブ コ・ス・パ サカイ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","大阪府堺市堺区田出井町1-1-400","",34.577575,135.496508,"072-225-6265","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"027140","fBiz00000108410000000247","大阪府","堺市堺区","フィットネスクラブ　コ・ス・パ 鳳","フィットネスクラブコスパオオトリ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","大阪府堺市西区鳳南町3丁目199-21","",34.525102,135.456873,"072-260-5422","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"027140","fBiz00000108410000000259","大阪府","堺市堺区","フィットネスクラブ　コ・ス・パ深井","フィットネスクラブコスパフカイ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","大阪府堺市中区深井清水町3975","",34.532683,135.497969,"072-276-0501","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"027140","fBiz00000108410000000289","大阪府","堺市堺区","フィットネスクラブ　コ・ス・パ 深井","フィットネスクラブ　コ・ス・パ フカイ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","大阪府堺市中区深井清水町3975","",34.532683,135.497969,"072-276-050","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"027140","fBiz00000108410000000296","大阪府","堺市堺区","フィットネスクラブ　コ・ス・パ鳳","フィットネスクラブ　コ・ス・パオオトリ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","大阪府堺市西区鳳南町3丁199-21","",34.525102,135.456873,"072-260-5422","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"027140","fBiz00000108410000000300","大阪府","堺市堺区","フィットネスクラブ　コ・ス・パ さかい","フィットネスクラブ　コ・ス・パ サカイ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","大阪府堺市堺区田出井町1-1-400","",34.577575,135.496508,"072-225-6265","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
