"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"001203","fBiz00000107500000000086","北海道","小樽市","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"001203","fBiz00000107500000000089","北海道","小樽市","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"001203","fBiz00000107500000000091","北海道","小樽市","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"001203","fBiz00000107500000000092","北海道","小樽市","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"001203","fBiz00000107500000000093","北海道","小樽市","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"001203","fBiz00000107500000000094","北海道","小樽市","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"001203","fBiz00000107500000000095","北海道","小樽市","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"001203","fBiz00000107500000000096","北海道","小樽市","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"001203","fBiz00000107500000000097","北海道","小樽市","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"001203","fBiz00000107500000000098","北海道","小樽市","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"001203","fBiz00000107500000000099","北海道","小樽市","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"001203","fBiz00000107500000000109","北海道","小樽市","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"001203","fBiz00000107500000000110","北海道","小樽市","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"001203","fBiz00000107500000000111","北海道","小樽市","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"001203","fBiz00000107500000000112","北海道","小樽市","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"001203","fBiz00000107500000000113","北海道","小樽市","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"001203","fBiz00000107500000000118","北海道","小樽市","南北海道ヤクルト販売株式会社　小樽支社","ミナミホッカイドウヤクルトハンバイカブシキカイシャ　オタルシシャ","③ 乳類販売業","","北海道小樽市新光２丁目2-3","",43.174379,141.059786,"","","","","","","","","","","届出","",""
"001203","fBiz00000108410000000152","北海道","小樽市","フィットネスクラブ　ソプラティコ小樽","フィットネスクラブ　ソプラティコオタル","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","北海道小樽市花園4-17-3","",43.188831,140.997714,"0134-22-3100","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"001203","fBiz00000108410000000155","北海道","小樽市","スポーツ&スパリゾート小樽byソプラティコ","スポーツアンドスパリゾートオタルバイソプラティコ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","北海道小樽市築港11-2","ウイングベイ小樽2番街4階",43.182980,141.025111,"0134-21-7100","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
