"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"040130","fBiz00000100910000000001","福岡県","福岡市中央区","旅するキッチンカー3","タビスルキッチンカーサード","① 飲食店営業","自動車","","","","","","","","","福南保衛第2022010014号",2022/04/22,2022/04/22,2022/04/22,2028/06/30,"","許可","",""
"040130","fBiz00000102370000000001","福岡県","福岡市中央区","社会福祉法人明徳会児童発達支援センターゆたか学園","シャカイフクシホウジンメイトクカイジドウハッタツシエンセンターユタカガクエン","㉖ 集団給食施設","","福岡県福岡市城南区大字東油山161-2","",33.525176,130.379786,"092-861-2990","社会福祉法人明徳会児童発達支援センターゆたか学園","5290005001464","福岡県福岡市城南区大字東油山161-2","","","","","","","届出","",""
"040130","fBiz00000103840000000002","福岡県","福岡市中央区","倉式珈琲店　ららぽーと福岡","クラシキコーヒーララポートフクオカ","① 飲食店営業","飲食店","福岡県福岡市博多区那珂六丁目２３番１号","ららぽーと福岡　２階　２６０２０区画",33.565074,130.438501,"092-404-0309","株式会社倉式珈琲","3260001028185","岡山県岡山市北区平田173-104","福博保衛第2021010703号",2022/03/07,2022/03/07,2022/03/07,2028/03/31,"","許可","－",""
"040130","fBiz00000106160000000001","福岡県","福岡市中央区","あさひ保育園","アサヒホイクエン","㉖ 集団給食施設","","福岡県福岡市城南区梅林4-5-27","",33.542745,130.354671,"092-874-2388","社会福祉法人ゆりの会","8290005004638","福岡県福岡市早良区早良1-5-61","","","","","","","届出","",""
"040130","fBiz00000106950000000001","福岡県","福岡市中央区","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"040130","fBiz00000107420000000235","福岡県","福岡市中央区","株式会社九州屋　博多大丸福岡天神店","カブシキガイシャキュウシュウヤ　ハカタダイマルフクオカテンジンテン","⑦ 野菜果物販売業","","福岡県福岡市中央区天神1-4-1","博多大丸福岡天神店　エルガーラB2F",33.588646,130.401181,"092-762-7478","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"040130","fBiz00000107420000000238","福岡県","福岡市中央区","株式会社九州屋　博多阪急店","カブシキガイシャキュウシュウヤ　ハカタハンキュウテン","⑦ 野菜果物販売業","","福岡県福岡市博多区博多駅中央街1-1","博多阪急B1F",33.589968,130.420641,"092-419-5125","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"040130","fBiz00000107420000000272","福岡県","福岡市中央区","株式会社九州屋　レガネットららぽーと福岡店","カブシキガイシャキュウシュウヤ　レガネットララポートフクオカテン","⑦ 野菜果物販売業","","福岡県福岡市博多区那珂6丁目23-1 1階 11010","レガネットららぽーと福岡",33.565244,130.440491,"092-558-7527","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"040130","fBiz00000107720000000110","福岡県","福岡市中央区","わくわく広場　イオンモール伊都店","ワクワクヒロバ　イオンモールイトテン","⑪ 百貨店、総合スーパー","","","","","","","","","","","","","","","","届出","",""
"040130","fBiz00000109160000000001","福岡県","福岡市中央区","株式会社林久右衛門商店　本社工場","カブシキガイシャハヤシキュウエモンショウテン　ホンシャコウジョウ","⑯ 水産製品製造業","","福岡県福岡市博多区麦野五丁目２３番１７号","",33.550777,130.465119,"092-591-6009","株式会社林久右衛門商店","4290001015865","福岡県福岡市博多区麦野5-23-17","福博保衛第2021310002号",2022/04/19,2022/04/19,2022/04/19,2028/06/30,"","許可","-",""
"040130","fBiz00000109160000000001","福岡県","福岡市中央区","株式会社林久右衛門商店 本社工場","カブシキガイシャハヤシキュウエモンショウテンホンシャコウジョウ","㉔ その他の食料品製造・加工業","","福岡県福岡市博多区麦野5-23-17","",33.550777,130.465119,"092-591-6009","株式会社林久右衛門商店","4290001015865","福岡県福岡市博多区麦野5-23-17","","","","","","","届出","",""
"040130","fBiz00000109950000000006","福岡県","福岡市中央区","日本ハムプレミアム","ニッポンハムプレミアム","⑬ その他の食料・飲料販売業","","福岡県福岡市中央区天神１－４－１","",33.588646,130.401181,"092-762-7336","日本ハム株式会社","6120001077615","大阪府大阪市北区梅田二丁目4番９号　","","","","","","","届出","",""
"040130","fBiz00000110200000000001","福岡県","福岡市中央区","有限会社　協和フーズ","ユウゲンガイシャキョウワフーズ","⑦ 野菜果物販売業","","福岡県福岡市中央区黒門8-13","シャンビア大濠",33.589318,130.370428,"092-771-6593","有限会社協和フーズ","8290002031544","福岡県福岡市中央区黒門8-13　シャンビア大濠１階","","","","","","","届出","",""
"040130","fBiz00000110250000000001","福岡県","福岡市中央区","","","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","","","","","","","","","","","","","","","届出","",""
"040130","fBiz00000110900000000028","福岡県","福岡市中央区","北野エース　福岡パルコ店","キタノエース　フクオカパルコテン","⑪ 百貨店、総合スーパー","スーパーマーケット","福岡県福岡市中央区天神2-11-1","福岡パルコ地下1階",33.590874,130.398550,"0922357134","株式会社エース","9140001078096","兵庫県伊丹市中央四丁目6番24号","","","","","","","届出","",""
"040130","fBiz00000111800000000024","福岡県","福岡市中央区","(株)エムビーエス　MBSアイランドセンター","エムビーエス　エムビーエスアイランドセンター","⑬ その他の食料・飲料販売業","","福岡県福岡市東区みなと香椎2丁目3-4","",33.664480,130.409921,"","メディパルフーズ株式会社","2430001006620","北海道札幌市中央区北十条西１７丁目１番４号","","","","","","","届出","",""
"040130","fBiz00000111800000000026","福岡県","福岡市中央区","河合製氷冷蔵(株)箱崎物流センター","カワイセイヒョウレイゾウハコザキブツリュウセンター","⑬ その他の食料・飲料販売業","","福岡県福岡市東区箱崎ふ頭5丁目9-1","",33.624699,130.411911,"0926512831","メディパルフーズ株式会社","2430001006620","北海道札幌市中央区北十条西１７丁目１番４号","","","","","","","届出","",""
"040130","fBiz00000115920000000270","福岡県","福岡市中央区","カルディコーヒーファーム　イオンモール福岡伊都店","カルディコーヒーファーム　イオンモールフクオカイトテン","⑬ その他の食料・飲料販売業","食品販売","福岡県福岡市西区北原1-2-1","イオンモール福岡伊都 1F",33.577435,130.258280,"092-805-8213","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040130","fBiz00000115920000000271","福岡県","福岡市中央区","カルディコーヒーファーム　香椎浜店","カルディコーヒーファーム　カシイハマテン","⑬ その他の食料・飲料販売業","食品販売","福岡県福岡市東区香椎浜3-12-1　","イオンモール香椎浜　1F",33.657396,130.429968,"092-673-6457","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040130","fBiz00001262450000000002","福岡県","福岡市中央区","","","㉖ 集団給食施設","福祉","","","","","","","","","","","","","","","届出","",""
"040130","fBiz00000115920000000272","福岡県","福岡市中央区","カルディコーヒーファーム　木の葉モール橋本店","カルディコーヒーファーム　コノハモールハシモトテン","⑬ その他の食料・飲料販売業","食品販売","福岡県福岡市西区橋本2-27-2　","木の葉モール橋本1Ｆ",33.555447,130.321823,"092-811-5106","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040130","fBiz00000115920000000274","福岡県","福岡市中央区","カルディコーヒーファーム　天神地下街店","カルディコーヒーファーム　テンジンチカガイテン","③ 乳類販売業","食品販売","福岡県福岡市中央区天神2丁目 地下1号011号　","天神地下街東11番街",33.589986,130.399501,"092-732-6634","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040130","fBiz00000115920000000274","福岡県","福岡市中央区","カルディコーヒーファーム　天神地下街店","カルディコーヒーファーム　テンジンチカガイテン","⑬ その他の食料・飲料販売業","食品販売","福岡県福岡市中央区天神2丁目 地下1号011号　","天神地下街東11番街",33.589986,130.399501,"092-732-6634","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040130","fBiz00000115920000000277","福岡県","福岡市中央区","カルディコーヒーファーム　マリナタウン店","カルディコーヒーファーム　マリナタウンテン","⑬ その他の食料・飲料販売業","食品販売","福岡県福岡市西区豊浜3-1-10　","イオンマリナタウン2F",33.589450,130.333908,"092-885-0208","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040130","fBiz00000115920000000279","福岡県","福岡市中央区","カルディコーヒーファーム　ゆめタウン博多店","カルディコーヒーファーム　ユメタウンハカタテン","⑬ その他の食料・飲料販売業","食品販売","福岡県福岡市東区東浜1-1-1 ","ゆめタウン博多1F",33.615061,130.412787,"092-643-8851","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040130","fBiz00000115920000000281","福岡県","福岡市中央区","カルディコーヒーファーム　マイング博多店","カルディコーヒーファーム　マイングハカタテン","⑬ その他の食料・飲料販売業","食品販売","福岡県福岡市博多区博多駅中央街1-1　","博多駅1F マイング",33.589245,130.419048,"092-483-5501","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040130","fBiz00000115920000000282","福岡県","福岡市中央区","カルディコーヒーファーム　イオンスタイル笹丘店","カルディコーヒーファーム　イオンスタイルササオカテン","③ 乳類販売業","食品販売","福岡県福岡市中央区笹丘1-28-74　","イオンスタイル笹丘　B1F",33.564982,130.376841,"092-718-3155","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040130","fBiz00000115920000000282","福岡県","福岡市中央区","カルディコーヒーファーム　イオンスタイル笹丘店","カルディコーヒーファーム　イオンスタイルササオカテン","⑬ その他の食料・飲料販売業","食品販売","福岡県福岡市中央区笹丘1-28-74　","イオンスタイル笹丘　B1F",33.564982,130.376841,"092-718-3155","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040130","fBiz00000115920000000284","福岡県","福岡市中央区","カルディコーヒーファーム　レイリア大橋店","カルディコーヒーファーム　レイリアオオハシテン","⑬ その他の食料・飲料販売業","食品販売","福岡県福岡市南区大橋1-5-1 ","レイリア大橋　2F",33.559620,130.425865,"092-554-5885","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040130","fBiz00000115920000000285","福岡県","福岡市中央区","カルディコーヒーファーム　PRALIVA店","カルディコーヒーファーム　プラリバテン","③ 乳類販売業","食品販売","福岡県福岡市早良区西新4-1-1 ","PRALIVA B1F",33.583615,130.360135,"092-832-5250","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040130","fBiz00000115920000000285","福岡県","福岡市中央区","カルディコーヒーファーム　PRALIVA店","カルディコーヒーファーム　プラリバテン","⑬ その他の食料・飲料販売業","食品販売","福岡県福岡市早良区西新4-1-1 ","PRALIVA B1F",33.583615,130.360135,"092-832-5250","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040130","fBiz00000115920000000462","福岡県","福岡市中央区","カルディコーヒーファーム　ららぽーと福岡店","カルディコーヒーファーム　ララポートフクオカテン","⑬ その他の食料・飲料販売業","小売業","福岡県福岡市博多区那珂六丁目23番1号","ららぽーと福岡　1階　11090",33.565074,130.438501,"","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"040130","fBiz00000116050000000001","福岡県","福岡市中央区","たんぽぽ保育園","タンポポホイクエン","㉖ 集団給食施設","保育園","福岡県福岡市西区福重５－１０－６","",33.573093,130.324939,"092-834-9244","社会福祉法人エミージュリンク","5290005016553","福岡県福岡市西区福重５－１０－６","","","","","","","届出","",""
"040130","fBiz00000117920000000022","福岡県","福岡市中央区","株式会社丸珠物産　マルショク三苫店","カブシキガイシャマルタマブッサン　マルショクミトマテン","⑦ 野菜果物販売業","","福岡県福岡市東区三苫4-6-25","",33.699546,130.420888,"092-608-7077","株式会社丸珠物産","9290801004162","福岡県北九州市小倉北区西港町９４番地の９","","","","","","","届出","",""
"040130","fBiz00000117920000000034","福岡県","福岡市中央区","株式会社丸珠物産　マルショク諸岡店","カブシキガイシャマルタマブッサン　マルショクモロオカテン","⑦ 野菜果物販売業","","福岡県福岡市博多区諸岡1-8-7","",33.564659,130.446262,"092-588-7420","株式会社丸珠物産","9290801004162","福岡県北九州市小倉北区西港町９４番地の９","","","","","","","届出","",""
"040130","fBiz00000117920000000035","福岡県","福岡市中央区","株式会社丸珠物産　マルショク千代町店","カブシキガイシャマルタマブッサン　マルショクチヨマチテン","⑦ 野菜果物販売業","","福岡県福岡市博多区千代3-3-28","",33.601741,130.412173,"092-645-0725","株式会社丸珠物産","9290801004162","福岡県北九州市小倉北区西港町９４番地の９","","","","","","","届出","",""
"040130","fBiz00000117920000000038","福岡県","福岡市中央区","株式会社丸珠物産　マルショク今宿店","カブシキガイシャマルタマブッサン　マルショクイマジュクテン","⑦ 野菜果物販売業","","福岡県福岡市西区今宿町3-41-31","",33.581374,130.263633,"092-805-1718","株式会社丸珠物産","9290801004162","福岡県北九州市小倉北区西港町９４番地の９","","","","","","","届出","",""
