"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"011222","fBiz00000108410000001200","埼玉県","越谷市","フィットプレイス南越谷","フィットプレイスミナミコシガヤ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","埼玉県越谷市新越谷 		1丁目31-2","ピアシティ南越谷1F","","","0489192232","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"011222","fBiz00000108410000001436","埼玉県","越谷市","FIT PLACE　せんげん台","フィットプレイスセンゲンダイ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","埼玉県越谷市千間台東1-3-1","せんげん台イーストビル2F",35.936680,139.774661,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"011222","fBiz00000108410000001480","埼玉県","越谷市","ホットヨガスタジオLAVA北越谷","ホットヨガスタジオラバキタコシガヤ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","埼玉県越谷市北越谷4-21-1","GMCビル北越谷5F",35.902436,139.779217,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"011222","fBiz00000108410000001572","埼玉県","越谷市","Rintosull南越谷","リントスルミナミコシガヤ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水素水サーバー（2台）","埼玉県越谷市南越谷1-19-3 パインズビル 3F","",35.875798,139.791290,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"011222","fBiz00000115920000000292","埼玉県","越谷市","カルディコーヒーファーム　新越谷ヴァリエ店","カルディコーヒーファーム　シンコシガヤヴァリエテン","⑬ その他の食料・飲料販売業","食品販売","埼玉県越谷市南越谷1-11-4","新越谷ヴァリエ1F",35.875606,139.789652,"048-961-3132","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"011222","fBiz00000115920000000293","埼玉県","越谷市","カルディコーヒーファーム　せんげん台トスカ店","カルディコーヒーファーム　センゲンダイトスカテン","⑬ その他の食料・飲料販売業","食品販売","埼玉県越谷市千間台西1-67　","せんげん台トスカ2F",35.935783,139.774256,"048-979-9311","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"011222","fBiz00000115920000000296","埼玉県","越谷市","カルディコーヒーファーム　イオンレイクタウン店","カルディコーヒーファーム　イオンレイクタウンテン","⑬ その他の食料・飲料販売業","食品販売","埼玉県越谷市レイクタウン3-1-1　","B1117",35.881014,139.827497,"048-930-7335","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"011222","fBiz00000116630000000001","埼玉県","越谷市","","","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","","","","","","","","","","","","","","","届出","",""
"011222","fBiz00000120080000000002","埼玉県","越谷市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"011222","fBiz00000120080000000003","埼玉県","越谷市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
