"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"021000","fBiz00000103420000000003","岐阜県","岐阜市","フタムラ化学株式会社　大垣工場","フタムラカガクカブシキガイシャ　オオガキコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","岐阜県大垣市本今町1800番地","",35.341828,136.615847,"0584893951","フタムラ化学株式会社","8180001032174","愛知県名古屋市中村区名駅２丁目２９番１６号","","","","","","","届出","",""
"021000","fBiz00000103420000000005","岐阜県","岐阜市","フタムラ化学株式会社　岐阜工場","フタムラカガクカブシキガイシャ　ギフコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","岐阜県美濃加茂市御門町二丁目2番62号","",35.441708,137.035461,"0574253151","フタムラ化学株式会社","8180001032174","愛知県名古屋市中村区名駅２丁目２９番１６号","","","","","","","届出","",""
"021000","fBiz00000103910000000002","岐阜県","岐阜市","Ｖ・drug　川辺店","ブイ・ドラッグ　カワベテン","② 食肉販売業（包装済みの食肉のみの販売）","ドラッグストア","岐阜県加茂郡川辺町石神934-1","",35.503371,137.074183,"0574-52-1151","中部薬品株式会社","4200001020808","岐阜県多治見市高根町四丁目29番地","","","","","","","届出","",""
"021000","fBiz00000103910000000002","岐阜県","岐阜市","Ｖ・drug　川辺店","ブイ・ドラッグ　カワベテン","③ 乳類販売業","ドラッグストア","岐阜県加茂郡川辺町石神934-1","",35.503371,137.074183,"0574-52-1151","中部薬品株式会社","4200001020808","岐阜県多治見市高根町四丁目29番地","","","","","","","届出","",""
"021000","fBiz00000103910000000010","岐阜県","岐阜市","Ｖ・drug　中濃厚生病院前店","ブイ・ドラッグ　チュウノウコウセイビョウインマエテン","⑬ その他の食料・飲料販売業","ドラッグストア","岐阜県関市西本郷131-1","",35.494286,136.919439,"0575-25-6080","中部薬品株式会社","4200001020808","岐阜県多治見市高根町四丁目29番地","","","","","","","届出","",""
"021000","fBiz00000103910000000013","岐阜県","岐阜市","Ｖ・drug　高富北店","ブイ・ドラッグ　タカトミキタテン","② 食肉販売業（包装済みの食肉のみの販売）","ドラッグストア","岐阜県山県市東深瀬587番地","",35.513673,136.791013,"0581-32-9031","中部薬品株式会社","4200001020808","岐阜県多治見市高根町四丁目29番地","","","","","","","届出","",""
"021000","fBiz00000103910000000013","岐阜県","岐阜市","Ｖ・drug　高富北店","ブイ・ドラッグ　タカトミキタテン","③ 乳類販売業","ドラッグストア","岐阜県山県市東深瀬587番地","",35.513673,136.791013,"0581-32-9031","中部薬品株式会社","4200001020808","岐阜県多治見市高根町四丁目29番地","","","","","","","届出","",""
"021000","fBiz00000103910000000013","岐阜県","岐阜市","Ｖ・drug　高富北店","ブイ・ドラッグ　タカトミキタテン","⑥ 弁当販売業","ドラッグストア","岐阜県山県市東深瀬587番地","",35.513673,136.791013,"0581-32-9031","中部薬品株式会社","4200001020808","岐阜県多治見市高根町四丁目29番地","","","","","","","届出","",""
"021000","fBiz00000103910000000015","岐阜県","岐阜市","Ｖ・drug　養老店","ブイ・ドラッグ　ヨウロウテン","⑬ その他の食料・飲料販売業","ドラッグストア","岐阜県養老郡養老町石畑1161-2","",35.301889,136.552608,"0584-33-2855","中部薬品株式会社","4200001020808","岐阜県多治見市高根町四丁目29番地","","","","","","","届出","",""
"021000","fBiz00000103910000000021","岐阜県","岐阜市","Ｖ・drug　神岡店","ブイ・ドラッグ　カミオカテン","② 食肉販売業（包装済みの食肉のみの販売）","ドラッグストア","岐阜県飛騨市神岡町東町527番地1号","",36.334144,137.300264,"0578-83-2065","中部薬品株式会社","4200001020808","岐阜県多治見市高根町四丁目29番地","","","","","","","届出","",""
"021000","fBiz00000103910000000021","岐阜県","岐阜市","Ｖ・drug　神岡店","ブイ・ドラッグ　カミオカテン","③ 乳類販売業","ドラッグストア","岐阜県飛騨市神岡町東町527番地1号","",36.334144,137.300264,"0578-83-2065","中部薬品株式会社","4200001020808","岐阜県多治見市高根町四丁目29番地","","","","","","","届出","",""
"021000","fBiz00000103910000000021","岐阜県","岐阜市","Ｖ・drug　神岡店","ブイ・ドラッグ　カミオカテン","⑥ 弁当販売業","ドラッグストア","岐阜県飛騨市神岡町東町527番地1号","",36.334144,137.300264,"0578-83-2065","中部薬品株式会社","4200001020808","岐阜県多治見市高根町四丁目29番地","","","","","","","届出","",""
"021000","fBiz00000103910000000036","岐阜県","岐阜市","Ｖ・drug　郡上市民病院前店","ブイ・ドラッグ　グジョウシミンビョウインマエテン","⑬ その他の食料・飲料販売業","ドラッグストア","岐阜県郡上市八幡町島谷字古川1522-1","",37.472138,140.375607,"0575-66-1070","中部薬品株式会社","4200001020808","岐阜県多治見市高根町四丁目29番地","","","","","","","届出","",""
"021000","fBiz00000103910000000040","岐阜県","岐阜市","Ｖ・drug　美濃加茂東店","ブイ・ドラッグ　ミノカモヒガシテン","⑬ その他の食料・飲料販売業","ドラッグストア","岐阜県美濃加茂市川合町2丁目5-7","",35.448126,137.043415,"","中部薬品株式会社","4200001020808","岐阜県多治見市高根町四丁目29番地","","","","","","","届出","",""
"021000","fBiz00000103910000000041","岐阜県","岐阜市","Ｖ・drug　古川店","ブイ・ドラッグ　フルカワテン","② 食肉販売業（包装済みの食肉のみの販売）","ドラッグストア","岐阜県飛騨市古川町高野字朝開251-4","",36.234188,137.178120,"0577-74-0557","中部薬品株式会社","4200001020808","岐阜県多治見市高根町四丁目29番地","","","","","","","届出","",""
"021000","fBiz00000103910000000041","岐阜県","岐阜市","Ｖ・drug　古川店","ブイ・ドラッグ　フルカワテン","③ 乳類販売業","ドラッグストア","岐阜県飛騨市古川町高野字朝開251-4","",36.234188,137.178120,"0577-74-0557","中部薬品株式会社","4200001020808","岐阜県多治見市高根町四丁目29番地","","","","","","","届出","",""
"021000","fBiz00000103910000000041","岐阜県","岐阜市","Ｖ・drug　古川店","ブイ・ドラッグ　フルカワテン","⑥ 弁当販売業","ドラッグストア","岐阜県飛騨市古川町高野字朝開251-4","",36.234188,137.178120,"0577-74-0557","中部薬品株式会社","4200001020808","岐阜県多治見市高根町四丁目29番地","","","","","","","届出","",""
