"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"025201","fBiz00000103910000000212","滋賀県","大津市","Ｖ・drug　大将軍店","ブイ・ドラッグ　タイショウグンテン","⑪ 百貨店、総合スーパー","ドラッグストア","滋賀県大津市大将軍1丁目2番15号","",34.994093,135.921426,"077-548-7811","中部薬品株式会社","4200001020808","岐阜県多治見市高根町四丁目29番地","","","","","","","届出","",""
"025201","fBiz00000103910000000394","滋賀県","大津市","Ｖ・drug　大江店","ブイ・ドラッグ　オオエテン","⑪ 百貨店、総合スーパー","ドラッグストア","滋賀県大津市大江一丁目2番3号","",34.985562,135.914542,"077-536-5113","中部薬品株式会社","4200001020808","岐阜県多治見市高根町四丁目29番地","","","","","","","届出","",""
"025201","fBiz00000106760000000042","滋賀県","大津市","虹水苑","コウスイエン","① 飲食店営業","給食（社会福祉施設）","滋賀県大津市仰木七丁目18-15","",35.114523,135.895054,"","トーカイフーズ株式会社","8200001011266","岐阜県羽島市江吉良町江中四丁目2番地","111199-01",2024/11/01,2024/11/01,2024/11/01,2031/10/31,"","許可","",""
"025201","fBiz00000108410000000721","滋賀県","大津市","フィットプレイス大津瀬田","フィットプレイスオオツセタ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","滋賀県大津市大将軍1-1-27","イエローハット大津大将軍店2F",34.994986,135.921741,"050-5276-6470","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"025201","fBiz00000108410000001212","滋賀県","大津市","ハイパーフィット大津堅田","ハイパーフィットオオツカタタ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","滋賀県大津市衣川1丁目37-7","","","","","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"025201","fBiz00000108410000001213","滋賀県","大津市","ハイパーフィット大津京","ハイパーフィットオオツキョウ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","滋賀県大津市松山町12-8","","","","","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"025201","fBiz00000111510000000009","滋賀県","大津市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"025201","fBiz00000111510000000013","滋賀県","大津市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"025201","fBiz00000111510000000014","滋賀県","大津市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"025201","fBiz00000111510000000026","滋賀県","大津市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"025201","fBiz00000126830000000029","滋賀県","大津市","アミング大津瀬田店","アミングオオツセタテン","⑬ その他の食料・飲料販売業","","滋賀県大津市瀬田一丁目１０００","",34.976817,135.909911,"0775487730","株式会社アミング","4220001001533","石川県金沢市無量寺５丁目５４番地３","","","","","","","届出","",""
"025201","fBiz00000129180000001732","滋賀県","大津市","ダイソー　アルプラザ瀬田店","ダイソー　アルプラザセタテン","⑬ その他の食料・飲料販売業","","滋賀県大津市月輪一丁目３－８","アルプラザ瀬田店内３階",34.987203,135.929377,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025201","fBiz00000129180000001742","滋賀県","大津市","ダイソー　バロー茶が崎店","ダイソー　バローチャガサキテン","⑬ その他の食料・飲料販売業","","滋賀県大津市茶が崎４－３","",35.023370,135.862876,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025201","fBiz00000129180000001743","滋賀県","大津市","ダイソー　平和堂石山店","ダイソー　ヘイワドウイシヤマテン","⑬ その他の食料・飲料販売業","","滋賀県大津市松原町１３－１５","平和堂石山店３階",34.978405,135.902880,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"025201","fBiz00000130720000000057","滋賀県","大津市","コーナン大津瀬田川店","コーナンオオツセタガワテン","⑪ 百貨店、総合スーパー","販売業","滋賀県大津市瀬田一丁目１－１","",34.979189,135.909607,"077-547-5757","","","大阪府堺市西区鳳東町4丁401番地1","","","","","","","届出","",""
"025201","fBiz00000139750000000015","滋賀県","大津市","ジョイフル大津坂本店","ジョイフルオオツサカモトテン","② 食肉販売業（包装済みの食肉のみの販売）","","滋賀県大津市下阪本六丁目１４－１７","",35.069386,135.885144,"077-577-2426","株式会社ジョイフル関西","1320001014536","大分県大分市三川新町1丁目1番45号","","","","","","","届出","",""
"025201","fBiz00000139750000000049","滋賀県","大津市","株式会社　ジョイフル大津萱野浦店","カブシキガイシャ　ジョイフルオオツカヤノウラテン","② 食肉販売業（包装済みの食肉のみの販売）","","滋賀県大津市萱野浦２４－５５","",34.989841,135.909521,"077-547-3323","株式会社ジョイフル関西","1320001014536","大分県大分市三川新町1丁目1番45号","","","","","","","届出","",""
"025201","fBiz00000145410000000029","滋賀県","大津市","やまや西大津店","ヤマヤニシオオツテン","⑪ 百貨店、総合スーパー","","滋賀県大津市松山町９－５","",35.028196,135.863247,"077-511-0010","やまや関西株式会社","8120901028599","宮城県仙台市宮城野区榴岡3丁目4番1号","","","","","","","届出","",""
"025201","fBiz00000146310000000972","滋賀県","大津市","スターバックスコーヒー　ビエラ大津店","スターバックスコーヒー　ビエラオオツテン","⑬ その他の食料・飲料販売業","喫茶店","滋賀県大津市春日町１－３","ビエラ大津 １Ｆ",35.003371,135.864592,"077-526-8558","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"025201","fBiz00000146310000000980","滋賀県","大津市","スターバックスコーヒーブランチ大津京店","スターバックスコーヒーブランチオオツキョウテン","⑬ その他の食料・飲料販売業","喫茶店","滋賀県大津市二本松１－１","ブランチ大津京内",35.029319,135.864085,"077-511-9024","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"025201","fBiz00000146520000000175","滋賀県","大津市","アミカ瀬田店","アミカセタテン","⑪ 百貨店、総合スーパー","スーパー","滋賀県大津市玉野浦１－１５","",34.985977,135.909094,"077-548-3939","株式会社大光","6200001013834","岐阜県大垣市古宮町227-1","","","","","","","届出","",""
"025201","fBiz00000149710000000013","滋賀県","大津市","ジュピター　アルプラザ堅田店","ジュピター　アルプラザカタタテン","⑪ 百貨店、総合スーパー","","滋賀県大津市本堅田五丁目２０ー１０","アルプラザ堅田店１Ｆ",35.119206,135.915705,"","","","","","","","","","","届出","",""
"025201","fBiz00000151230000000125","滋賀県","大津市","クスリキリン堂　ブランチ大津京店","クスリキリンドウ　ブランチオオツキョウテン","⑪ 百貨店、総合スーパー","ドラッグストア","滋賀県大津市二本松1-1","ブランチ大津京１階",35.029058,135.864394,"077-510-0250","株式会社キリン堂","4120001131547","大阪府大阪市淀川区宮原四丁目5番36号","","","","","","","届出","",""
"025201","fBiz00000157080000000068","滋賀県","大津市","株式会社バロー茶が崎店","カブシキガイシャバローチャガサキテン","⑪ 百貨店、総合スーパー","","滋賀県大津市茶が崎４－３","",35.023454,135.862420,"077-510-0355","株式会社バロー","8200001031520","岐阜県多治見市大針町661-1","","","","","","","届出","",""
"025201","fBiz00000157080000000088","滋賀県","大津市","バロー大津店","バローオオツテン","⑪ 百貨店、総合スーパー","","滋賀県大津市におの浜四丁目７－６","",35.003278,135.889101,"077-522-8200","株式会社バロー","8200001031520","岐阜県多治見市大針町661-1","","","","","","","届出","",""
"025201","fBiz00000157080000000100","滋賀県","大津市","バロー真野店","バローマノテン","⑪ 百貨店、総合スーパー","","滋賀県大津市真野6丁目7番1号","",35.135938,135.922540,"0775711700","株式会社バロー","8200001031520","岐阜県多治見市大針町661-1","","","","","","","届出","",""
"025201","fBiz00000158170000000195","滋賀県","大津市","かっぱ寿司　大津尾花川店","カッパズシ　オオツオバナガワテン","① 飲食店営業","寿司屋","滋賀県大津市尾花川10-28","",35.020915,135.861061,"077-511-3266","カッパ・クリエイト株式会社","7030001001979","神奈川県横浜市西区みなとみらい2-2-1ランドマークタワー12階","108447-01",2023/03/08,2023/03/08,2023/03/08,2031/02/28,"","許可","",""
"025201","fBiz00000158170000000195","滋賀県","大津市","かっぱ寿司　大津尾花川店","カッパズシ　オオツオバナガワテン","⑬ その他の食料・飲料販売業","","滋賀県大津市尾花川10-28","",35.020915,135.861061,"077-511-3266","カッパ・クリエイト株式会社","7030001001979","神奈川県横浜市西区みなとみらい2-2-1ランドマークタワー12階","","","","","","","届出","",""
"025201","fBiz00000160030000000050","滋賀県","大津市","ピアゴ一里山店","ピアゴイチリヤマテン","⑪ 百貨店、総合スーパー","スーパーマーケット","滋賀県大津市一里山七丁目１－１","フォレオ大津一里山１Ｆ",34.974207,135.933241,"077-547-3911","ユニー株式会社","4180001104506","愛知県稲沢市天池五反田町1番地","","","","","","","届出","",""
"025201","fBiz00000161810000000021","滋賀県","大津市","ツルハドラッグ大津石山店","ツルハドラッグオオツイシヤマテン","⑬ その他の食料・飲料販売業","総合スーパー","滋賀県大津市大平二丁目１－５","",34.955330,135.897469,"0775311041","株式会社ツルハ","4300010010672","北海道札幌市東区北二十四条東20丁目1番21号","","","","","","","届出","",""
"025201","fBiz00000163610000000003","滋賀県","大津市","","","㉔ その他の食料品製造・加工業","","","","","","","","","","","","","","","","届出","",""
"025201","fBiz00000171210000000010","滋賀県","大津市","業務スーパー大津美崎店","ギョウムスーパーオオツミサキテン","⑪ 百貨店、総合スーパー","","滋賀県大津市美崎町１－７","",34.983833,135.888998,"0775378181","エニック株式会社","8130001012420","京都府京都市山科区小野西浦２６番地","","","","","","","届出","",""
"025201","fBiz00000175260000000178","滋賀県","大津市","サンドラッグ石山駅前店","サンドラッグイシヤマエキマエテン","⑪ 百貨店、総合スーパー","ドラッグストア","滋賀県大津市粟津町6-5","",34.979133,135.901390,"077-509-9855","株式会社サンドラッグ","1012401000634","東京都府中市若松町一丁目38番地の1","","","","","","","届出","",""
