"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"013104","fBiz00000101440000000006","東京都","新宿区","","","⑬ その他の食料・飲料販売業","自動車","","","","","","","","","","","","","","","届出","",""
"013104","fBiz00000107420000000174","東京都","新宿区","株式会社九州屋　小田急新宿店","カブシキガイシャキュウシュウヤ オダキュウシンジュクテン","⑦ 野菜果物販売業","","東京都新宿区西新宿1-5-1","小田急百貨店新宿店　地下2階",35.692539,139.698628,"03-5990-5255","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"013104","fBiz00000107900000000003","東京都","新宿区","","","① 飲食店営業","","","","","","","","","","６新保衛食第75号",2024/04/12,2024/04/12,2024/04/12,2031/04/30,"","許可","",""
"013104","fBiz00000108410000000078","東京都","新宿区","BIGBOX高田馬場 西武フィットネスクラブ","ビッグボックスタカダノババ セイブフィットネスクラブ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都新宿区高田馬場1丁目35-3","BIGBOX高田馬場 3F",35.712594,139.704288,"03-5272-5203","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013104","fBiz00000108410000000080","東京都","新宿区","BIGBOX高田馬場 西武フィットネスクラブ","ビッグボックスタカダノババ セイブフィットネスクラブ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都新宿区高田馬場1丁目35-3","BIGBOX高田馬場 4F",35.712594,139.704288,"03-5272-5203","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013104","fBiz00000108410000000081","東京都","新宿区","BIGBOX高田馬場 西武フィットネスクラブ","ビッグボックスタカダノババ セイブフィットネスクラブ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都新宿区高田馬場1丁目35-3","BIGBOX高田馬場 4F",35.712594,139.704288,"03-5272-5203","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013104","fBiz00000108410000000145","東京都","新宿区","ジェクサー・フィットネスクラブ 四谷","ジェクサーフィットネスクラブヨツヤ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都新宿区四谷1丁目","外濠公園内",35.687414,139.727903,"03-3355-2415","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013104","fBiz00000108410000000423","東京都","新宿区","マシンピラティススタジオRintosull新宿西口駅前","マシンピラティススタジオリントスルシンジュクニシグチエキマエ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都新宿区西新宿1-5-11","新宿三葉ビル 4F",35.692753,139.698217,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013104","fBiz00000108410000000465","東京都","新宿区","合同会社F.T.S　GROUP","ゴウドウガイシャエフティエスグループ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都新宿区西新宿3丁目9－3","第三梅村ビル802号室",35.684771,139.690040,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013104","fBiz00000108410000000583","東京都","新宿区","スポーツオアシス新宿","スポーツオアシスシンジュク","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都新宿区歌舞伎町2丁目44-1","東京都健康プラザ「ハイジア」5F",35.696666,139.701314,"03-3200-0109","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013104","fBiz00000108410000000725","東京都","新宿区","フィットプレイス新宿西口","フィットプレイスシンジュクニシグチ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都新宿区西新宿1-20-2 ","西新宿室町ビル",35.687824,139.696056,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
