"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"020000","fBiz00000105750000000002","長野県","長野市","","","⑳ 精穀・製粉業","","","","","","","","","","","","","","","","届出","",""
"020000","fBiz00000105750000000003","長野県","長野市","グレース　ダイニング　サービス","グレース　ダイニング　サービス","① 飲食店営業","移動営業車","長野県伊那市東春近２０７番地","",35.822528,137.969953,"0265-76-2080","株式会社グレース","5100001020973","長野県伊那市東春近２０７番地","06242658",2021/09/09,2021/09/09,2021/09/09,2026/10/31,"","許可","生ものを除く。営業区域は県内一円。",""
"020000","fBiz00000105750000000004","長野県","長野市","グレース　ダイニングサービス　セントラルキッチン","グレース　ダイニングサービス　セントラルキッチン","⑪ 菓子製造業","","長野県伊那市東春近車屋２０８","",35.823564,137.968507,"","株式会社グレース","5100001020973","長野県伊那市東春近２０７番地","06242665",2021/09/09,2021/09/09,2021/09/09,2027/10/31,"","許可","　",""
"020000","fBiz00000105750000000005","長野県","長野市","グレース　ダイニングサービス　セントラルキッチン","グレース　ダイニングサービス　セントラルキッチン","③ 食肉販売業","","長野県伊那市東春近車屋２０８－１","",35.797128,137.946779,"","株式会社グレース","5100001020973","長野県伊那市東春近２０７番地","06242793",2021/10/05,2021/10/05,2021/10/05,2027/10/31,"","許可"," ",""
"020000","fBiz00000105750000000006","長野県","長野市","ファミリーマートＪＡ店","ファミリーマートジェイエーテン","① 飲食店営業","露店","長野県伊那市東春近２０７番地","",35.822528,137.969953,"0265-81-1035","株式会社グレース","5100001020973","長野県伊那市東春近２０７番地","06227632",2021/10/29,2021/10/29,2021/11/01,2026/10/31,"","許可","祭礼催事に限る。取扱品目は１品目に限る。営業区域は県内一円。",""
"020000","fBiz00000105750000000007","長野県","長野市","すずしろ","スズシロ","① 飲食店営業","一般食堂等","長野県伊那市狐島４２９１番地","",35.835593,137.964117,"0265-76-3056","株式会社グレース","5100001020973","長野県伊那市東春近２０７番地","06167200",2021/10/29,2021/10/29,2021/11/01,2027/10/31,"","許可","　",""
"020000","fBiz00000105750000000008","長野県","長野市","パレスたつの　虹のホール辰野","パレスタツノ　ニジノホールタツノ","㉕ そうざい製造業","","長野県上伊那郡辰野町伊那富２８０８","",35.979102,137.987955,"0266-44-1422","株式会社グレース","5100001020973","長野県伊那市東春近２０７番地","06225688",2021/10/29,2021/10/29,2021/11/01,2027/10/31,"","許可","　",""
"020000","fBiz00000109330000000002","長野県","長野市","日本デイリーネット株式会社　信州センター","ニッポンデイリーネットカブシキカイシャ　シンシュウセンター","㉙ その他","倉庫業","長野県東筑摩郡山形村　８２００","",36.187098,137.897245,"0263-97-3531","日本デイリーネット株式会社","4050001031580","長野県東筑摩郡山形村山形村一円","","","","","","","届出","",""
"020000","fBiz00000112040000000007","長野県","長野市","","","⑯ コーヒー製造・加工業（飲料の製造を除く。）","卸売業（支店）","","","","","","","","","","","","","","","届出","",""
"020000","fBiz00000112140000000001","長野県","長野市","","","㉙ 漬物製造業","","","","","","","","","","09421424",2021/11/05,2021/11/05,2021/11/05,2028/07/31,"","許可","　",""
