"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"002201","fBiz00000107420000000231","青森県","青森市","株式会社九州屋　さくら野青森店","カブシキガイシャキュウシュウヤ　サクラノアオモリテン","⑦ 野菜果物販売業","","青森県青森市新町1丁目13-2","さくら野百貨店青森本店　地階",40.826216,140.739074,"017-764-6101","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"002201","fBiz00000108410000000873","青森県","青森市","ホットヨガスタジオLAVA青森浜田","ホットヨガスタジオラバアオモリハマダ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","青森県青森市浜田3-1-1　","ドリームタウンアリーB棟2F",40.799498,140.747583,"017-762-5214","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"002201","fBiz00000108410000000874","青森県","青森市","SDフィットネス365ドリームタウン青森浜田","エスディーフィットネスドリームタウンアオモリハマダ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","青森県青森市浜田3-1-1","ドリームタウンALI C棟2階",40.799498,140.747583,"017-762-3581","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"002201","fBiz00000118180000000002","青森県","青森市","青果流通機構株式会社","セイカリュウツウキコウカブシキガイシャ","⑦ 野菜果物販売業","","青森県青森市問屋町２丁目12-25","",40.786372,140.758733,"017-763-5115","青果流通機構株式会社","3420001014169","青森県青森市大字大野字若宮４２番地２８","","","","","","","届出","",""
"002201","fBiz00000118550000000023","青森県","青森市","","","㉖ 集団給食施設","保育園","","","","","","","","","","","","","","","届出","",""
"002201","fBiz00000123480000000003","青森県","青森市","盛青果有限会社","モリセイカユウゲンガイシャ","⑦ 野菜果物販売業","","青森県青森市荒川柴田172-2","",40.786229,140.737189,"017-764-6002","盛青果有限会社","8420002002969","青森県青森市大字荒川字柴田１７２番地２","","","","","","","届出","",""
"002201","fBiz00000129180000000074","青森県","青森市","ダイソー　青森新町通店","ダイソー　アオモリシンマチドオリテン","⑬ その他の食料・飲料販売業","小売業","青森県青森市新町１－８－１０","青森東映プラザ１階",40.826747,140.737954,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"002201","fBiz00000129180000000123","青森県","青森市","ダイソー　イオンタウン浪岡店","ダイソー　イオンタウンナミオカテン","⑬ その他の食料・飲料販売業","小売業","青森県青森市浪岡浪岡松嶋１５","イオンタウン浪岡店内",40.723606,140.594567,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"002201","fBiz00000129180000000193","青森県","青森市","ダイソー　サンロード青森店","ダイソー　サンロードアオモリテン","⑬ その他の食料・飲料販売業","小売業","青森県青森市緑３丁目９番地２","サンロード青森内２階．３階",40.806603,140.753132,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"002201","fBiz00000129180000000248","青森県","青森市","ダイソー　イオンタウン青森浜田店","ダイソー　イオンタウンアオモリハマダテン","⑬ その他の食料・飲料販売業","小売業","青森県青森市浜田玉川１９６－１０","",40.798314,140.758932,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"002201","fBiz00000129180000000268","青森県","青森市","ダイソー　青森ドリームタウンアリー店","ダイソー　アオモリドリームタウンアリーテン","⑬ その他の食料・飲料販売業","小売業","青森県青森市浜田３－１－１","",40.798816,140.748772,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"002201","fBiz00000139870000000008","青森県","青森市","快活CLUB　FiT24　青森観光通り店","カイカツクラブフィットアオモリカンコウトオリテン","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","青森県青森市浦町奥野624","",40.806995,140.755179,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
