"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"027203","fBiz00000108410000000248","大阪府","豊中市","フィットネスクラブ　コ・ス・パ豊中少路","フィットネスクラブコスパトヨナカショウジ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","大阪府豊中市少路1丁目9-20","",34.804816,135.474772,"06-6842-2545","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"027203","fBiz00000108410000000249","大阪府","豊中市","フィットネスクラブ　コ・ス・パ SENRITOよみうり","フィットネスクラブコスパセンリトウヨミウリ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","大阪府豊中市新千里東町1-1-3","SENRITOよみうり4F",34.808195,135.494175,"06-6873-7501","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"027203","fBiz00000108410000000786","大阪府","豊中市","マシンピラティススタジオRintosull豊中","マシンピラティススタジオリントスルトヨナカ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","大阪府豊中市玉井町1-2-1","豊中駅前ビルディング5F",34.787474,135.460861,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"027203","fBiz00000108410000001202","大阪府","豊中市","エニタイム阪急豊中駅前","エニタイムハンキュウトヨナカエキマエ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","大阪府豊中市本町1-1-1","ティオ豊中 1F",34.787515,135.461980,"06-6151-4011","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"027203","fBiz00000112180000000294","大阪府","豊中市","阪急オアシス小曽根店　社員食堂","ハンキュウオアシスオゾネテン　シャインショクドウ","⑬ その他の食料・飲料販売業","","大阪府豊中市北条町3-2-34","",34.766087,135.483590,"06-6332-5255","大阪北部ヤクルト販売株式会社","4120901006996","大阪府吹田市広芝町3番2号","","","","","","","届出","",""
"027203","fBiz00000112180000000297","大阪府","豊中市","小曽根病院　待合所","オゾネビョウイン　マチアイショ","⑬ その他の食料・飲料販売業","","大阪府豊中市豊南町東2-6-4","",34.752482,135.485315,"06-6332-0135","大阪北部ヤクルト販売株式会社","4120901006996","大阪府吹田市広芝町3番2号","","","","","","","届出","",""
"027203","fBiz00000112180000000298","大阪府","豊中市","小曽根病院　テラス","オゾネビョウイン　テラス","⑬ その他の食料・飲料販売業","","大阪府豊中市豊南町東2-6-4","",34.752482,135.485315,"06-6332-0135","大阪北部ヤクルト販売株式会社","4120901006996","大阪府吹田市広芝町3番2号","","","","","","","届出","",""
"027203","fBiz00000112180000000299","大阪府","豊中市","小曽根病院　テラスM","オゾネビョウイン　テラスエム","⑬ その他の食料・飲料販売業","","大阪府豊中市豊南町東2-6-4","",34.752482,135.485315,"06-6332-0135","大阪北部ヤクルト販売株式会社","4120901006996","大阪府吹田市広芝町3番2号","","","","","","","届出","",""
"027203","fBiz00000112180000000317","大阪府","豊中市","松下産業機器豊中　食堂前","マツシタサンギョウキキトヨナカ　ショクドウマエ","⑬ その他の食料・飲料販売業","","大阪府豊中市稲津町3-1-1","",34.754311,135.477033,"06-6862-1121","大阪北部ヤクルト販売株式会社","4120901006996","大阪府吹田市広芝町3番2号","","","","","","","届出","",""
"027203","fBiz00000112180000000333","大阪府","豊中市","喫茶　エイト","キッサ　エイト","⑬ その他の食料・飲料販売業","","大阪府豊中市浜2-13","",34.758951,135.481229,"06-6331-9910","大阪北部ヤクルト販売株式会社","4120901006996","大阪府吹田市広芝町3番2号","","","","","","","届出","",""
"027203","fBiz00000112180000000342","大阪府","豊中市","タイムズ緑地公園第４","タイムズリョクチコウエンダイヨン","⑬ その他の食料・飲料販売業","","大阪府豊中市寺内2-5","",34.775925,135.493819,"06-6202-8924","大阪北部ヤクルト販売株式会社","4120901006996","大阪府吹田市広芝町3番2号","","","","","","","届出","",""
"027203","fBiz00000112180000000343","大阪府","豊中市","中央工学校ＯＳＡＫＡ　Ａ","チュウオウコウガッコウオオサカ　エー","⑬ その他の食料・飲料販売業","","大阪府豊中市寺内1-1-43","",34.775518,135.491352,"06-6866-0800","大阪北部ヤクルト販売株式会社","4120901006996","大阪府吹田市広芝町3番2号","","","","","","","届出","",""
"027203","fBiz00000112180000000344","大阪府","豊中市","中央工学校ＯＳＡＫＡ　２号館","チュウオウコウガッコウオオサカ　ニゴウカン","⑬ その他の食料・飲料販売業","","大阪府豊中市寺内1-1-43","",34.775518,135.491352,"06-6866-0808","大阪北部ヤクルト販売株式会社","4120901006996","大阪府吹田市広芝町3番2号","","","","","","","届出","",""
"027203","fBiz00000112180000000345","大阪府","豊中市","北陽電機株式会社","ホクヨウデンキカブシキカイシャ","⑬ その他の食料・飲料販売業","","大阪府豊中市神州町1-37","",34.739060,135.477599,"06-6333-8611","大阪北部ヤクルト販売株式会社","4120901006996","大阪府吹田市広芝町3番2号","","","","","","","届出","",""
"027203","fBiz00000112180000000347","大阪府","豊中市","中央工学校ＯＳＡＫＡ　B","チュウオウコウガッコウオオサカ　ビー","⑬ その他の食料・飲料販売業","","大阪府豊中市寺内1-1-43","",34.775518,135.491352,"06-6866-0800","大阪北部ヤクルト販売株式会社","4120901006996","大阪府吹田市広芝町3番2号","","","","","","","届出","",""
