"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"013116","fBiz00000108410000000663","東京都","豊島区","フィットプレイス大塚","フィットプレイスオオツカ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都豊島区北大塚2-2-2 ","ba06 5階",35.732068,139.728101,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013116","fBiz00000108410000000792","東京都","豊島区","フィットプレイス池袋","フィットプレイスイケブクロ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都豊島区東池袋1-39-4","",35.732359,139.714225,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013116","fBiz00000108410000000889","東京都","豊島区","TIPXTOKYO池袋","ティップクロストウキョウイケブクロ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都豊島区西池袋1-3-1","東武百貨店パーキング２、５Ｆ",35.728120,139.709532,"03-5992-2255","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013116","fBiz00000108410000001022","東京都","豊島区","ANYTIME FITNESS 千川","エニタイムフィットネス　センカワ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都豊島区要町3-23-11","カーサプリマ2F",35.739237,139.687659,"03-5926-8205","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013116","fBiz00000108410000001023","東京都","豊島区","ANYTIME FITNESS 千川","エニタイムフィットネス　センカワ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都豊島区要町3-23-11","カーサプリマ2F",35.739237,139.687659,"03-5926-8205","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013116","fBiz00000108410000001187","東京都","豊島区","エニタイム椎名町		","エニタイムシイナマチ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都豊島区南長崎1-25-4 B1","",35.724917,139.693051,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013116","fBiz00000108410000001284","東京都","豊島区","ドン・キホーテ北池袋","ドン・キホーテキタイケブクロ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都豊島区池袋本町2-7-5","",35.741018,139.707970,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013116","fBiz00000108410000001453","東京都","豊島区","LAVA巣鴨","ラバスガモ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都豊島区巣鴨1-20-9","巣鴨ファーストビル6F",35.731327,139.740713,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013116","fBiz00000108410000001510","東京都","豊島区","LAVA池袋西口","ラバイケブクロニシグチ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都豊島区西池袋3-30-13岸野ビル7F","",35.730846,139.706979,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013116","fBiz00000108410000001563","東京都","豊島区","ANYTIMEFITNESS池袋","エニタイムフィットネスイケブクロ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都豊島区池袋2-40-13 池袋デュープレックスビズ 2F","",35.733405,139.708901,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013116","fBiz00000108460000000008","東京都","豊島区","エンハーブ　ルミネ池袋店","エンハーブルミネイケブクロテン","⑬ その他の食料・飲料販売業","小売業","東京都豊島区西池袋1-11-1","ルミネ池袋　７F",35.727984,139.707761,"03-6912-6482","株式会社コネクト","3010001063793","東京都港区芝大門二丁目８番１３号","","","","","","","届出","",""
"013116","fBiz00000114570000000037","東京都","豊島区","ローソンストア１００　南大塚店","ローソンストアヒャク　ミナミオオツカテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都豊島区南大塚三丁目５３番７号","",35.730643,139.728444,"0359581599","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"013116","fBiz00000114570000000081","東京都","豊島区","ローソンストア１００　大塚北口店","ローソンストアヒャク　オオツカキタグチテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都豊島区北大塚三丁目27番10号","",35.735492,139.724856,"0359613799","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"013116","fBiz00000114570000000082","東京都","豊島区","ローソンストア１００　千川駅前店","ローソンストアヒャク　センカワエキマエテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都豊島区要町三丁目11番9号","",35.738019,139.689243,"0339745088","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"013116","fBiz00000114570000000083","東京都","豊島区","ローソンストア１００　東池袋二丁目店","ローソンストアヒャク　ヒガシイケブクロニチョウメテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都豊島区東池袋二丁目1番12号","ライオンズマンション東池袋第弐",35.729675,139.724908,"0359792299","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","",2025/11/01,"届出(廃業)","",""
"013116","fBiz00000114570000000095","東京都","豊島区","ローソンストア１００　北大塚店","ローソンストアヒャク　キタオオツカテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都豊島区北大塚一丁目33番22号","",35.733572,139.730181,"0359073899","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"013116","fBiz00000115920000000421","東京都","豊島区","カルディコーヒーファーム　池袋ショッピングパーク店","カルディコーヒーファーム　イケブクロショッピングパークテン","⑬ その他の食料・飲料販売業","小売業","東京都豊島区南池袋一丁目29番1号","池袋ショッピングパークB1F",35.731211,139.712914,"03-5992-1335","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"013116","fBiz00000115920000000422","東京都","豊島区","カルディコーヒーファーム　アイテラス落合南長崎店","カルディコーヒーファーム　アイテラスオチアイミナミナガサキテン","⑬ その他の食料・飲料販売業","小売業","東京都豊島区南長崎四丁目5番20号","iTerrace落合南長崎2F",35.724225,139.682602,"03-3565-2282","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"013116","fBiz00000115920000000425","東京都","豊島区","カルディコーヒーファーム　ルミネ池袋店","カルディコーヒーファーム　ルミネイケブクロテン","⑬ その他の食料・飲料販売業","小売業","東京都豊島区西池袋一丁目11番1号","ルミネ池袋7F",35.727984,139.707761,"03-5954-8228","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"013116","fBiz00000115920000000523","東京都","豊島区","カルディコーヒーファーム　サンシャインシティアルタ店","カルディコーヒーファーム　サンシャインシティアルタテン","⑬ その他の食料・飲料販売業","小売業","東京都豊島区東池袋3丁目1-3 ","ワールドインポートマートビル　サンシャインシティアルタ 1F",35.728970,139.719541,"03-6914-0201","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"013116","fBiz00000129180000001982","東京都","豊島区","ダイソー　ｉＴｅｒｒａｃｅ　落合南長崎店","ダイソー　アイテラスオチアイミナミナガサキテン","⑬ その他の食料・飲料販売業","","東京都豊島区南長崎４－５－２０","ｉＴｅｒｒａｃｅ落合南長崎店地下２階",35.724225,139.682602,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目4番14号","","","","","","","届出","",""
"013116","fBiz00000131720000000152","東京都","豊島区","ニチイキッズかみいけぶくろ保育園","ニチイキッズカミイケブクロホイクエン","㉖ 集団給食施設","","東京都豊島区上池袋2-35-15","",35.736800,139.717597,"03-5961-0560","株式会社ニチイ学館","3010001025868","東京都千代田区神田駿河台4丁目6番地","","","","","","","届出","",""
"013116","fBiz00000132650000000110","東京都","豊島区","にじいろ保育園千早","ニジイロホイクエンチハヤ","㉖ 集団給食施設","認可保育園施設","東京都豊島区千早１丁目６番７号","",35.730804,139.694165,"03-5926-6341","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013116","fBiz00000132650000000111","東京都","豊島区","にじいろ保育園落合南長崎","ニジイロホイクエンオチアイミナミナガサキ","㉖ 集団給食施設","認可保育園施設","東京都豊島区南長崎４丁目１８番４号","",35.725694,139.684013,"03-6908-0667","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013116","fBiz00000138650000000001","東京都","豊島区","株式会社アグリトラスト・ジャパン","カブシキカイシャアグリトラスト・ジャパン","⑧ 米穀類販売業","米穀卸","東京都豊島区池袋２丁目38番12","ウエストコート21　305",35.733358,139.708112,"03-5944-9533","株式会社アグリトラスト・ジャパン","9013301035523","東京都豊島区池袋２丁目３８番１２－３０５号ウエストコート２１","","","","","","","届出","",""
"013116","fBiz00000139140000001144","東京都","豊島区","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","自動販売機","","","","","","","","","","","","","","","届出","",""
"013116","fBiz00000139870000000218","東京都","豊島区","FASTGYM24　新大塚店","ファストジムニジュウヨンシンオオツカテン","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都豊島区南大塚3-1-1　3階","",35.726197,139.729696,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘２丁目１４番地５","","","","","","","届出","",""
"013116","fBiz00000139870000000219","東京都","豊島区","ルネサンス早稲田","ルネサンスワセダ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都豊島区高田1-19-24","",35.714270,139.715445,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘２丁目１４番地５","","","","","","","届出","",""
"013116","fBiz00000139870000000220","東京都","豊島区","アミーダ駒込","アミーダコマゴメ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都豊島区駒込1-38-2駒込TRビル4階","",35.735933,139.747679,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘２丁目１４番地５","","","","","","","届出","",""
"013116","fBiz00000139870000000597","東京都","豊島区","WOMGYM 大塚店","ワムジムオオツカテン","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都豊島区南大塚3-55-3","光伸遠藤ビル4F",35.729596,139.727522,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘２丁目１４番地５","","","","","","","届出","",""
"013116","fBiz00000139870000000986","東京都","豊島区","FIT EASY 池袋西口","フィットイージーイケブクロニシグチ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都豊島区西池袋1丁目18-2　1F","",35.731403,139.709051,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘２丁目１４番地５","","","","","","","届出","",""
"013116","fBiz00000143240000000028","東京都","豊島区","コトイチ","コトイチ","⑬ その他の食料・飲料販売業","食料品販売(製造無し)","東京都豊島区南大塚三丁目33番1号　JR大塚南口ビル内アトレヴィ大塚1階","",35.731410,139.728020,"","株式会社アトレスティル","6010001137388","東京都千代田区神田佐久間町１丁目２５番地","","","","","","","届出","",""
"013116","fBiz00000144890000000212","東京都","豊島区","キッチンオリジン　池袋店","キッチンオリジン　イケブクロテン","⑬ その他の食料・飲料販売業","弁当店","東京都豊島区池袋二丁目53番12号","",35.733890,139.709157,"03-5625-2791","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013116","fBiz00000144890000000213","東京都","豊島区","キッチンオリジン　北大塚店","キッチンオリジン　キタオオツカテン","⑬ その他の食料・飲料販売業","弁当店","東京都豊島区北大塚二丁目９番３号","第一矢島ビル１階",35.733928,139.726664,"03-5907-1851","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013116","fBiz00000144890000000214","東京都","豊島区","キッチンオリジン　西巣鴨店","キッチンオリジン　ニシスガモテン","① 飲食店営業","弁当店","東京都豊島区西巣鴨三丁目２番１号","イーグランド西巣鴨",35.739565,139.729996,"03-5961-6381","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","５豊池衛食ほ第1393号",2024/03/04,2024/03/04,2024/03/04,2031/03/31,"","許可","",""
"013116","fBiz00000144890000000214","東京都","豊島区","キッチンオリジン　西巣鴨店","キッチンオリジン　ニシスガモテン","⑬ その他の食料・飲料販売業","弁当店","東京都豊島区西巣鴨三丁目２番１号","イーグランド西巣鴨",35.739565,139.729996,"03-5961-6381","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013116","fBiz00000144890000000216","東京都","豊島区","キッチンオリジン　千川店","キッチンオリジン　センカワテン","① 飲食店営業","弁当店","東京都豊島区要町三丁目12番11号","",35.738501,139.688681,"03-5986-6076","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","６豊池衛食ほ第362号",2024/07/18,2024/07/18,2024/07/18,2031/07/31,"","許可","",""
"013116","fBiz00000144890000000216","東京都","豊島区","キッチンオリジン　千川店","キッチンオリジン　センカワテン","⑬ その他の食料・飲料販売業","弁当店","東京都豊島区要町三丁目12番地11号","",35.738501,139.688681,"03-5986-6076","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013116","fBiz00000144890000000217","東京都","豊島区","キッチンオリジン　要町一丁目店","キッチンオリジン　カナメチョウイッチョウメテン","① 飲食店営業","弁当店","東京都豊島区要町一丁目9番4号","",35.733629,139.697768,"03-5986-3251","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","5豊池衛食ほ第203号",2023/06/15,2023/06/15,2023/06/15,2030/06/30,"","許可","",""
"013116","fBiz00000270700000000167","東京都","豊島区","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","","","","","","","","","","","","","","","届出","",""
"013116","fBiz00000144890000000217","東京都","豊島区","キッチンオリジン　要町一丁目店","キッチンオリジン　カナメチョウイッチョウメテン","⑬ その他の食料・飲料販売業","弁当店","東京都豊島区要町一丁目9番4号","",35.733629,139.697768,"03-5986-3251","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013116","fBiz00000144890000000546","東京都","豊島区","キッチンオリジン　北大塚店","キッチンオリジンキタオオツカテン","① 飲食店営業","","東京都豊島区北大塚二丁目9番3号","第一矢島ビル　1階",35.733928,139.726664,"03-5907-1851","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","4豊池衛食ほ第84号",2022/05/09,2022/05/09,2022/05/09,2029/05/31,"","許可","",""
"013116","fBiz00000145420000000011","東京都","豊島区","よしや目白高田店　清流物語","ヨシヤメジロタカダテン　セイリュウモノガタリ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水の量り売り自動販売機","東京都豊島区高田2-7-2","",35.715395,139.712862,"","ビーエスエス株式会社","3010001122467","東京都江東区有明3丁目6番11号","","","","","","","届出","",""
"013116","fBiz00000145420000000012","東京都","豊島区","よしや大塚店　清流物語","ヨシヤオオツカテン　セイリュウモノガタリ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水の量り売り自動販売機","東京都豊島区北大塚2-24-20","",35.733812,139.728560,"","ビーエスエス株式会社","3010001122467","東京都江東区有明3丁目6番11号","","","","","","","届出","",""
"013116","fBiz00000145420000000013","東京都","豊島区","ピーコックストア上池袋店　清流物語","ピーコックストアカミイケブクロテン　セイリュウモノガタリ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水の量り売り自動販売機","東京都豊島区上池袋1丁目37-16","",35.737154,139.723114,"","ビーエスエス株式会社","3010001122467","東京都江東区有明3丁目6番11号","","","","","","","届出","",""
"013116","fBiz00000146310000000365","東京都","豊島区","スターバックスコーヒー池袋明治通り店","スターバックスコーヒーイケブクロメイジドオリテン","⑬ その他の食料・飲料販売業","喫茶店","東京都豊島区南池袋1-18-17","Ｉ＆Ｋビル 1~３階",35.727938,139.711822,"03-3590-0065","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013116","fBiz00000146310000000388","東京都","豊島区","スターバックスコーヒー池袋サンシャインシティ アルパ　2階店","スターバックスコーヒーイケブクロサンシャインシティアルパ　ニカイテン","⑬ その他の食料・飲料販売業","喫茶店","東京都豊島区東池袋3-1-1","サンシャイン アルパ 2階",35.728416,139.720658,"03-3980-8161","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013116","fBiz00000146310000000390","東京都","豊島区","スターバックスコーヒー池袋ショッピングパーク南館店","スターバックスコーヒーイケブクロショッピングパークミナミカンテン","⑬ その他の食料・飲料販売業","喫茶店","東京都豊島区南池袋1-29-1","池袋ショッピングパーク B1階",35.731211,139.712914,"03-5911-5661","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013116","fBiz00000146310000000396","東京都","豊島区","スターバックスコーヒー東武池袋店","スターバックスコーヒートウブイケブクロテン","⑬ その他の食料・飲料販売業","喫茶店","東京都豊島区西池袋1-11-1","東武百貨店プラザ館　7階",35.727984,139.707761,"03-5928-1380","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013116","fBiz00000146310000000397","東京都","豊島区","スターバックスコーヒー池袋ショッピングパーク北館店","スターバックスコーヒーイケブクロショッピングパークキタカンテン","⑬ その他の食料・飲料販売業","喫茶店","東京都豊島区南池袋1-29-1","池袋ショッピングパーク北館",35.731211,139.712914,"03-5396-7438","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013116","fBiz00000146310000000411","東京都","豊島区","スターバックスコーヒー南池袋店","スターバックスコーヒーミナミイケブクロテン","⑬ その他の食料・飲料販売業","喫茶店","東京都豊島区南池袋2-16-4","ＳＫビル 1F、２F",35.727032,139.712415,"03-5391-0089","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013116","fBiz00000146310000000422","東京都","豊島区","スターバックスコーヒー大塚駅前店","スターバックスコーヒーオオツカエキマエテン","⑬ その他の食料・飲料販売業","喫茶店","東京都豊島区北大塚2-13-1","ba07",35.732210,139.728702,"03-5961-5920","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013116","fBiz00000146310000000436","東京都","豊島区","スターバックスコーヒー池袋西口店","スターバックスコーヒーイケブクロニシグチテン","⑬ その他の食料・飲料販売業","喫茶店","東京都豊島区西池袋1-17-10","エキニア池袋 1階",35.731014,139.708694,"03-5951-1007","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013116","fBiz00000146310000000466","東京都","豊島区","スターバックスコーヒールミネ池袋2階店","スターバックスコーヒールミネイケブクロニカイテン","⑬ その他の食料・飲料販売業","喫茶店","東京都豊島区西池袋1-11-1","メトロポリタンプラザ　２F",35.727984,139.707761,"03-5928-5091","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013116","fBiz00000146310000000469","東京都","豊島区","スターバックスコーヒーアトレヴィ大塚店","スターバックスコーヒーアトレヴィオオツカテン","⑬ その他の食料・飲料販売業","喫茶店","東京都豊島区南大塚3-33-1","JR大塚南口ビル内アトレヴィ大塚　2階",35.731256,139.729268,"03-5957-7281","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013116","fBiz00000146310000000473","東京都","豊島区","スターバックスコーヒーエチカ池袋店","スターバックスコーヒーエチカイケブクロテン","⑬ その他の食料・飲料販売業","喫茶店","東京都豊島区西池袋3-28-14","Ｅｃｈｉｋａ池袋",35.735333,139.706685,"03-5960-0600","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013116","fBiz00000146310000000510","東京都","豊島区","スターバックスコーヒー池袋サンシャイン通り店","スターバックスコーヒーイケブクロサンシャインドオリテン","⑬ その他の食料・飲料販売業","喫茶店","東京都豊島区東池袋1-20-5","",35.730810,139.715455,"03-5953-3525","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013116","fBiz00000146310000000513","東京都","豊島区","スターバックスコーヒールミネ池袋9階店","スターバックスコーヒールミネイケブクロキュウカイテン","⑬ その他の食料・飲料販売業","喫茶店","東京都豊島区西池袋1-11-1","メトロポリタンプラザビル9階",35.727984,139.707761,"03-6384-4085","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013116","fBiz00000146310000001577","東京都","豊島区","スターバックスコーヒーJR東日本ホテルメッツ 目白店","スターバックスコーヒージェイアールヒガシニホンホテルメッツメジロテン","⑬ その他の食料・飲料販売業","喫茶店","東京都豊島区目白1-4-1","JR東日本ホテルメッツ 目白3階",35.721256,139.706963,"03-5924-6082","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
