"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"013116","fBiz00000107420000000188","東京都","豊島区","株式会社九州屋　東武池袋本店","カブシキガイシャキュウシュウヤ　トウブイケブクロホンテン","⑦ 野菜果物販売業","","東京都豊島区西池袋1-1-25","東武百貨店池袋本店　プラザ館B2F",35.730045,139.710444,"03-5911-7011","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"013116","fBiz00000108410000000017","東京都","豊島区","ファストジム24要町店","ファストジムトゥエンティフォーカナメチョウ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都豊島区要町1-11-1","センチュリービル2階",35.733458,139.699036,"03-5964-5530","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013116","fBiz00000108410000000020","東京都","豊島区","ジェクサー・フィットネスクラブメトロポリタン池袋","ジェクサー・フィットネスクラブメトロポリタンイケブクロ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","東京都豊島区西池袋1丁目6-1","ホテルメトロポリタン5階",35.728406,139.707970,"03-5985-1500","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"013116","fBiz00000108460000000008","東京都","豊島区","エンハーブ　ルミネ池袋店","エンハーブルミネイケブクロテン","⑬ その他の食料・飲料販売業","小売業","東京都豊島区西池袋1-11-1","ルミネ池袋　７F",35.728967,139.709603,"03-6912-6482","株式会社コネクト","3010001063793","東京都港区芝大門二丁目８番１３号","","","","","","","届出","",""
"013116","fBiz00000114570000000037","東京都","豊島区","ローソンストア１００　南大塚店","ローソンストアヒャク　ミナミオオツカテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都豊島区南大塚三丁目５３番７号","",35.730643,139.728444,"0359581599","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"013116","fBiz00000114570000000081","東京都","豊島区","ローソンストア１００　大塚北口店","ローソンストアヒャク　オオツカキタグチテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都豊島区北大塚三丁目27番10号","",35.735489,139.724841,"0359613799","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"013116","fBiz00000114570000000082","東京都","豊島区","ローソンストア１００　千川駅前店","ローソンストアヒャク　センカワエキマエテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都豊島区要町三丁目11番9号","",35.738039,139.689213,"0339745088","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"013116","fBiz00000114570000000083","東京都","豊島区","ローソンストア１００　東池袋二丁目店","ローソンストアヒャク　ヒガシイケブクロニチョウメテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都豊島区東池袋二丁目1番12号","ライオンズマンション東池袋第弐",35.729668,139.724898,"0359792299","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"013116","fBiz00000114570000000095","東京都","豊島区","ローソンストア１００　北大塚店","ローソンストアヒャク　キタオオツカテン","⑩ コンビニエンスストア","コンビニエンスストア","東京都豊島区北大塚一丁目33番22号","",35.733576,139.730163,"0359073899","株式会社ローソンストア１００","1010701028684","神奈川県川崎市幸区大宮町1310番","","","","","","","届出","",""
"013116","fBiz00000115920000000421","東京都","豊島区","カルディコーヒーファーム　池袋ショッピングパーク店","カルディコーヒーファーム　イケブクロショッピングパークテン","⑬ その他の食料・飲料販売業","小売業","東京都豊島区南池袋一丁目29番1号","池袋ショッピングパークB1F",35.731211,139.712914,"03-5992-1335","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"013116","fBiz00000115920000000422","東京都","豊島区","カルディコーヒーファーム　アイテラス落合南長崎店","カルディコーヒーファーム　アイテラスオチアイミナミナガサキテン","⑬ その他の食料・飲料販売業","小売業","東京都豊島区南長崎四丁目5番20号","iTerrace落合南長崎2F",35.724274,139.682641,"03-3565-2282","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"013116","fBiz00000115920000000425","東京都","豊島区","カルディコーヒーファーム　ルミネ池袋店","カルディコーヒーファーム　ルミネイケブクロテン","⑬ その他の食料・飲料販売業","小売業","東京都豊島区西池袋一丁目11番1号","ルミネ池袋7F",35.728967,139.709603,"03-5954-8228","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"013116","fBiz00000120210000000019","東京都","豊島区","かきたねキッチン　西武百貨店池袋本店","カキタネキッチン　セイブヒャッカテンイケブクロホンテン","⑬ その他の食料・飲料販売業","","東京都豊島区南池袋1丁目28-1","西武百貨店池袋本店　地下１階和菓子売場",35.727691,139.711505,"0339810111","とよす株式会社","5120901019824","大阪府池田市住吉1-3-11","","","","","","","届出","",""
"013116","fBiz00000127980000000008","東京都","豊島区","㈱魚喜　池袋西武店","カブウオキ　イケブクロセイブテン","⑬ その他の食料・飲料販売業","","東京都豊島区南池袋1丁目28-1","西武池袋本店　B2階",35.727691,139.711505,"03-5911-6151","株式会社 魚喜","7021001002448","神奈川県藤沢市湘南台二丁目10番地５","","","","","","","届出","",""
"013116","fBiz00000129180000000370","東京都","豊島区","ダイソー　サンシャイン店","ダイソー　サンシャインテン","⑬ その他の食料・飲料販売業","小売業","東京都豊島区東池袋3丁目1番1号","サンシャインシティアルパ地下１階",35.728426,139.720592,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"013116","fBiz00000129180000001982","東京都","豊島区","ダイソー　ｉＴｅｒｒａｃｅ　落合南長崎店","ダイソー　アイテラスオチアイミナミナガサキテン","⑬ その他の食料・飲料販売業","","東京都豊島区南長崎４－５－２０","ｉＴｅｒｒａｃｅ落合南長崎店地下２階",35.724274,139.682641,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"013116","fBiz00000132650000000110","東京都","豊島区","にじいろ保育園千早","ニジイロホイクエンチハヤ","㉖ 集団給食施設","認可保育園施設","東京都豊島区千早１丁目６番７号","",35.730802,139.694188,"03-5926-6341","ライクアカデミー株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013116","fBiz00000132650000000111","東京都","豊島区","にじいろ保育園落合南長崎","ニジイロホイクエンオチアイミナミナガサキ","㉖ 集団給食施設","認可保育園施設","東京都豊島区南長崎４丁目１８番４号","",35.725694,139.684013,"03-6908-0667","ライクアカデミー株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013116","fBiz00000138650000000001","東京都","豊島区","株式会社アグリトラスト・ジャパン","カブシキカイシャアグリトラスト・ジャパン","⑧ 米穀類販売業","米穀卸","東京都豊島区池袋２丁目38番12","ウエストコート21　305",35.733358,139.708112,"03-5944-9533","株式会社アグリトラスト・ジャパン","9013301035523","東京都豊島区池袋２丁目３８番１２－３０５号ウエストコート２１","","","","","","","届出","",""
"013116","fBiz00000139870000000218","東京都","豊島区","FASTGYM24　新大塚店","ファストジムニジュウヨンシンオオツカテン","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都豊島区南大塚3-1-1　3階","",35.726193,139.729685,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
"013116","fBiz00000139870000000219","東京都","豊島区","ルネサンス早稲田","ルネサンスワセダ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都豊島区高田1-19-24","",35.714257,139.715466,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
"013116","fBiz00000139870000000220","東京都","豊島区","アミーダ駒込","アミーダコマゴメ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都豊島区駒込1-38-2駒込TRビル4階","",35.735921,139.747683,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
"013116","fBiz00000143240000000028","東京都","豊島区","コトイチ","コトイチ","⑬ その他の食料・飲料販売業","","東京都豊島区南大塚三丁目33番1号　JR大塚南口ビル内アトレヴィ大塚1階","",35.731405,139.727976,"","株式会社アトレスティル","6010001137388","東京都千代田区神田佐久間町１丁目２５番地","","","","","","","届出","",""
"013116","fBiz00000144890000000210","東京都","豊島区","キッチンオリジン　上池袋店","キッチンオリジン　カミイケブクロテン","⑬ その他の食料・飲料販売業","弁当店","東京都豊島区上池袋一丁目25番2号","",35.736760,139.720597,"03-3915-7871","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013116","fBiz00000144890000000212","東京都","豊島区","キッチンオリジン　池袋店","キッチンオリジン　イケブクロテン","⑬ その他の食料・飲料販売業","弁当店","東京都豊島区池袋二丁目53番12号","",35.733890,139.709157,"03-5625-2791","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
