"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"006000","fBiz00000101560000000001","山形県","山形市","株式会社小川製粉","カブシキガイシャオガワセイフン","⑳ 精穀・製粉業","","山形県東根市東根甲５８００番地１０","",38.417627,140.394106,"","株式会社小川製粉","7390001009359","山形県東根市大字東根甲５８００番地１０","","","","","","","届出","",""
"006000","fBiz00000103320000000006","山形県","山形市","株式会社丹野商店","カブシキカイシャタンノショウテン","⑧ 米穀類販売業","","山形県西村山郡河北町大字溝延字千苅20-2","",38.397659,140.314158,"0237732211","株式会社丹野商店","1390001012021","山形県西村山郡河北町西村山郡河北町溝延千苅20-2","","","","","","","届出","",""
"006000","fBiz00000115640000000001","山形県","山形市","東北日本ハム株式会社アレルギーケア第二工場","トウホクニッポンハムカブシキカイシャアレルギーケアダイニコウジョウ","㉔ その他の食料品製造・加工業","","山形県酒田市広栄町二丁目2-1","",38.863359,139.846216,"","東北日本ハム株式会社","1390001006510","山形県酒田市広栄町３－１","","","","","","","届出","",""
"006000","fBiz00000115920000000081","山形県","山形市","カルディコーヒーファーム　イオンモール天童店","カルディコーヒーファーム　イオンモールテンドウテン","⑬ その他の食料・飲料販売業","小売業","山形県天童市芳賀タウン北四丁目1-1","イオンモール天童 1F 1070",38.343931,140.363498,"023-651-5074","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"006000","fBiz00000117540000000024","山形県","山形市","ドラッグトップスＩＺＭＯ店","ドラッグトップスイズモテン","⑬ その他の食料・飲料販売業","小売業","山形県鶴岡市東新斎町７番７７号","",38.735413,139.817188,"0235-26-1271","株式会社星光堂薬局","5110001002772","新潟県新潟市中央区本馬越２丁目８番２１号","","","","","","","届出","",""
"006000","fBiz00000119260000000002","山形県","山形市","株式会社カトーコーポレーション","カブシキカイシャカトーコーポレーション","⑧ 米穀類販売業","卸売","山形県上山市阿弥陀地705-1","",38.119131,140.266148,"023-672-7511","株式会社カトーコーポレーション","9390001004738","山形県上山市阿弥陀地字旱田７０５番の１","","","","","","","届出","",""
"006000","fBiz00000119260000000003","山形県","山形市","農家の店トマト東根店","ノウカノミセトマトヒガシネテン","⑪ 百貨店、総合スーパー","小売り","山形県東根市大字蟹沢1873-1","",38.427823,140.372808,"0237-43-6070","株式会社カトーコーポレーション","9390001004738","山形県上山市阿弥陀地字旱田７０５番の１","","","","","","","届出","",""
"006000","fBiz00000119260000000005","山形県","山形市","農家の店トマト高畠店","ノウカノミセトマトタカハタテン","⑪ 百貨店、総合スーパー","小売り","山形県東置賜郡高畠町大字福沢1100-1","",38.003254,140.145103,"0238-57-5855","株式会社カトーコーポレーション","9390001004738","山形県上山市阿弥陀地字旱田７０５番の１","","","","","","","届出","",""
"006000","fBiz00000119260000000007","山形県","山形市","ファーマーズマーケットトマト中山店","ファーマーズマーケットトマトナカヤマテン","⑦ 野菜果物販売業","小売り","山形県東村山郡中山町長崎6118-20","",38.336592,140.279694,"023-662-4330","株式会社カトーコーポレーション","9390001004738","山形県上山市阿弥陀地字旱田７０５番の１","","","","","","","届出","",""
"006000","fBiz00000119260000000008","山形県","山形市","ファーマーズマーケットトマト天童店","ファーマーズマーケットトマトテンドウテン","⑦ 野菜果物販売業","小売り","山形県天童市北目3-7-38","",38.345649,140.376835,"023-673-9512","株式会社カトーコーポレーション","9390001004738","山形県上山市阿弥陀地字旱田７０５番の１","","","","","","","届出","",""
"006000","fBiz00000119260000000009","山形県","山形市","ファーマーズマーケットトマト上山店","ファーマーズマーケットトマトカミノヤマテン","⑦ 野菜果物販売業","小売り","山形県上山市金瓶字山ノ上39","",38.176269,140.296975,"023-674-6310","株式会社カトーコーポレーション","9390001004738","山形県上山市阿弥陀地字旱田７０５番の１","","","","","","","届出","",""
"006000","fBiz00000119840000000001","山形県","山形市","株式会社　柿本商店","カブシキカイシャ　カキモトショウテン","⑧ 米穀類販売業","米穀類販売業","山形県新庄市栄町6番2号","",38.759586,140.295940,"0233-22-0321","株式会社　柿本商店","3390001008538","山形県新庄市栄町6-2","","","","","","","届出","",""
"006000","fBiz00000120620000000001","山形県","山形市","","","⑰ 農産保存食料品製造・加工業","個人","","","","","","","","","","","","","","","届出","",""
"006000","fBiz00000120780000000001","山形県","山形市","奥山こんにゃく店","オクヤマコンニャクテン","⑰ 農産保存食料品製造・加工業","","山形県東根市沼沢2331","",38.408100,140.447732,"0237442962","奥山専一","","山形県東根市沼沢2331","","","","","","","届出","",""
"006000","fBiz00000121440000000004","山形県","山形市","（株）米澤紀伊國屋","カブシキガイシャヨネザワキノクニヤ","⑮ 食肉製品製造業","","山形県米沢市丸の内一丁目６－２","","","","0238-23-2260","株式会社米澤紀伊國屋","8390001010225","山形県米沢市丸の内１丁目６番２号","2327",2022/09/20,2022/09/20,2022/09/20,2028/09/30,"","許可"," ",""
"006000","fBiz00000121440000000005","山形県","山形市","（株）米澤紀伊國屋","カブシキガイシャヨネザワキノクニヤ","㉕ そうざい製造業","","山形県米沢市丸の内一丁目６－２","","","","0238-23-2260","株式会社米澤紀伊國屋","8390001010225","山形県米沢市丸の内１丁目６番２号","2328",2022/09/20,2022/09/20,2022/09/20,2028/09/30,"","許可"," ",""
"006000","fBiz00000121440000000006","山形県","山形市","（株）米澤紀伊國屋","カブシキガイシャヨネザワキノクニヤ","③ 食肉販売業","","山形県米沢市丸の内一丁目６－２","","","","0238-23-2260","株式会社米澤紀伊國屋","8390001010225","山形県米沢市丸の内１丁目６番２号","2329",2022/09/20,2022/09/20,2022/09/20,2028/09/30,"","許可"," ",""
"006000","fBiz00000121810000000002","山形県","山形市","村山市観光物産協会","ムラヤマシカンコウブッサンキョウカイ","⑦ 野菜果物販売業","","山形県村山市楯岡新町1-10-1","",38.477070,140.386316,"","（一社）村山市観光物産協会","7390005008126","山形県村山市村山市楯岡新町1-10-1","","","","","","","届出","",""
"006000","fBiz00000121810000000002","山形県","山形市","村山市観光物産協会","ムラヤマシカンコウブッサンキョウカイ","⑧ 米穀類販売業","","山形県村山市楯岡新町1-10-1","",38.477070,140.386316,"","（一社）村山市観光物産協会","7390005008126","山形県村山市村山市楯岡新町1-10-1","","","","","","","届出","",""
"006000","fBiz00000121810000000002","山形県","山形市","村山市観光物産協会","ムラヤマシカンコウブッサンキョウカイ","㉙ その他","","山形県村山市楯岡新町1-10-1","",38.477070,140.386316,"","（一社）村山市観光物産協会","7390005008126","山形県村山市村山市楯岡新町1-10-1","","","","","","","届出","",""
"006000","fBiz00000121810000000003","山形県","山形市","","","⑦ 野菜果物販売業","","","","","","","","","","","","","","","","届出","",""
"006000","fBiz00000122450000000001","山形県","山形市","株式会社　丹野こんにゃく","カブシキカイシャ　タンノコンニャク","⑰ 農産保存食料品製造・加工業","製造・販売","山形県上山市皆沢諏訪前608-1","",38.166183,140.333509,"023-674-2351","株式会社丹野こんにゃく","1390001004803","山形県上山市楢下１２３３番地の２","","","","","","","届出","",""
"006000","fBiz00000122450000000003","山形県","山形市","株式会社　丹野こんにゃく","カブシキカイシャ　タンノコンニャク","⑰ 農産保存食料品製造・加工業","製造・販売","山形県上山市皆沢諏訪前608-1","",38.166183,140.333509,"023-674-2351","株式会社丹野こんにゃく","1390001004803","山形県上山市楢下１２３３番地の２","","","","","","","届出","",""
"006000","fBiz00000122450000000004","山形県","山形市","（株）丹野こんにゃく","カブタンノコンニャク","① 飲食店営業","定食料理","山形県上山市皆沢字諏訪前６０８－１","",38.100600,140.291235,"","株式会社丹野こんにゃく","1390001004803","山形県上山市楢下１２３３番地の２","1199",2021/07/19,2021/07/19,2021/08/01,2027/07/31,"","許可","",""
"006000","fBiz00000122450000000005","山形県","山形市","株式会社　丹野こんにゃく","カブシキカイシャ　タンノコンニャク","⑪ 菓子製造業","","山形県上山市皆沢字諏訪前６０８－１","",38.100600,140.291235,"023-674-2351","株式会社丹野こんにゃく","1390001004803","山形県上山市楢下１２３３番地の２","1200",2021/07/19,2021/07/19,2021/08/01,2027/07/31,"","許可","",""
"006000","fBiz00000122450000000006","山形県","山形市","（株）丹野こんにゃく","カブ　タンノコンニャク","① 飲食店営業","","山形県上山市皆沢字諏訪前６０４－１","","","","023-674-2351","株式会社丹野こんにゃく","1390001004803","山形県上山市楢下１２３３番地の２","1257",2022/07/13,2022/07/13,2022/07/13,2028/07/31,"","許可"," ",""
"006000","fBiz00000122450000000007","山形県","山形市","丹野こんにゃくキッチンカー","タンノコンニャクキッチンカー","① 飲食店営業","","山形県上山市ほか山形県一円","","","","","株式会社丹野こんにゃく","1390001004803","山形県上山市楢下１２３３番地の２","1311",2022/08/26,2022/08/26,2022/08/26,2028/07/31,"","許可","200L程度の水を積載する",""
"006000","fBiz00000122590000000001","山形県","山形市","しばた農園","シバタノウエン","⑰ 農産保存食料品製造・加工業","","山形県東根市四ツ家1丁目5-16","",38.433220,140.381873,"0237-51-4441","柴田由美子","","山形県東根市四ツ家1丁目5-16","","","","","","","届出","",""
"006000","fBiz00000122910000000001","山形県","山形市","自然屋石川","シゼンヤイシカワ","⑰ 農産保存食料品製造・加工業","","","","","","","石川由香理","","山形県東置賜郡高畠町上和田1357","","","","","","","届出","",""
"006000","fBiz00000123140000000002","山形県","山形市","丸原鯉屋","マルハラコイヤ","① 飲食店営業","","山形県寒河江市柴橋662-1","","","","","","","","1343",2021/09/27,2021/09/27,2021/09/27,2026/09/30,"","許可","",""
"006000","fBiz00000123140000000002","山形県","山形市","丸原鯉屋","マルハラコイヤ","㉕ そうざい製造業","","山形県寒河江市柴橋662-1","","","","","","","","1344",2021/09/27,2021/09/27,2021/09/27,2026/09/30,"","許可","",""
"006000","fBiz00000123230000000001","山形県","山形市","藤橋農園","フジハシノウエン","⑰ 農産保存食料品製造・加工業","","山形県村山市楯岡笛田三丁目３－１１－１３","",38.475244,140.398886,"0237-55-5977","藤橋トミ子","","山形県村山市楯岡笛田三丁目３－１１－１３","","","","","","","届出","",""
"006000","fBiz00000123720000000003","山形県","山形市","","","⑰ 農産保存食料品製造・加工業","","","","","","","","","","","","","","","","届出","",""
"006000","fBiz00000123880000000001","山形県","山形市","太田","オオタ","⑰ 農産保存食料品製造・加工業","","山形県東根市野川2394-4","",38.405277,140.440605,"0237441413","太田ミノエ","","山形県東根市野川2394-4","","","","","","","届出","",""
"006000","fBiz00000124350000000002","山形県","山形市","有限会社コクブン","ユウゲンガイシャコクブン","⑧ 米穀類販売業","","山形県尾花沢市名木沢83","",38.661344,140.345876,"0237252707","有限会社コクブン","2390002011839","山形県尾花沢市名木沢83","","","","","","","届出","",""
