"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"019201","fBiz00000116360000000001","山梨県","甲府市","株式会社UNKOROHIME","カブシキガイシャウンコロヒメ","⑨ 通信販売・訪問販売による販売業","通信販売・訪問販売による販売業","山梨県甲府市若松町４−７","アーバンシティ甲府若松ウインフォート２０７",35.655732,138.570765,"0552092490","株式会社ＵＮＫＯＲＯＨＩＭＥ","2012401035992","山梨県甲府市若松町４番７号アーバンシティ甲府若松ウインフォート２０７","","","","","","","届出","",""
"019201","fBiz00000126850000000002","山梨県","甲府市","清月　貢川店","セイゲツ　クガワテン","⑬ その他の食料・飲料販売業","","山梨県甲府市貢川本町9-33","",35.655019,138.550528,"0552207000","株式会社　清月","5090001004945","山梨県南アルプス市桃園591","","","","","","","届出","",""
"019201","fBiz00000126850000000007","山梨県","甲府市","清月　セレオ甲府店","セイゲツ　セレオコウフテン","⑬ その他の食料・飲料販売業","","山梨県甲府市丸の内1-1-8","",35.667335,138.567850,"055-236-0688","株式会社　清月","5090001004945","山梨県南アルプス市桃園591","","","","","","","届出","",""
"019201","fBiz00000129180000000855","山梨県","甲府市","ダイソー　オギノイーストモールショッピングセンターバリオ店","ダイソー　オギノイーストモールショッピングセンターバリオテン","⑬ その他の食料・飲料販売業","","山梨県甲府市朝気３－１－１２","オギノイーストモールＳＣバリオ２階",35.649965,138.584479,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"019201","fBiz00000129180000000862","山梨県","甲府市","ダイソー　グリーンタウン甲府東店","ダイソー　グリーンタウンコウフヒガシテン","⑬ その他の食料・飲料販売業","","山梨県甲府市向町２０２","グリーンタウン甲府東内",35.648142,138.609663,"","株式会社大創産業","7240001022681","広島県東広島市西条吉行東一丁目４番１４号","","","","","","","届出","",""
"019201","fBiz00000138470000000294","山梨県","甲府市","ダイレックス貢川店","ダイレックスクガワテン","⑪ 百貨店、総合スーパー","ﾃﾞｨｽｶｳﾝﾄｽﾄｱ","山梨県甲府市徳行1丁目6番4号","",35.655105,138.543315,"055-298-4400","ダイレックス株式会社","6300001004245","佐賀県佐賀市高木瀬町大字長瀬９３０番地","","","","","","","届出","",""
"019201","fBiz00000145420000000039","山梨県","甲府市","いちやまマート増坪店　清流物語","イチヤママートマスツボテン　セイリュウモノガタリ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","水の量り売り自動販売機","山梨県甲府市住吉本町1188","",35.638790,138.591643,"","ビーエスエス株式会社","3010001122467","東京都中央区日本橋二丁目16番2号","","","","","","","届出","",""
"019201","fBiz00000145420000000041","山梨県","甲府市","いちやまマート塩部店　清流物語","イチヤママートシオベテン　セイリュウモノガタリ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","水の量り売り自動販売機","山梨県甲府市塩部1-1-10","",35.670178,138.559875,"","ビーエスエス株式会社","3010001122467","東京都中央区日本橋二丁目16番2号","","","","","","","届出","",""
"019201","fBiz00000145420000000042","山梨県","甲府市","いちやまマート徳行店　清流物語","イチヤママートトクギョウテン　セイリュウモノガタリ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","水の量り売り自動販売機","山梨県甲府市徳行2-13-3","",35.650642,138.546032,"","ビーエスエス株式会社","3010001122467","東京都中央区日本橋二丁目16番2号","","","","","","","届出","",""
"019201","fBiz00000145420000000051","山梨県","甲府市","いちやまマート湯村店　清流物語","イチヤママートユムラテン　セイリュウモノガタリ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水の量り売り自動販売機","山梨県甲府市千塚1-9-13","",35.680400,138.545143,"","ビーエスエス株式会社","3010001122467","東京都中央区日本橋二丁目16番2号","","","","","","","届出","",""
