"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"002000","fBiz00000102270000000001","青森県","青森市","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"002000","fBiz00000102930000000001","青森県","青森市","介護サービスまごころ","カイゴサービスマゴコロ","㉖ 集団給食施設","介護施設","青森県五所川原市唐笠柳字藤巻478-17","",40.794018,140.462940,"0173-34-6682","株式会社まごころ","2420001008353","青森県五所川原市唐笠柳字藤巻478-17","","","","","","","届出","",""
"002000","fBiz00000104310000000001","青森県","青森市","住宅型有料老人ホーム　お多福","ジュウタクガタユウリョウロウジンホームオタフク","㉖ 集団給食施設","集団給食施設","青森県弘前市稔町25番地1","",40.581543,140.465709,"0172887837","有限会社つるかめケアセンター","5420002016154","青森県弘前市大字門外４丁目５番地１２","","","","","","","届出","",""
"002000","fBiz00000104310000000002","青森県","青森市","住宅型有料老人ホーム　安心ハウス　いずみの","ジュウタクガタユウリョウロウジンホームアンシンハウスイズミノ","㉖ 集団給食施設","集団給食施設","青森県弘前市泉野4丁目13番地18","",40.575379,140.499604,"0172893271","有限会社つるかめケアセンター","5420002016154","青森県弘前市大字門外４丁目５番地１２","","","","","","","届出","",""
"002000","fBiz00000104460000000001","青森県","青森市","大鰐療育センター","オオワニリョウイクセンター","㉖ 集団給食施設","","青森県南津軽郡大鰐町苦木字野尻170-1","",40.510830,140.597248,"0172483134","社会福祉法人素樸会","4420005005196","青森県南津軽郡大鰐町大字苦木字野尻１７０番地１","","","","","","","届出","",""
"002000","fBiz00000106620000000001","青森県","青森市","日本フードパッカー株式会社青森工場","ニッポンフードパッカーカブシキカイシャアオモリコウジョウ","㉖ 集団給食施設","","青森県上北郡おいらせ町松原2-132-1","",40.616508,141.456809,"0178-52-3181","日本フードパッカー株式会社青森工場","9420001011573","青森県上北郡おいらせ町松原二丁目132-1","","","","","","","届出","",""
"002000","fBiz00000107420000000232","青森県","青森市","株式会社九州屋　さくら野弘前店","カブシキガイシャキュウシュウヤ　サクラノヒロサキテン","⑦ 野菜果物販売業","","青森県弘前市土手町3-10-1","さくら野弘前店１F",40.598754,140.475341,"017-226-8325","株式会社九州屋","4010101000976","東京都八王子市越野24-1","","","","","","","届出","",""
"002000","fBiz00000110900000000067","青森県","青森市","北野エース　青森エルム店","キタノエース　アオモリエルムテン","⑬ その他の食料・飲料販売業","","青森県五所川原市唐笠柳字藤巻５１７－１","ＥＬＭ１Ｆ",40.800380,140.453263,"0173-26-7441","株式会社エース","9140001078096","兵庫県伊丹市中央四丁目6番24号","","","","","","","届出","",""
"002000","fBiz00000110900000000068","青森県","青森市","北野エースフーズブティック 青森エルム店","キタノエースフーズブティック　アオモリエルムテン","⑬ その他の食料・飲料販売業","","青森県五所川原市唐笠柳字藤巻５１７－１","ＥＬＭ１Ｆ",40.800380,140.453263,"0173-26-7461","株式会社エース","9140001078096","兵庫県伊丹市中央四丁目6番24号","","","","","","","届出","",""
"002000","fBiz00000115890000000001","青森県","青森市","株式会社オヤマ・アグリサービス","カブシキガイシャオヤマアグリサービス","⑧ 米穀類販売業","","青森県弘前市熊嶋字亀田107-1","",40.611862,140.439835,"0172-82-3553","株式会社オヤマ・アグリサービス","4420001009688","青森県弘前市熊嶋字亀田107-1","","","","","","","届出","",""
"002000","fBiz00000115920000000033","青森県","青森市","カルディコーヒーファーム　イオンモール下田店","カルディコーヒーファーム　イオンモールシモダテン","⑬ その他の食料・飲料販売業","小売業","青森県上北郡おいらせ町中野平40-1","イオンモール下田 1F",40.601337,141.420109,"0178-50-3174","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"002000","fBiz00000115920000000482","青森県","青森市","カルディコーヒーファーム　五所川原エルム店","カルディコーヒーファーム　ゴショガワラエルムテン","⑬ その他の食料・飲料販売業","","青森県五所川原市唐笠柳字藤巻517-1","ELM1F",40.800380,140.453263,"0173-33-6067","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"002000","fBiz00000117720000000002","青森県","青森市","","","㉔ その他の食料品製造・加工業","","","","","","","","","","","","","","","","届出","",""
"002000","fBiz00000129070000000003","青森県","青森市","株式会社トーサム","カブシキガイシャトーサム","⑦ 野菜果物販売業","水産加工食品製造業　道の駅","青森県五所川原市相内実取287-1058","",41.046031,140.383937,"0173-62-3556","株式会社トーサム","2420001008312","青森県五所川原市相内実取２８７番地１０５８","","","","","","","届出","",""
"002000","fBiz00000129070000000003","青森県","青森市","株式会社トーサム","カブシキガイシャトーサム","⑧ 米穀類販売業","水産加工食品製造業　道の駅","青森県五所川原市相内実取287-1058","",41.046031,140.383937,"0173-62-3556","株式会社トーサム","2420001008312","青森県五所川原市相内実取２８７番地１０５８","","","","","","","届出","",""
