"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"024202","fBiz00000103910000000061","三重県","四日市市","Ｖ・drug　四日市泊店","ブイ・ドラッグ　ヨッカイチトマリテン","⑬ その他の食料・飲料販売業","ドラッグストア","三重県四日市市泊山崎町9-39","",34.941981,136.596435,"059-349-5721","中部薬品株式会社","4200001020808","岐阜県多治見市高根町四丁目29番地","","","","","","","届出","",""
"024202","fBiz00000105520000000001","三重県","四日市市","九鬼産業株式会社　本社工場","クキサンギョウカブシキガイシャ　ホンシャコウジョウ","㉔ その他の食料品製造・加工業","","三重県四日市市尾上町11番地","",34.960014,136.633938,"","九鬼産業株式会社","7190001014718","三重県四日市市尾上町11番地","","","","","","","届出","",""
"024202","fBiz00000107720000000107","三重県","四日市市","わくわく広場　アピタ四日市店","ワクワクヒロバ　アピタヨッカイチテン","⑪ 百貨店、総合スーパー","","","","","","","","","","","","","","","","届出","",""
"024202","fBiz00000107720000000119","三重県","四日市市","わくわく広場　イオンタウン四日市泊店","ワクワクヒロバ　イオンタウンヨッカイチトマリテン","⑪ 百貨店、総合スーパー","","","","","","","","","","","","","","","","届出","",""
"024202","fBiz00000108410000000169","三重県","四日市市","AIRSIDE WORKS","エアーサイドワークス","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","三重県四日市市中川原1-1-25","",34.966864,136.607702,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"024202","fBiz00000108410000000170","三重県","四日市市","AIRSIDE WORKS","エアーサイドワークス","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","三重県四日市市中川原1-1-25","",34.966864,136.607702,"","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"024202","fBiz00000111300000000002","三重県","四日市市","富士電機株式会社三重工場","フジデンキカブシキカイシャミエコウジョウ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","三重県四日市市富士町1ｰ27","",34.985580,136.638857,"0593301511","富士電機株式会社","9020001071492","神奈川県川崎市川崎区田辺新田１番１号","","","","","","","届出","",""
"024202","fBiz00000113080000000055","三重県","四日市市","ドン・キホーテアピタ四日市店","ドン・キホーテアピタヨッカイチテン","⑪ 百貨店、総合スーパー","","三重県四日市市安島一丁目３番３１号","",34.968314,136.616695,"0570-01-0038","UDリテール株式会社","3013301041403","神奈川県横浜市神奈川区入江二丁目18番地","","","","","","","届出","",""
"024202","fBiz00000115230000000001","三重県","四日市市","株式会社　伊藤製煎部本店","カブシキガイシャ　イトウセイセンブホンテン","㉔ その他の食料品製造・加工業","菓子種原料製造業","三重県四日市市天カ須賀二丁目２３番６号","",35.013194,136.668405,"059-365-2101","株式会社　伊藤製煎部本店","5190001014315","三重県四日市市天カ須賀二丁目23番6号","","","","","","","届出","",""
"024202","fBiz00000115920000000366","三重県","四日市市","カルディコーヒーファーム　イオンタウン四日市泊店","カルディコーヒーファーム　イオンタウンヨツカイチドマリテン","⑬ その他の食料・飲料販売業","食品販売","三重県四日市市泊小柳町4-5-1 ","イオンタウン四日市泊1F",34.938703,136.601474,"059-348-7557","株式会社キャメル珈琲","6010901003292","東京都世田谷区代田2-31-8","","","","","","","届出","",""
"024202","fBiz00000121360000000019","三重県","四日市市","","","⑯ コーヒー製造・加工業（飲料の製造を除く。）","","","","","","","","","","","","","","","","届出","",""
