"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"013103","fBiz00000145420000000144","東京都","港区","ピーコックストア三田伊皿子店　清流物語","ピーコックストアミタイサラゴテン　セイリュウモノガタリ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水の量り売り自動販売機","東京都港区三田4-9-7","コンフォリア三田伊皿子坂1階",35.641448,139.737898,"","ビーエスエス株式会社","3010001122467","東京都江東区有明3丁目6番11号","","","","","","","届出","",""
"013103","fBiz00000145420000000145","東京都","港区","ピーコックストア芝浦アイランド店　清流物語","ピーコックストアシバウラアイランドテン　セイリュウモノガタリ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水の量り売り自動販売機","東京都港区芝浦4-22-2","",35.641227,139.752355,"","ビーエスエス株式会社","3010001122467","東京都江東区有明3丁目6番11号","","","","","","","届出","",""
"013103","fBiz00000146310000000005","東京都","港区","スターバックスコーヒー麻布十番店","スターバックスコーヒーアザブジュウバンテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区麻布十番1-11-14","ＳＢＳビル１～３階",35.655768,139.736054,"03-5575-0917","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000006","東京都","港区","スターバックスコーヒー愛宕グリーンヒルズ店","スターバックスコーヒーアタゴグリーンヒルズテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区愛宕2-5-1","愛宕グリーンヒルズＭＯＲＩタワー2階ー２",35.662140,139.748892,"03-3435-1755","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000010","東京都","港区","スターバックスコーヒー赤坂インターシティAIR店","スターバックスコーヒーアカサカインターシティーエアーテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区赤坂1-8-1","赤坂インターシティAIR1階　店舗１－a",35.670049,139.742701,"03-5545-3307","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000015","東京都","港区","スターバックスコーヒー 青山骨董通り店","スターバックスコーヒー　アオヤマコットウドオリテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区南青山5-10-1","H2 AOYAMA BUILDING1階",35.662740,139.710989,"03-5468-1608","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000033","東京都","港区","スターバックスコーヒー青山ビルヂング店","スターバックスコーヒーアオヤマビルヂングテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区北青山1-2-3","青山ビルヂング1階",35.673025,139.723593,"03-5413-4630","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000035","東京都","港区","スターバックスコーヒー虎ノ門ヒルズ ビジネスタワー店","スターバックスコーヒートラノモンヒルズ ビジネスタワーテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区虎ノ門1-17-1","虎ノ門ヒルズビジネスタワー１階",35.667766,139.750073,"03-6268-8733","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000038","東京都","港区","スターバックスコーヒー東京ワールドゲート神谷町店","スターバックスコーヒートウキョウワールドゲートカミヤチョウテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区虎ノ門4-1-1","神谷町トラストタワー１階",35.665437,139.745261,"03-6435-8012","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000048","東京都","港区","スターバックスコーヒー虎ノ門駅前店","スターバックスコーヒートラノモンエキマエテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区虎ノ門1-1-23","ウンピン虎ノ門ビル 1階",35.670366,139.750233,"03-5512-1102","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000050","東京都","港区","スターバックスコーヒー新橋駅前店","スターバックスコーヒーシンバシエキマエテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区新橋2-19-3","カシケイビル 1階",35.666737,139.759637,"03-3573-6815","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000053","東京都","港区","スターバックスコーヒー赤坂溜池タワー店","スターバックスコーヒーアカサカタメイケタワーテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区赤坂2-17-1","赤坂溜池タワー1階",35.671324,139.739043,"03-3505-6810","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000056","東京都","港区","スターバックスコーヒー六本木ヒルズ ウエストウォーク店","スターバックスコーヒーロッポンギヒルズウエストウォークテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区六本木6-10-1","六本木ヒルズ森タワーウェストウォーク２０２",35.659918,139.729858,"03-3403-7713","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000057","東京都","港区","スターバックスコーヒー汐留シティセンター店","スターバックスコーヒーシオドメシティセンターテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区東新橋1-5-2","汐留シティセンター1階１０１",35.665577,139.760815,"03-5537-2780","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000065","東京都","港区","スターバックスコーヒーカレッタ汐留店","スターバックスコーヒーカレッタシオドメテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区東新橋1-8-2","カレッタ汐留地下1階B-41",35.664958,139.762513,"03-5537-2471","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000076","東京都","港区","スターバックスコーヒームスブ田町4階店","スターバックスコーヒームスブタマチヨンカイテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区芝浦3-1-21","ｍｓｂ　Ｔａｍａｃｈｉ 田町ステーションタワーS 4階　Ｓ４０２",35.644984,139.749263,"03-5476-7607","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000078","東京都","港区","スターバックスコーヒー新田町ビル店","スターバックスコーヒーシンタマチビルテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区芝5-34-6","新田町ビル1階",35.645913,139.746746,"03-6722-6861","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000079","東京都","港区","スターバックスコーヒー日テレプラザ店","スターバックスコーヒーニッテレプラザテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区東新橋1-6-1","日本テレビタワー 2階",35.664435,139.759926,"03-6263-9395","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000081","東京都","港区","スターバックスコーヒーアークヒルズ店","スターバックスコーヒーアークヒルズテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区赤坂1-12-32","アーク森ビル 1階",35.667149,139.740136,"03-3224-3495","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000083","東京都","港区","スターバックスコーヒー南青山２丁目店","スターバックスコーヒーミナミアオヤマニチョウメテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区南青山2-26-37","VORT外苑前Ⅰ1階",35.670041,139.717408,"03-5410-3363","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000085","東京都","港区","スターバックスコーヒー品川インターシティ店","スターバックスコーヒーシナガワインターシティテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区港南2-15-2","品川インターシティ Ｓ＆Ｒ棟　2階　206",35.627118,139.742094,"03-5462-8771","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000086","東京都","港区","スターバックスコーヒーアクセス表参道店","スターバックスコーヒーアクセスオモテサンドウテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区北青山3-6-17","アクセス表参道1階",35.664731,139.711727,"03-5466-2510","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000092","東京都","港区","スターバックスコーヒーペディ汐留店","スターバックスコーヒーペディシオドメテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区東新橋1-9-1","東京汐留ビルディング 地下２階Ｂ２０３",35.662939,139.761214,"03-6274-5021","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000094","東京都","港区","スターバックスコーヒー白金高輪店","スターバックスコーヒーシロカネタカナワテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区白金1-17-2","白金アエルシティ１階１０２",35.644393,139.733901,"03-5789-3124","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000095","東京都","港区","スターバックスコーヒー芝大門店","スターバックスコーヒーシバダイモンテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区芝公園2-3-4","リッチモンドホテル東京芝１階",35.656873,139.752266,"03-6430-7950","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000110","東京都","港区","スターバックスコーヒームスブ田町2階店","スターバックスコーヒームスブタマチニカイテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区芝浦3-1-21","msb Tamachi 田町ステーションタワーS 2階 S205",35.644984,139.749263,"03-5476-7750","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000119","東京都","港区","スターバックスコーヒー虎ノ門２丁目タワー店","スターバックスコーヒートラノモンニチョウメタワーテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区虎ノ門2-3-17","虎ノ門２丁目タワー1階",35.668408,139.746761,"03-3592-5021","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000123","東京都","港区","スターバックスコーヒー六本木７丁目店","スターバックスコーヒーロッポンギナナチョウメテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区六本木7-14-1","東李閣ビル 1階、2階",35.663619,139.731694,"03-3475-3312","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000124","東京都","港区","スターバックスコーヒー赤坂見附店","スターバックスコーヒーアカサカミツケテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区赤坂3-21-20","赤坂ロングビーチビル 1階",35.677206,139.735704,"03-5570-1305","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000126","東京都","港区","スターバックスコーヒー南青山骨董通り店","スターバックスコーヒーミナミアオヤマコットウドオリテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区南青山5-4-27","Ｂａｒｂｉｚｏｎ１０４",35.661295,139.714603,"03-5766-1405","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000133","東京都","港区","スターバックスコーヒーアクアシティお台場店","スターバックスコーヒーアクアシティオダイバテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区台場1-7-1","アクアシティお台場3階",35.628743,139.774478,"03-5564-2010","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000146","東京都","港区","スターバックスコーヒー高輪ゲートウェイ駅店","スターバックスコーヒータカナワゲートウェイエキテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区港南二丁目１番２２０号","高輪ゲートウェイ駅3階",35.635721,139.740933,"03-6277-2508","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000151","東京都","港区","スターバックスコーヒー六本木ヒルズメトロハット／ハリウッドプラザ店","ロッポンギヒルズメトロハットハリウッドプラザテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区六本木6-4-1","メトロハット／ハリウッドプラザ地下1階A1ｰB1-1,2",35.661356,139.730123,"03-3403-7716","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000156","東京都","港区","スターバックスコーヒー六本木ヒルズ ウエストウォーク ラウンジ店","スターバックスコーヒーロッポンギヒルズウエストウォークラウンジテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区六本木6-10-1","森タワー1階",35.659918,139.729858,"03-5771-1117","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000158","東京都","港区","スターバックスコーヒーアークヒルズサウスタワー店","スターバックスコーヒーアークヒルズサウスタワーテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区六本木1-4-5","アークヒルズサウスタワー2階",35.665694,139.739444,"03-5572-6835","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000162","東京都","港区","スターバックスコーヒー東京ミッドタウン店","スターバックスコーヒートウキョウミッドタウンテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区赤坂9-7-2","東京ミッドタウンB棟１，２階B0103",35.665261,139.731308,"03-5413-6531","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000000171","東京都","港区","スターバックスコーヒー赤坂Bizタワー店","スターバックスコーヒーアカサカビズタワーテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区赤坂5-3-1","赤坂Bizタワー2階206",35.673569,139.736704,"03-5574-8560","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000001985","東京都","港区","","","⑬ その他の食料・飲料販売業","喫茶店","","","","","","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000002021","東京都","港区","スターバックスコーヒー田町タワー店","スターバックスコーヒータマチタワーテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区芝五丁目３３番１１号","田町タワー１階１-Ｂ",35.646795,139.748650,"03-6665-8812","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000002128","東京都","港区","スターバックスコーヒー麻布台ヒルズ店","スターバックスコーヒーアザブダイヒルズテン","⑬ その他の食料・飲料販売業","喫茶店","東京都港区麻布台一丁目３番１号","麻布台ヒルズタワープラザ地下１階Ａ-Ｂ１-１・２",35.660758,139.740943,"03-6459-1840","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013103","fBiz00000146310000002189","東京都","港区","スターバックスコーヒー六本木ヒルズ　ウエストウォーク店","スターバックスコーヒーロッポンギヒルズ　ウエストウォークテン","① 飲食店営業","喫茶店","東京都港区六本木六丁目１０番１号","六本木ヒルズ森タワーウェストウォーク２０２",35.660452,139.729231,"03-3403-7713","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","６港み生食営台１５７号",2024/04/17,2024/04/17,2024/04/17,2031/04/17,"","許可","",""
"013103","fBiz00000148120000000002","東京都","港区","","","⑥ 弁当販売業","","","","","","","","","","","","","","","","届出","",""
"013103","fBiz00000148120000000016","東京都","港区","","","⑥ 弁当販売業","","","","","","","","","","","","","","","","届出","",""
"013103","fBiz00000148120000000044","東京都","港区","","","⑥ 弁当販売業","","","","","","","","","","","","","","","","届出","",""
