"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"013120","fBiz00000130560000000001","東京都","練馬区","かちどき製粉株式会社","カチドキセイフンカブシキガイシャ","⑳ 精穀・製粉業","製造業","東京都練馬区南田中３丁目８－１３","",35.738202,139.618872,"0339965191","かちどき製粉株式会社","4011601001480","東京都練馬区南田中３丁目１８番２６号","","","","","","","届出","",""
"013120","fBiz00000132650000000024","東京都","練馬区","にじいろ保育園練馬中村","ニジイロホイクエンネリマナカムラ","㉖ 集団給食施設","認可保育園施設","東京都練馬区中村1丁目19番9号","",35.733676,139.645591,"03-5848-7281","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000040","東京都","練馬区","にじいろ保育園新桜台","ニジイロホイクエンシンサクラダイ","㉖ 集団給食施設","認可保育園施設","東京都練馬区桜台2丁目3番8号","",35.743278,139.667730,"03-6915-8290","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000041","東京都","練馬区","にじいろ保育園練馬高松","ニジイロホイクエンネリマタカマツ","㉖ 集団給食施設","認可保育園施設","東京都練馬区高松1丁目4番14号","",35.745812,139.635587,"03-5848-7973","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000042","東京都","練馬区","にじいろ保育園南田中","ニジイロホイクエンミナミタナカ","㉖ 集団給食施設","認可保育園施設","東京都練馬区南田中1丁目9番3号","",35.731743,139.620350,"03-6913-1681","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000057","東京都","練馬区","にじいろ保育園早宮","ニジイロホイクエンハヤミヤ","㉖ 集団給食施設","認可保育園施設","東京都練馬区早宮2丁目25番18号","",35.754873,139.650570,"03-6906-9631","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000058","東京都","練馬区","にじいろ保育園平和台","ニジイロホイクエンヘイワダイ","㉖ 集団給食施設","認可保育園施設","東京都練馬区平和台1丁目31番9号","",35.757335,139.662846,"03-6281-0522","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000059","東京都","練馬区","にじいろ保育園氷川台","ニジイロホイクエンヒカワダイ","㉖ 集団給食施設","認可保育園施設","東京都練馬区氷川台4丁目49番24号","",35.752008,139.666193,"03-6281-0486","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000060","東京都","練馬区","にじいろ保育園氷川台駅前","ニジイロホイクエンヒカワダイエキマエ","㉖ 集団給食施設","認可保育園施設","東京都練馬区氷川台4丁目53番17号","",35.751350,139.664177,"03-6914-8162","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000061","東京都","練馬区","にじいろ保育園大泉学園","ニジイホイクエンオオイズミガクエン","㉖ 集団給食施設","認可保育園施設","東京都練馬区東大泉2丁目15番15号","",35.753631,139.596967,"03-5935-8576","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000062","東京都","練馬区","にじいろ保育園大泉学園南","ニジイロホイクエンオオイズミガクエンミナミ","㉖ 集団給食施設","認可保育園施設","東京都練馬区東大泉6丁目34番18号","",35.747294,139.584976,"03-6904-4530","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000063","東京都","練馬区","にじいろ保育園東大泉","ニジイロホイクエンヒガシオオイズミ","㉖ 集団給食施設","認可保育園施設","東京都練馬区東大泉1丁目12番10号","",35.747637,139.591386,"03-5935-8675","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000064","東京都","練馬区","にじいろ保育園石神井町","ニジイロホイクエンシャクジイマチ","㉖ 集団給食施設","認可保育園施設","東京都練馬区石神井町8丁目22番14号","",35.746542,139.599615,"03-6913-3417","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000065","東京都","練馬区","にじいろ保育園上石神井","ニジイロホイクエンカミシャクジイ","㉖ 集団給食施設","認可保育園施設","東京都練馬区上石神井1丁目37番18号","",35.724617,139.586839,"03-6904-7873","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000066","東京都","練馬区","にじいろ保育園関町北","ニジイロホイクエンセキマチキタ","㉖ 集団給食施設","認可保育園施設","東京都練馬区関町北2丁目23番14号","",35.726611,139.575272,"03-6904-8256","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000067","東京都","練馬区","にじいろ保育園中村一丁目","ニジイロホイクエンナカムライッチョウメ","㉖ 集団給食施設","認可保育園施設","東京都練馬区中村1丁目15番29号","",35.732004,139.646265,"03-5848-5681","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000068","東京都","練馬区","にじいろ保育園ルーム練馬","ニジイロホイクエンルームネリマ","㉖ 集団給食施設","認可保育園施設","東京都練馬区豊玉北6丁目13番17号","グローリア初穂練馬101号",35.736426,139.651743,"03-5946-6505","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000069","東京都","練馬区","にじいろ保育園ルーム桜台","ニジイロホイクエンルームサクラダイ","㉖ 集団給食施設","認可保育園施設","東京都練馬区桜台3丁目42番6号","桜台パークホームズコンソート107号",35.747444,139.663610,"03-6914-7252","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000151","東京都","練馬区","にじいろ保育園関町北五丁目","ニジイロホイクエンセキマチキタゴチョウメ","㉖ 集団給食施設","認可保育園施設","東京都練馬区関町北五丁目12番9号","",35.732873,139.572693,"0369049550","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000166","東京都","練馬区","にじいろ保育園高野台","ニジイロホイクエンタカノダイ","㉖ 集団給食施設","","東京都練馬区高野台3丁目15番1号","",35.744629,139.615725,"03-6913-3407","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000132650000000167","東京都","練馬区","にじいろ保育園三原台","ニジイロホイクエンミハラダイ","㉖ 集団給食施設","","東京都練馬区三原台3丁目13番26号","",35.755198,139.599763,"03-6913-3407","ライクキッズ株式会社","7021001004691","東京都渋谷区道玄坂一丁目12番1号　渋谷マークシティウェスト","","","","","","","届出","",""
"013120","fBiz00000139140000001217","東京都","練馬区","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","カップ式自動販売機","","","","","","","","","","","","","","","届出","",""
"013120","fBiz00000139140000001480","東京都","練馬区","","","⑤ コップ式自動販売機（自動洗浄・屋内設置）","自動販売機","","","","","","","","","","","","","","","届出","",""
"013120","fBiz00000139870000000311","東京都","練馬区","FASTGYM24　豊島園","ファストジムトシマエン","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都練馬区練馬4-6-8","",35.740448,139.648863,"03-5912-2591","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
"013120","fBiz00000139870000000453","東京都","練馬区","アミーダ江古田","アミーダエコダ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都練馬区旭丘1丁目76-6","Rootus Ekoda 3F",35.737051,139.672415,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
"013120","fBiz00000139870000000538","東京都","練馬区","FASTGYM24氷川台","ファストジムニジュウヨンヒカワダイ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都練馬区氷川台3-39-7","ミリオンアネックス氷川台2F",35.750104,139.664939,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
"013120","fBiz00000139870000000642","東京都","練馬区","snap fitness 練馬店","スナップフィットネスネリマテン","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都練馬区豊玉北5-16-12-2F","",35.736766,139.655292,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
"013120","fBiz00000139870000000677","東京都","練馬区","FIT EASY 練馬中村橋","フィットイージーネリマナカムラバシ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都練馬区向山1-19-3","",35.738889,139.638976,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
"013120","fBiz00000143240000000011","東京都","練馬区","コトイチ光が丘店","コトイチヒカリガオカテン","⑬ その他の食料・飲料販売業","食料品販売（製造無し）","東京都練馬区光が丘5-1-1","光が丘IMA　B１F",35.758944,139.628812,"03-6904-3820","株式会社アトレスティル","6010001137388","東京都千代田区神田佐久間町１丁目２５番地","","","","","","","届出","",""
"013120","fBiz00000143440000000003","東京都","練馬区","サニーライフ練馬豊玉","サニーライフネリマトヨタマ","㉖ 集団給食施設","有料老人ホーム","東京都練馬区豊玉中2丁目8番10号","",35.731421,139.659717,"03-3991-0036","株式会社川島コーポレーション","2040001050435","千葉県君津市東猪原248番地2","","","","","","","届出","",""
"013120","fBiz00000143440000000017","東京都","練馬区","サニーライフ練馬関町","サニーライフネリマセキマチ","㉖ 集団給食施設","有料老人ホーム","東京都練馬区関町南４丁目２０番１６号","",35.722930,139.569165,"0335943600","株式会社川島コーポレーション","2040001050435","千葉県君津市東猪原248番地2","","","","","","","届出","",""
"013120","fBiz00000144890000000024","東京都","練馬区","オリジン弁当　光が丘店","オリジンベントウ　ヒカリガオカテン","① 飲食店営業","弁当店","東京都練馬区高松四丁目５番１２号","パピヨン・ドルメール１Ｆ",35.753614,139.630433,"03-3990-0650","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","3練健生練食第10613号",2021/08/27,2021/08/27,2021/08/27,2027/08/31,"","許可"," ",""
"013120","fBiz00000144890000000161","東京都","練馬区","キッチンオリジン　練馬店","キッチンオリジン　ネリマテン","⑬ その他の食料・飲料販売業","弁当店","東京都練馬区中村北一丁目1番16号","",35.736866,139.649475,"03-3825-2788","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013120","fBiz00000144890000000162","東京都","練馬区","オリジン弁当　光が丘店","オリジンベントウ　ヒカリガオカテン","⑬ その他の食料・飲料販売業","弁当店","東京都練馬区高松四丁目5番12号","パピヨンドルメール1階",35.753614,139.630433,"03-3990-0650","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013120","fBiz00001449590000000001","東京都","練馬区","マーガレット保育園","マーガレットホイクエン","㉖ 集団給食施設","保育園","東京都練馬区大泉学園町6-15-34","",35.769521,139.578016,"0339242003","社会福祉法人マーガレット学園","5011605000478","東京都練馬区大泉学園町６丁目１５番３４号","","","","","","","届出","",""
"013120","fBiz00000144890000000163","東京都","練馬区","キッチンオリジン平和台店","キッチンオリジンヘイワダイテン","① 飲食店営業","弁当店","東京都練馬区早宮二丁目17番50号","平和台ＳＴビルⅡ",35.757007,139.654328,"03-5398-0850","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","６練健生練食第10175号",2024/07/10,2024/07/10,2024/07/10,2031/07/31,"","許可","",""
"013120","fBiz00000144890000000163","東京都","練馬区","キッチンオリジン平和台店","キッチンオリジンヘイワダイテン","⑬ その他の食料・飲料販売業","弁当店","東京都練馬区早宮二丁目17番50号","平和台ＳＴビルⅡ",35.757007,139.654328,"03-5398-0850","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013120","fBiz00000144890000000164","東京都","練馬区","キッチンオリジン江古田店","キッチンオリジンエコダテン","⑬ その他の食料・飲料販売業","弁当店","東京都練馬区旭丘一丁目64番14号","",35.735554,139.673411,"03-5982-8150","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013120","fBiz00000144890000000165","東京都","練馬区","キッチンオリジン中村橋店","キッチンオリジンナカムラバシテン","⑬ その他の食料・飲料販売業","弁当店","東京都練馬区貫井二丁目2番6号","",35.737656,139.637931,"03-5971-6026","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013120","fBiz00000144890000000166","東京都","練馬区","キッチンオリジン富士見台店","キッチンオリジンフジミダイテン","① 飲食店営業","弁当店","東京都練馬区貫井三丁目1番12号","",35.735393,139.630288,"03-5848-2728","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","５練健生練食第10268号",2023/09/06,2023/09/06,2023/09/06,2029/09/30,"","許可","",""
"013120","fBiz00000144890000000166","東京都","練馬区","キッチンオリジン富士見台店","キッチンオリジンフジミダイテン","⑬ その他の食料・飲料販売業","弁当店","東京都練馬区貫井三丁目1番12号","",35.735393,139.630288,"03-5848-2728","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013120","fBiz00000144890000000167","東京都","練馬区","キッチンオリジン上石神井店","キッチンオリジンカミシャクジイテン","⑬ その他の食料・飲料販売業","弁当店","東京都練馬区上石神井二丁目23番13号","",35.726598,139.592258,"03-5927-5671","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013120","fBiz00000144890000000168","東京都","練馬区","キッチンオリジン大泉学園店","キッチンオリジンオオイズミガクエンテン","① 飲食店営業","弁当店","東京都練馬区東大泉三丁目16番4号","",35.751068,139.588693,"046-271-5280","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","５練健生石食第20530号",2024/03/08,2024/03/08,2024/03/08,2030/03/31,"","許可","",""
"013120","fBiz00000144890000000168","東京都","練馬区","キッチンオリジン大泉学園店","キッチンオリジンオオイズミガクエンテン","⑬ その他の食料・飲料販売業","弁当店","東京都練馬区東大泉三丁目16番4号","",35.751068,139.588693,"046-271-5280","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013120","fBiz00000144890000000169","東京都","練馬区","キッチンオリジン練馬高野台店","キッチンオリジネリマタカノダイテン","⑬ その他の食料・飲料販売業","弁当店","東京都練馬区高野台一丁目7番27号","",35.740671,139.616738,"03-5923-0277","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013120","fBiz00000144890000000173","東京都","練馬区","キッチンオリジン　武蔵関店","キッチンオリジン　ムサシセキテン","① 飲食店営業","弁当店","東京都練馬区関町北4-2-14","",35.727858,139.577002,"03-5903-8631","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","６練健生石食第20205号",2024/09/09,2024/09/09,2024/09/09,2031/09/30,"","許可","",""
"013120","fBiz00000144890000000173","東京都","練馬区","キッチンオリジン　武蔵関店","キッチンオリジン　ムサシセキテン","⑬ その他の食料・飲料販売業","弁当店","東京都練馬区関町北4-2-14","",35.727858,139.577002,"03-5903-8631","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013120","fBiz00000144890000000543","東京都","練馬区","キッチンオリジン　江古田店","キッチンオリジンエコダテン","① 飲食店営業","弁当店","東京都練馬区旭丘１－６４－１４","ジュピター江古田",35.735554,139.673411,"03-5982-8150","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","４練健生練食第10046号",2022/05/11,2022/05/11,2022/05/11,2028/05/31,"","許可","",""
"013120","fBiz00000145420000000298","東京都","練馬区","よしや早宮店　清流物語","ヨシヤハヤミヤテン　セイリュウモノガタリ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水の量り売り自動販売機","東京都練馬区早宮3-42","",35.747560,139.649553,"","ビーエスエス株式会社","3010001122467","東京都江東区有明3丁目6番11号","","","","","","","届出","",""
"013120","fBiz00000145420000000307","東京都","練馬区","ピーコックストア高野台店　清流物語","ピーコックストアタカノダイテン　セイリュウモノガタリ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水の量り売り自動販売機","東京都練馬区高野台1-7-17","",35.741317,139.616920,"","ビーエスエス株式会社","3010001122467","東京都江東区有明3丁目6番11号","","","","","","","届出","",""
"013120","fBiz00000146310000000385","東京都","練馬区","スターバックスコーヒーエミオ練馬店","スターバックスコーヒーエミオネリマテン","⑬ その他の食料・飲料販売業","喫茶店","東京都練馬区練馬1-3-5","エミオ練馬",35.737823,139.653738,"03-6915-8681","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013120","fBiz00000146310000000494","東京都","練馬区","スターバックスコーヒー光が丘IMA店","スターバックスコーヒーヒカリガオカイマテン","⑬ その他の食料・飲料販売業","喫茶店","東京都練馬区光が丘5-1-1","光が丘IMA 1階",35.758944,139.628812,"03-5967-1880","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
